year,severity,age,sex,p_exacerbations
2008,3,70,F,0.0
2008,3,70,M,0.0
2008,3,71,F,0.0
2008,3,71,M,0.0
2008,3,72,F,1.0
2008,3,72,M,0.0
2008,3,73,F,2.0
2008,3,73,M,0.0
2008,3,74,F,1.0
2008,3,74,M,2.0
2008,3,75,F,2.0
2008,3,75,M,0.0
2008,3,76,F,1.0
2008,3,76,M,0.0
2008,3,77,F,2.0
2008,3,77,M,0.0
2008,3,78,F,4.0
2008,3,78,M,2.0
2008,3,79,F,0.0
2008,3,79,M,0.0
2008,3,80,F,2.0
2008,3,80,M,3.0
2008,3,81,F,0.0
2008,3,81,M,0.0
2008,3,82,F,2.0
2008,3,82,M,1.0
2008,3,83,F,1.0
2008,3,83,M,2.0
2008,3,84,F,3.0
2008,3,84,M,0.0
2008,3,85,F,0.0
2008,3,85,M,0.0
2008,3,86,F,3.0
2008,3,86,M,1.0
2008,3,87,F,0.0
2008,3,87,M,0.0
2008,3,88,F,3.0
2008,3,88,M,1.0
2008,3,89,F,2.0
2008,3,89,M,1.0
2008,3,90,F,2.0
2008,3,90,M,0.0
2008,3,91,F,1.0
2008,3,91,M,1.0
2008,3,92,F,2.0
2008,3,92,M,0.0
2008,3,93,F,0.0
2008,3,93,M,0.0
2008,3,94,F,1.0
2008,3,94,M,0.0
2008,3,95,F,1.0
2008,3,95,M,1.0
2008,3,96,F,0.0
2008,3,96,M,0.0
2008,3,97,F,0.0
2008,3,97,M,0.0
2008,3,98,F,0.0
2008,3,98,M,0.0
2008,3,99,F,0.0
2008,3,99,M,0.0
2008,3,100,F,0.0
2008,3,100,M,0.0
2008,3,101,F,0.0
2008,3,101,M,0.0
2008,3,102,F,0.0
2008,3,102,M,0.0
2008,3,103,F,0.0
2008,3,103,M,0.0
2008,3,104,F,0.0
2008,3,104,M,0.0
2008,3,105,F,0.0
2008,3,105,M,0.0
2008,3,106,F,0.0
2008,3,106,M,0.0
2008,3,107,F,0.0
2008,3,107,M,0.0
2008,3,108,F,0.0
2008,3,108,M,0.0
2008,3,109,F,0.0
2008,3,109,M,0.0
2008,3,110,F,0.0
2008,3,110,M,0.0
2009,0,0,F,0.0
2009,0,0,M,0.0
2009,0,1,F,0.0
2009,0,1,M,0.0
2009,0,2,F,0.0
2009,0,2,M,0.0
2009,0,3,F,207.0
2009,0,3,M,404.0
2009,0,4,F,166.0
2009,0,4,M,290.0
2009,0,5,F,122.0
2009,0,5,M,225.0
2009,0,6,F,109.0
2009,0,6,M,140.0
2009,0,7,F,87.0
2009,0,7,M,120.0
2009,0,8,F,59.0
2009,0,8,M,102.0
2009,0,9,F,50.0
2009,0,9,M,83.0
2009,0,10,F,55.0
2009,0,10,M,77.0
2009,0,11,F,47.0
2009,0,11,M,51.0
2009,0,12,F,27.0
2009,0,12,M,45.0
2009,0,13,F,27.0
2009,0,13,M,39.0
2009,0,14,F,17.0
2009,0,14,M,20.0
2009,0,15,F,36.0
2009,0,15,M,22.0
2009,0,16,F,32.0
2009,0,16,M,22.0
2009,0,17,F,24.0
2009,0,17,M,24.0
2009,0,18,F,33.0
2009,0,18,M,21.0
2009,0,19,F,24.0
2009,0,19,M,17.0
2009,0,20,F,31.0
2009,0,20,M,22.0
2009,0,21,F,28.0
2009,0,21,M,12.0
2009,0,22,F,28.0
2009,0,22,M,21.0
2009,0,23,F,28.0
2009,0,23,M,29.0
2009,0,24,F,36.0
2009,0,24,M,37.0
2009,0,25,F,50.0
2009,0,25,M,22.0
2009,0,26,F,39.0
2009,0,26,M,52.0
2009,0,27,F,47.0
2009,0,27,M,21.0
2009,0,28,F,33.0
2009,0,28,M,32.0
2009,0,29,F,54.0
2009,0,29,M,28.0
2009,0,30,F,47.0
2009,0,30,M,22.0
2009,0,31,F,39.0
2009,0,31,M,18.0
2009,0,32,F,47.0
2009,0,32,M,28.0
2009,0,33,F,42.0
2009,0,33,M,17.0
2009,0,34,F,29.0
2009,0,34,M,22.0
2009,0,35,F,44.0
2009,0,35,M,27.0
2009,0,36,F,62.0
2009,0,36,M,22.0
2009,0,37,F,43.0
2009,0,37,M,19.0
2009,0,38,F,23.0
2009,0,38,M,15.0
2009,0,39,F,36.0
2009,0,39,M,28.0
2009,0,40,F,39.0
2009,0,40,M,20.0
2009,0,41,F,31.0
2009,0,41,M,25.0
2009,0,42,F,50.0
2009,0,42,M,22.0
2009,0,43,F,50.0
2009,0,43,M,20.0
2009,0,44,F,54.0
2009,0,44,M,19.0
2009,0,45,F,47.0
2009,0,45,M,7.0
2009,0,46,F,43.0
2009,0,46,M,11.0
2009,0,47,F,42.0
2009,0,47,M,12.0
2009,0,48,F,41.0
2009,0,48,M,9.0
2009,0,49,F,57.0
2009,0,49,M,21.0
2009,0,50,F,42.0
2009,0,50,M,21.0
2009,0,51,F,32.0
2009,0,51,M,10.0
2009,0,52,F,51.0
2009,0,52,M,11.0
2009,0,53,F,33.0
2009,0,53,M,17.0
2009,0,54,F,57.0
2009,0,54,M,15.0
2009,0,55,F,39.0
2009,0,55,M,12.0
2009,0,56,F,53.0
2009,0,56,M,11.0
2009,0,57,F,36.0
2009,0,57,M,8.0
2009,0,58,F,32.0
2009,0,58,M,11.0
2009,0,59,F,31.0
2009,0,59,M,5.0
2009,0,60,F,35.0
2009,0,60,M,17.0
2009,0,61,F,49.0
2009,0,61,M,17.0
2009,0,62,F,20.0
2009,0,62,M,16.0
2009,0,63,F,29.0
2009,0,63,M,8.0
2009,0,64,F,32.0
2009,0,64,M,1.0
2009,0,65,F,17.0
2009,0,65,M,10.0
2009,0,66,F,20.0
2009,0,66,M,5.0
2009,0,67,F,18.0
2009,0,67,M,11.0
2009,0,68,F,24.0
2009,0,68,M,8.0
2009,0,69,F,28.0
2009,0,69,M,4.0
2009,0,70,F,15.0
2009,0,70,M,1.0
2009,0,71,F,21.0
2009,0,71,M,2.0
2009,0,72,F,13.0
2009,0,72,M,7.0
2009,0,73,F,22.0
2009,0,73,M,3.0
2009,0,74,F,25.0
2009,0,74,M,6.0
2009,0,75,F,23.0
2009,0,75,M,9.0
2009,0,76,F,18.0
2009,0,76,M,7.0
2009,0,77,F,26.0
2009,0,77,M,3.0
2009,0,78,F,25.0
2009,0,78,M,16.0
2009,0,79,F,31.0
2009,0,79,M,9.0
2009,0,80,F,25.0
2009,0,80,M,8.0
2009,0,81,F,10.0
2009,0,81,M,8.0
2009,0,82,F,27.0
2009,0,82,M,9.0
2009,0,83,F,21.0
2009,0,83,M,7.0
2009,0,84,F,10.0
2009,0,84,M,5.0
2009,0,85,F,20.0
2009,0,85,M,4.0
2009,0,86,F,15.0
2009,0,86,M,4.0
2009,0,87,F,27.0
2009,0,87,M,6.0
2009,0,88,F,10.0
2009,0,88,M,3.0
2009,0,89,F,8.0
2009,0,89,M,0.0
2009,0,90,F,8.0
2009,0,90,M,3.0
2009,0,91,F,6.0
2009,0,91,M,0.0
2009,0,92,F,7.0
2009,0,92,M,4.0
2009,0,93,F,3.0
2009,0,93,M,2.0
2009,0,94,F,3.0
2009,0,94,M,1.0
2009,0,95,F,4.0
2009,0,95,M,0.0
2009,0,96,F,2.0
2009,0,96,M,1.0
2009,0,97,F,0.0
2009,0,97,M,1.0
2009,0,98,F,0.0
2009,0,98,M,0.0
2009,0,99,F,1.0
2009,0,99,M,1.0
2009,0,100,F,1.0
2009,0,100,M,0.0
2009,0,101,F,0.0
2009,0,101,M,0.0
2009,0,102,F,0.0
2009,0,102,M,0.0
2009,0,103,F,0.0
2009,0,103,M,0.0
2009,0,104,F,0.0
2009,0,104,M,0.0
2009,0,105,F,0.0
2009,0,105,M,0.0
2009,0,106,F,0.0
2009,0,106,M,0.0
2009,0,107,F,0.0
2009,0,107,M,0.0
2009,0,108,F,0.0
2009,0,108,M,0.0
2009,0,109,F,0.0
2009,0,109,M,0.0
2009,0,110,F,0.0
2009,0,110,M,0.0
2009,1,0,F,0.0
2009,1,0,M,0.0
2009,1,1,F,0.0
2009,1,1,M,0.0
2009,1,2,F,0.0
2009,1,2,M,0.0
2009,1,3,F,85.0
2009,1,3,M,127.0
2009,1,4,F,66.0
2009,1,4,M,118.0
2009,1,5,F,45.0
2009,1,5,M,96.0
2009,1,6,F,40.0
2009,1,6,M,71.0
2009,1,7,F,27.0
2009,1,7,M,57.0
2009,1,8,F,28.0
2009,1,8,M,46.0
2009,1,9,F,20.0
2009,1,9,M,36.0
2009,1,10,F,19.0
2009,1,10,M,27.0
2009,1,11,F,18.0
2009,1,11,M,21.0
2009,1,12,F,16.0
2009,1,12,M,19.0
2009,1,13,F,15.0
2009,1,13,M,17.0
2009,1,14,F,18.0
2009,1,14,M,7.0
2009,1,15,F,15.0
2009,1,15,M,10.0
2009,1,16,F,11.0
2009,1,16,M,9.0
2009,1,17,F,11.0
2009,1,17,M,7.0
2009,1,18,F,11.0
2009,1,18,M,5.0
2009,1,19,F,7.0
2009,1,19,M,6.0
2009,1,20,F,12.0
2009,1,20,M,9.0
2009,1,21,F,15.0
2009,1,21,M,6.0
2009,1,22,F,4.0
2009,1,22,M,10.0
2009,1,23,F,12.0
2009,1,23,M,7.0
2009,1,24,F,16.0
2009,1,24,M,20.0
2009,1,25,F,19.0
2009,1,25,M,12.0
2009,1,26,F,19.0
2009,1,26,M,15.0
2009,1,27,F,14.0
2009,1,27,M,7.0
2009,1,28,F,15.0
2009,1,28,M,1.0
2009,1,29,F,16.0
2009,1,29,M,10.0
2009,1,30,F,12.0
2009,1,30,M,5.0
2009,1,31,F,22.0
2009,1,31,M,12.0
2009,1,32,F,18.0
2009,1,32,M,8.0
2009,1,33,F,13.0
2009,1,33,M,10.0
2009,1,34,F,19.0
2009,1,34,M,12.0
2009,1,35,F,20.0
2009,1,35,M,15.0
2009,1,36,F,27.0
2009,1,36,M,7.0
2009,1,37,F,16.0
2009,1,37,M,10.0
2009,1,38,F,8.0
2009,1,38,M,9.0
2009,1,39,F,18.0
2009,1,39,M,11.0
2009,1,40,F,14.0
2009,1,40,M,5.0
2009,1,41,F,14.0
2009,1,41,M,5.0
2009,1,42,F,13.0
2009,1,42,M,12.0
2009,1,43,F,16.0
2009,1,43,M,7.0
2009,1,44,F,17.0
2009,1,44,M,4.0
2009,1,45,F,26.0
2009,1,45,M,8.0
2009,1,46,F,17.0
2009,1,46,M,14.0
2009,1,47,F,13.0
2009,1,47,M,10.0
2009,1,48,F,27.0
2009,1,48,M,9.0
2009,1,49,F,22.0
2009,1,49,M,8.0
2009,1,50,F,18.0
2009,1,50,M,6.0
2009,1,51,F,8.0
2009,1,51,M,9.0
2009,1,52,F,16.0
2009,1,52,M,7.0
2009,1,53,F,18.0
2009,1,53,M,6.0
2009,1,54,F,25.0
2009,1,54,M,3.0
2009,1,55,F,18.0
2009,1,55,M,6.0
2009,1,56,F,21.0
2009,1,56,M,4.0
2009,1,57,F,16.0
2009,1,57,M,1.0
2009,1,58,F,11.0
2009,1,58,M,2.0
2009,1,59,F,28.0
2009,1,59,M,2.0
2009,1,60,F,11.0
2009,1,60,M,6.0
2009,1,61,F,19.0
2009,1,61,M,4.0
2009,1,62,F,9.0
2009,1,62,M,3.0
2009,1,63,F,9.0
2009,1,63,M,3.0
2009,1,64,F,4.0
2009,1,64,M,0.0
2009,1,65,F,8.0
2009,1,65,M,6.0
2009,1,66,F,9.0
2009,1,66,M,1.0
2009,1,67,F,3.0
2009,1,67,M,7.0
2009,1,68,F,8.0
2009,1,68,M,4.0
2009,1,69,F,11.0
2009,1,69,M,4.0
2009,1,70,F,6.0
2009,1,70,M,1.0
2009,1,71,F,12.0
2009,1,71,M,3.0
2009,1,72,F,5.0
2009,1,72,M,4.0
2009,1,73,F,7.0
2009,1,73,M,2.0
2009,1,74,F,4.0
2009,1,74,M,0.0
2009,1,75,F,13.0
2009,1,75,M,6.0
2009,1,76,F,5.0
2009,1,76,M,3.0
2009,1,77,F,13.0
2009,1,77,M,0.0
2009,1,78,F,8.0
2009,1,78,M,2.0
2009,1,79,F,16.0
2009,1,79,M,1.0
2009,1,80,F,6.0
2009,1,80,M,7.0
2009,1,81,F,11.0
2009,1,81,M,2.0
2009,1,82,F,7.0
2009,1,82,M,9.0
2009,1,83,F,10.0
2009,1,83,M,8.0
2009,1,84,F,5.0
2009,1,84,M,4.0
2009,1,85,F,4.0
2009,1,85,M,0.0
2009,1,86,F,10.0
2009,1,86,M,1.0
2009,1,87,F,3.0
2009,1,87,M,2.0
2009,1,88,F,6.0
2009,1,88,M,1.0
2009,1,89,F,5.0
2009,1,89,M,0.0
2009,1,90,F,7.0
2009,1,90,M,2.0
2009,1,91,F,1.0
2009,1,91,M,1.0
2009,1,92,F,2.0
2009,1,92,M,0.0
2009,1,93,F,5.0
2009,1,93,M,0.0
2009,1,94,F,1.0
2009,1,94,M,0.0
2009,1,95,F,2.0
2009,1,95,M,0.0
2009,1,96,F,1.0
2009,1,96,M,0.0
2009,1,97,F,1.0
2009,1,97,M,0.0
2009,1,98,F,0.0
2009,1,98,M,0.0
2009,1,99,F,0.0
2009,1,99,M,0.0
2009,1,100,F,2.0
2009,1,100,M,0.0
2009,1,101,F,0.0
2009,1,101,M,0.0
2009,1,102,F,0.0
2009,1,102,M,0.0
2009,1,103,F,0.0
2009,1,103,M,0.0
2009,1,104,F,0.0
2009,1,104,M,0.0
2009,1,105,F,0.0
2009,1,105,M,0.0
2009,1,106,F,0.0
2009,1,106,M,0.0
2009,1,107,F,0.0
2009,1,107,M,0.0
2009,1,108,F,0.0
2009,1,108,M,0.0
2009,1,109,F,0.0
2009,1,109,M,0.0
2009,1,110,F,0.0
2009,1,110,M,0.0
2009,2,0,F,0.0
2009,2,0,M,0.0
2009,2,1,F,0.0
2009,2,1,M,0.0
2009,2,2,F,0.0
2009,2,2,M,0.0
2009,2,3,F,93.0
2009,2,3,M,203.0
2009,2,4,F,99.0
2009,2,4,M,165.0
2009,2,5,F,70.0
2009,2,5,M,129.0
2009,2,6,F,58.0
2009,2,6,M,88.0
2009,2,7,F,50.0
2009,2,7,M,67.0
2009,2,8,F,33.0
2009,2,8,M,55.0
2009,2,9,F,32.0
2009,2,9,M,43.0
2009,2,10,F,22.0
2009,2,10,M,48.0
2009,2,11,F,29.0
2009,2,11,M,34.0
2009,2,12,F,27.0
2009,2,12,M,30.0
2009,2,13,F,13.0
2009,2,13,M,29.0
2009,2,14,F,16.0
2009,2,14,M,9.0
2009,2,15,F,21.0
2009,2,15,M,10.0
2009,2,16,F,23.0
2009,2,16,M,17.0
2009,2,17,F,21.0
2009,2,17,M,8.0
2009,2,18,F,18.0
2009,2,18,M,9.0
2009,2,19,F,19.0
2009,2,19,M,11.0
2009,2,20,F,12.0
2009,2,20,M,14.0
2009,2,21,F,14.0
2009,2,21,M,14.0
2009,2,22,F,16.0
2009,2,22,M,14.0
2009,2,23,F,7.0
2009,2,23,M,24.0
2009,2,24,F,15.0
2009,2,24,M,20.0
2009,2,25,F,31.0
2009,2,25,M,20.0
2009,2,26,F,28.0
2009,2,26,M,25.0
2009,2,27,F,24.0
2009,2,27,M,8.0
2009,2,28,F,19.0
2009,2,28,M,15.0
2009,2,29,F,35.0
2009,2,29,M,14.0
2009,2,30,F,20.0
2009,2,30,M,8.0
2009,2,31,F,20.0
2009,2,31,M,19.0
2009,2,32,F,20.0
2009,2,32,M,14.0
2009,2,33,F,28.0
2009,2,33,M,20.0
2009,2,34,F,14.0
2009,2,34,M,15.0
2009,2,35,F,35.0
2009,2,35,M,12.0
2009,2,36,F,26.0
2009,2,36,M,8.0
2009,2,37,F,25.0
2009,2,37,M,16.0
2009,2,38,F,36.0
2009,2,38,M,11.0
2009,2,39,F,26.0
2009,2,39,M,14.0
2009,2,40,F,21.0
2009,2,40,M,9.0
2009,2,41,F,26.0
2009,2,41,M,8.0
2009,2,42,F,20.0
2009,2,42,M,11.0
2009,2,43,F,26.0
2009,2,43,M,12.0
2009,2,44,F,37.0
2009,2,44,M,12.0
2009,2,45,F,31.0
2009,2,45,M,7.0
2009,2,46,F,33.0
2009,2,46,M,22.0
2009,2,47,F,20.0
2009,2,47,M,6.0
2009,2,48,F,23.0
2009,2,48,M,12.0
2009,2,49,F,20.0
2009,2,49,M,14.0
2009,2,50,F,21.0
2009,2,50,M,9.0
2009,2,51,F,28.0
2009,2,51,M,11.0
2009,2,52,F,29.0
2009,2,52,M,5.0
2009,2,53,F,32.0
2009,2,53,M,6.0
2009,2,54,F,29.0
2009,2,54,M,6.0
2009,2,55,F,15.0
2009,2,55,M,10.0
2009,2,56,F,32.0
2009,2,56,M,7.0
2009,2,57,F,25.0
2009,2,57,M,6.0
2009,2,58,F,19.0
2009,2,58,M,5.0
2009,2,59,F,14.0
2009,2,59,M,2.0
2009,2,60,F,21.0
2009,2,60,M,14.0
2009,2,61,F,33.0
2009,2,61,M,6.0
2009,2,62,F,18.0
2009,2,62,M,8.0
2009,2,63,F,17.0
2009,2,63,M,2.0
2009,2,64,F,10.0
2009,2,64,M,4.0
2009,2,65,F,8.0
2009,2,65,M,5.0
2009,2,66,F,15.0
2009,2,66,M,2.0
2009,2,67,F,8.0
2009,2,67,M,9.0
2009,2,68,F,8.0
2009,2,68,M,0.0
2009,2,69,F,19.0
2009,2,69,M,3.0
2009,2,70,F,12.0
2009,2,70,M,3.0
2009,2,71,F,15.0
2009,2,71,M,7.0
2009,2,72,F,11.0
2009,2,72,M,6.0
2009,2,73,F,8.0
2009,2,73,M,3.0
2009,2,74,F,10.0
2009,2,74,M,2.0
2009,2,75,F,8.0
2009,2,75,M,6.0
2009,2,76,F,14.0
2009,2,76,M,2.0
2009,2,77,F,12.0
2009,2,77,M,5.0
2009,2,78,F,13.0
2009,2,78,M,7.0
2009,2,79,F,16.0
2009,2,79,M,6.0
2009,2,80,F,15.0
2009,2,80,M,3.0
2009,2,81,F,7.0
2009,2,81,M,6.0
2009,2,82,F,13.0
2009,2,82,M,11.0
2009,2,83,F,11.0
2009,2,83,M,8.0
2009,2,84,F,10.0
2009,2,84,M,2.0
2009,2,85,F,14.0
2009,2,85,M,2.0
2009,2,86,F,13.0
2009,2,86,M,3.0
2009,2,87,F,6.0
2009,2,87,M,3.0
2009,2,88,F,7.0
2009,2,88,M,3.0
2009,2,89,F,11.0
2009,2,89,M,0.0
2009,2,90,F,3.0
2009,2,90,M,2.0
2009,2,91,F,3.0
2009,2,91,M,1.0
2009,2,92,F,4.0
2009,2,92,M,0.0
2009,2,93,F,4.0
2009,2,93,M,0.0
2009,2,94,F,3.0
2009,2,94,M,0.0
2009,2,95,F,1.0
2009,2,95,M,1.0
2009,2,96,F,1.0
2009,2,96,M,0.0
2009,2,97,F,0.0
2009,2,97,M,1.0
2009,2,98,F,2.0
2009,2,98,M,0.0
2009,2,99,F,0.0
2009,2,99,M,0.0
2009,2,100,F,1.0
2009,2,100,M,0.0
2009,2,101,F,0.0
2009,2,101,M,0.0
2009,2,102,F,2.0
2009,2,102,M,0.0
2009,2,103,F,0.0
2009,2,103,M,0.0
2009,2,104,F,0.0
2009,2,104,M,0.0
2009,2,105,F,1.0
2009,2,105,M,0.0
2009,2,106,F,0.0
2009,2,106,M,0.0
2009,2,107,F,0.0
2009,2,107,M,0.0
2009,2,108,F,0.0
2009,2,108,M,0.0
2009,2,109,F,0.0
2009,2,109,M,0.0
2009,2,110,F,0.0
2009,2,110,M,0.0
2009,3,0,F,0.0
2009,3,0,M,0.0
2009,3,1,F,0.0
2009,3,1,M,0.0
2009,3,2,F,0.0
2009,3,2,M,0.0
2009,3,3,F,9.0
2009,3,3,M,10.0
2009,3,4,F,12.0
2009,3,4,M,19.0
2009,3,5,F,8.0
2009,3,5,M,4.0
2009,3,6,F,5.0
2009,3,6,M,9.0
2009,3,7,F,7.0
2009,3,7,M,7.0
2009,3,8,F,1.0
2009,3,8,M,6.0
2009,3,9,F,6.0
2009,3,9,M,10.0
2009,3,10,F,1.0
2009,3,10,M,3.0
2009,3,11,F,0.0
2009,3,11,M,5.0
2009,3,12,F,1.0
2009,3,12,M,3.0
2009,3,13,F,3.0
2009,3,13,M,3.0
2009,3,14,F,2.0
2009,3,14,M,3.0
2009,3,15,F,1.0
2009,3,15,M,4.0
2009,3,16,F,0.0
2009,3,16,M,2.0
2009,3,17,F,4.0
2009,3,17,M,2.0
2009,3,18,F,2.0
2009,3,18,M,0.0
2009,3,19,F,3.0
2009,3,19,M,1.0
2009,3,20,F,3.0
2009,3,20,M,0.0
2009,3,21,F,3.0
2009,3,21,M,0.0
2009,3,22,F,1.0
2009,3,22,M,2.0
2009,3,23,F,1.0
2009,3,23,M,2.0
2009,3,24,F,4.0
2009,3,24,M,1.0
2009,3,25,F,3.0
2009,3,25,M,0.0
2009,3,26,F,2.0
2009,3,26,M,3.0
2009,3,27,F,2.0
2009,3,27,M,4.0
2009,3,28,F,7.0
2009,3,28,M,1.0
2009,3,29,F,2.0
2009,3,29,M,2.0
2009,3,30,F,3.0
2009,3,30,M,0.0
2009,3,31,F,4.0
2009,3,31,M,0.0
2009,3,32,F,4.0
2009,3,32,M,3.0
2009,3,33,F,1.0
2009,3,33,M,4.0
2009,3,34,F,0.0
2009,3,34,M,2.0
2009,3,35,F,3.0
2009,3,35,M,2.0
2009,3,36,F,2.0
2009,3,36,M,3.0
2009,3,37,F,2.0
2009,3,37,M,1.0
2009,3,38,F,4.0
2009,3,38,M,2.0
2009,3,39,F,3.0
2009,3,39,M,1.0
2009,3,40,F,3.0
2009,3,40,M,1.0
2009,3,41,F,2.0
2009,3,41,M,0.0
2009,3,42,F,0.0
2009,3,42,M,1.0
2009,3,43,F,6.0
2009,3,43,M,0.0
2009,3,44,F,8.0
2009,3,44,M,1.0
2009,3,45,F,2.0
2009,3,45,M,0.0
2009,3,46,F,5.0
2009,3,46,M,2.0
2009,3,47,F,3.0
2009,3,47,M,0.0
2009,3,48,F,1.0
2009,3,48,M,0.0
2009,3,49,F,2.0
2009,3,49,M,2.0
2009,3,50,F,4.0
2009,3,50,M,1.0
2009,3,51,F,2.0
2009,3,51,M,2.0
2009,3,52,F,3.0
2009,3,52,M,1.0
2009,3,53,F,5.0
2009,3,53,M,1.0
2009,3,54,F,3.0
2009,3,54,M,0.0
2009,3,55,F,4.0
2009,3,55,M,0.0
2009,3,56,F,6.0
2009,3,56,M,1.0
2009,3,57,F,2.0
2009,3,57,M,2.0
2009,3,58,F,1.0
2009,3,58,M,0.0
2009,3,59,F,1.0
2009,3,59,M,2.0
2009,3,60,F,3.0
2009,3,60,M,1.0
2009,3,61,F,4.0
2009,3,61,M,1.0
2009,3,62,F,0.0
2009,3,62,M,0.0
2009,3,63,F,2.0
2009,3,63,M,0.0
2009,3,64,F,4.0
2009,3,64,M,0.0
2009,3,65,F,1.0
2009,3,65,M,2.0
2009,3,66,F,0.0
2009,3,66,M,1.0
2009,3,67,F,0.0
2009,3,67,M,0.0
2009,3,68,F,2.0
2009,3,68,M,0.0
2009,3,69,F,3.0
2009,3,69,M,0.0
2009,3,70,F,5.0
2009,3,70,M,1.0
2009,3,71,F,0.0
2009,3,71,M,0.0
2009,3,72,F,2.0
2009,3,72,M,0.0
2009,3,73,F,0.0
2009,3,73,M,1.0
2009,3,74,F,1.0
2009,3,74,M,0.0
2009,3,75,F,0.0
2009,3,75,M,0.0
2009,3,76,F,3.0
2009,3,76,M,0.0
2009,3,77,F,2.0
2009,3,77,M,0.0
2009,3,78,F,1.0
2009,3,78,M,1.0
2009,3,79,F,3.0
2009,3,79,M,0.0
2009,3,80,F,1.0
2009,3,80,M,1.0
2009,3,81,F,1.0
2009,3,81,M,0.0
2009,3,82,F,2.0
2009,3,82,M,3.0
2009,3,83,F,0.0
2009,3,83,M,0.0
2009,3,84,F,0.0
2009,3,84,M,0.0
2009,3,85,F,1.0
2009,3,85,M,0.0
2009,3,86,F,4.0
2009,3,86,M,0.0
2009,3,87,F,2.0
2009,3,87,M,1.0
2009,3,88,F,0.0
2009,3,88,M,0.0
2009,3,89,F,1.0
2009,3,89,M,0.0
2009,3,90,F,0.0
2009,3,90,M,0.0
2009,3,91,F,0.0
2009,3,91,M,0.0
2009,3,92,F,0.0
2009,3,92,M,0.0
2009,3,93,F,0.0
2009,3,93,M,0.0
2009,3,94,F,1.0
2009,3,94,M,0.0
2009,3,95,F,0.0
2009,3,95,M,0.0
2009,3,96,F,0.0
2009,3,96,M,0.0
2009,3,97,F,0.0
2009,3,97,M,0.0
2009,3,98,F,0.0
2009,3,98,M,0.0
2009,3,99,F,0.0
2009,3,99,M,0.0
2009,3,100,F,0.0
2009,3,100,M,0.0
2009,3,101,F,0.0
2009,3,101,M,0.0
2009,3,102,F,0.0
2009,3,102,M,0.0
2009,3,103,F,0.0
2009,3,103,M,0.0
2009,3,104,F,0.0
2009,3,104,M,0.0
2009,3,105,F,0.0
2009,3,105,M,0.0
2009,3,106,F,0.0
2009,3,106,M,0.0
2009,3,107,F,0.0
2009,3,107,M,0.0
2009,3,108,F,0.0
2009,3,108,M,0.0
2009,3,109,F,0.0
2009,3,109,M,0.0
2009,3,110,F,0.0
2009,3,110,M,0.0
2010,0,0,F,0.0
2010,0,0,M,0.0
2010,0,1,F,0.0
2010,0,1,M,0.0
2010,0,2,F,0.0
2010,0,2,M,0.0
2010,0,3,F,217.0
2010,0,3,M,436.0
2010,0,4,F,175.0
2010,0,4,M,258.0
2010,0,5,F,144.0
2010,0,5,M,226.0
2010,0,6,F,110.0
2010,0,6,M,158.0
2010,0,7,F,85.0
2010,0,7,M,147.0
2010,0,8,F,74.0
2010,0,8,M,108.0
2010,0,9,F,65.0
2010,0,9,M,89.0
2010,0,10,F,54.0
2010,0,10,M,73.0
2010,0,11,F,29.0
2010,0,11,M,47.0
2010,0,12,F,24.0
2010,0,12,M,50.0
2010,0,13,F,23.0
2010,0,13,M,45.0
2010,0,14,F,29.0
2010,0,14,M,19.0
2010,0,15,F,40.0
2010,0,15,M,13.0
2010,0,16,F,22.0
2010,0,16,M,16.0
2010,0,17,F,23.0
2010,0,17,M,23.0
2010,0,18,F,13.0
2010,0,18,M,17.0
2010,0,19,F,26.0
2010,0,19,M,25.0
2010,0,20,F,21.0
2010,0,20,M,25.0
2010,0,21,F,31.0
2010,0,21,M,11.0
2010,0,22,F,33.0
2010,0,22,M,20.0
2010,0,23,F,29.0
2010,0,23,M,12.0
2010,0,24,F,14.0
2010,0,24,M,27.0
2010,0,25,F,62.0
2010,0,25,M,39.0
2010,0,26,F,38.0
2010,0,26,M,28.0
2010,0,27,F,31.0
2010,0,27,M,35.0
2010,0,28,F,44.0
2010,0,28,M,27.0
2010,0,29,F,29.0
2010,0,29,M,15.0
2010,0,30,F,28.0
2010,0,30,M,28.0
2010,0,31,F,37.0
2010,0,31,M,16.0
2010,0,32,F,44.0
2010,0,32,M,22.0
2010,0,33,F,35.0
2010,0,33,M,19.0
2010,0,34,F,44.0
2010,0,34,M,34.0
2010,0,35,F,34.0
2010,0,35,M,21.0
2010,0,36,F,58.0
2010,0,36,M,19.0
2010,0,37,F,31.0
2010,0,37,M,26.0
2010,0,38,F,44.0
2010,0,38,M,27.0
2010,0,39,F,54.0
2010,0,39,M,31.0
2010,0,40,F,46.0
2010,0,40,M,37.0
2010,0,41,F,31.0
2010,0,41,M,24.0
2010,0,42,F,46.0
2010,0,42,M,17.0
2010,0,43,F,30.0
2010,0,43,M,16.0
2010,0,44,F,33.0
2010,0,44,M,23.0
2010,0,45,F,47.0
2010,0,45,M,23.0
2010,0,46,F,46.0
2010,0,46,M,13.0
2010,0,47,F,48.0
2010,0,47,M,26.0
2010,0,48,F,47.0
2010,0,48,M,23.0
2010,0,49,F,41.0
2010,0,49,M,10.0
2010,0,50,F,41.0
2010,0,50,M,21.0
2010,0,51,F,43.0
2010,0,51,M,12.0
2010,0,52,F,37.0
