year,level,age,sex,prob
2006,0,62,F,143.23704893646843
2006,0,62,M,131.73068232216454
2006,0,63,F,149.2839679034042
2006,0,63,M,141.91816274047804
2006,0,64,F,139.6870266110316
2006,0,64,M,136.72098685845637
2006,0,65,F,133.19559836321474
2006,0,65,M,108.36160108800878
2006,0,66,F,125.11036457136548
2006,0,66,M,105.90326701269758
2006,0,67,F,116.63305757596558
2006,0,67,M,100.47972778676659
2006,0,68,F,103.62248459548974
2006,0,68,M,91.00591389425367
2006,0,69,F,96.85322121785012
2006,0,69,M,74.64591568778222
2006,0,70,F,96.34217035525229
2006,0,70,M,80.94544488809632
2006,0,71,F,101.23243912662718
2006,0,71,M,85.3887042836806
2006,0,72,F,106.72449200339912
2006,0,72,M,86.85844011503443
2006,0,73,F,94.21564371342802
2006,0,73,M,87.42386545151159
2006,0,74,F,93.30778538840053
2006,0,74,M,93.50350526039696
2006,0,75,F,93.39816173945866
2006,0,75,M,82.37509858071033
2006,0,76,F,98.36284410126902
2006,0,76,M,72.21745980541469
2006,0,77,F,93.87349904514569
2006,0,77,M,66.08667772872278
2006,0,78,F,84.7924015183379
2006,0,78,M,72.12701377164875
2006,0,79,F,87.4533259869028
2006,0,79,M,48.82532491347751
2006,0,80,F,88.87942252447813
2006,0,80,M,63.022809164333026
2006,0,81,F,65.8823454909259
2006,0,81,M,52.64538994424963
2006,0,82,F,74.82099584423645
2006,0,82,M,49.31783082274137
2006,0,83,F,78.55378301340008
2006,0,83,M,51.277848021778546
2006,0,84,F,69.36760358773657
2006,0,84,M,31.66520323274179
2006,0,85,F,73.96415489664415
2006,0,85,M,32.72771071542157
2006,0,86,F,58.011326051894486
2006,0,86,M,29.363865903686474
2006,0,87,F,51.68115662534753
2006,0,87,M,19.123025686806795
2006,0,88,F,38.54917652331098
2006,0,88,M,18.085073589975842
2006,0,89,F,36.14792628671775
2006,0,89,M,14.534845595251573
2006,0,90,F,31.225618986966012
2006,0,90,M,12.741986364569565
2006,0,91,F,26.622409717723016
2006,0,91,M,8.658970776181574
2006,0,92,F,17.853920048452515
2006,0,92,M,6.353020447123446
2006,0,93,F,12.283472020189441
2006,0,93,M,8.513370431033284
2006,0,94,F,14.594718778280281
2006,0,94,M,2.7280876166041734
2006,0,95,F,12.108732582680835
2006,0,95,M,2.304561325842713
2006,0,96,F,8.230643754278914
2006,0,96,M,5.896911428385298
2006,0,97,F,3.287544724727575
2006,0,97,M,0.0
2006,0,98,F,4.61998364271843
2006,0,98,M,1.2728512464411652
2006,0,99,F,3.6480258060391284
2006,0,99,M,0.8567112950030857
2006,0,100,F,3.724935443571508
2006,0,100,M,0.0
2006,0,101,F,3.4702621863717797
2006,0,101,M,0.9666324920868299
2006,0,102,F,0.5359957998300344
2006,0,102,M,0.0
2006,0,103,F,3.756059587975917
2006,0,103,M,0.0
2006,0,104,F,0.3016929767972465
2006,0,104,M,0.0
2006,0,105,F,0.0
2006,0,105,M,0.0
2006,0,106,F,0.0
2006,0,106,M,0.0
2006,0,107,F,0.0
2006,0,107,M,0.0
2006,0,108,F,0.0
2006,0,108,M,0.0
2006,0,109,F,0.0
2006,0,109,M,0.0
2006,0,110,F,0.0
2006,0,110,M,0.0
2006,1,0,F,0.0
2006,1,0,M,0.0
2006,1,1,F,0.0
2006,1,1,M,0.0
2006,1,2,F,0.0
2006,1,2,M,0.0
2006,1,3,F,89.48124709318625
2006,1,3,M,175.76333320744064
2006,1,4,F,147.15247324804153
2006,1,4,M,229.50176041827152
2006,1,5,F,165.98791561930864
2006,1,5,M,300.36062801905996
2006,1,6,F,208.22802190865036
2006,1,6,M,367.25595353227317
2006,1,7,F,239.70625104008278
2006,1,7,M,367.5414206091342
2006,1,8,F,262.4337577292353
2006,1,8,M,413.0934664383131
2006,1,9,F,286.9523012041211
2006,1,9,M,475.32287887182883
2006,1,10,F,317.9172813567115
2006,1,10,M,448.89178937934116
2006,1,11,F,334.1957386368097
2006,1,11,M,440.5022103360414
2006,1,12,F,351.7593825921426
2006,1,12,M,478.44171267313277
2006,1,13,F,375.66441586038826
2006,1,13,M,463.50472655184177
2006,1,14,F,422.39592966033183
2006,1,14,M,508.48217597344524
2006,1,15,F,417.7917839000078
2006,1,15,M,539.1436254351252
2006,1,16,F,439.01881772351004
2006,1,16,M,583.7341559694618
2006,1,17,F,437.0549354837635
2006,1,17,M,610.614881660477
2006,1,18,F,426.7589737899883
2006,1,18,M,596.1227207304136
2006,1,19,F,440.98171830210055
2006,1,19,M,589.8251167252455
2006,1,20,F,454.02693294708905
2006,1,20,M,616.6144612940718
2006,1,21,F,449.84414299487275
2006,1,21,M,628.4135709081609
2006,1,22,F,463.3854866145104
2006,1,22,M,617.3853887124056
2006,1,23,F,454.3663030953724
2006,1,23,M,605.2130067146215
2006,1,24,F,471.7569917769214
2006,1,24,M,556.3394801868803
2006,1,25,F,447.9312778179203
2006,1,25,M,522.9477443337099
2006,1,26,F,441.2026387500491
2006,1,26,M,498.69754804681213
2006,1,27,F,417.3900756094149
2006,1,27,M,455.63105672046873
2006,1,28,F,426.7751329639747
2006,1,28,M,418.0328575843028
2006,1,29,F,395.68346040826356
2006,1,29,M,388.51778227636777
2006,1,30,F,383.84814773453775
2006,1,30,M,379.53894267688764
2006,1,31,F,353.40907628031664
2006,1,31,M,329.15350410941
2006,1,32,F,375.8859794762588
2006,1,32,M,309.9446515995516
2006,1,33,F,342.751242971568
2006,1,33,M,285.09495607320395
2006,1,34,F,359.7827538305393
2006,1,34,M,273.95077976982947
2006,1,35,F,357.36649836393525
2006,1,35,M,264.09650612690956
2006,1,36,F,359.5802356122638
2006,1,36,M,278.8460566414086
2006,1,37,F,346.10969342814207
2006,1,37,M,236.70494241385714
2006,1,38,F,343.1828761984452
2006,1,38,M,230.81662448999268
2006,1,39,F,326.13068665959753
2006,1,39,M,211.69939513684898
2006,1,40,F,351.0801523403491
2006,1,40,M,223.16264001657876
2006,1,41,F,374.7640454252251
2006,1,41,M,241.12832491298457
2006,1,42,F,394.8544014946711
2006,1,42,M,214.94906480608185
2006,1,43,F,390.78440758923807
2006,1,43,M,224.26153965958372
2006,1,44,F,361.527491996948
2006,1,44,M,210.9140971627357
2006,1,45,F,380.7927936252356
2006,1,45,M,197.4805437239541
2006,1,46,F,335.13138919896
2006,1,46,M,202.94756644270922
2006,1,47,F,355.846885096793
2006,1,47,M,189.21920419351736
2006,1,48,F,344.7151780652251
2006,1,48,M,179.7629934562805
2006,1,49,F,326.0398914049948
2006,1,49,M,171.26624502412093
2006,1,50,F,351.83637385201706
2006,1,50,M,166.4108508831233
2006,1,51,F,320.3787747697364
2006,1,51,M,184.84031912666416
2006,1,52,F,326.47253791453727
2006,1,52,M,161.42948830432266
2006,1,53,F,303.2380339611499
2006,1,53,M,145.97206502107144
2006,1,54,F,298.185763046022
2006,1,54,M,150.82820482815143
2006,1,55,F,280.47860139335677
2006,1,55,M,144.45266588056808
2006,1,56,F,265.02142039369687
2006,1,56,M,170.4368135373841
2006,1,57,F,275.43140668713505
2006,1,57,M,148.32209089054
2006,1,58,F,255.93450825108079
2006,1,58,M,164.03577461623942
2006,1,59,F,291.4838936915784
2006,1,59,M,155.0483290462928
2006,1,60,F,247.6442099846396
2006,1,60,M,143.82859877402348
2006,1,61,F,227.64121851157995
2006,1,61,M,150.93367340527672
2006,1,62,F,237.4349767252774
2006,1,62,M,148.92770976028976
2006,1,63,F,236.40067742067453
2006,1,63,M,149.04088933597814
2006,1,64,F,219.29792817551515
2006,1,64,M,136.99522153241733
2006,1,65,F,217.78064466683983
2006,1,65,M,122.46104285673908
2006,1,66,F,204.2531959474005
2006,1,66,M,102.95068349868362
2006,1,67,F,180.13715903610805
2006,1,67,M,92.79580071773425
2006,1,68,F,158.17388099517717
2006,1,68,M,83.64121546798755
2006,1,69,F,166.38396736293785
2006,1,69,M,75.01268037252687
2006,1,70,F,167.15213005040346
2006,1,70,M,76.07239732432028
2006,1,71,F,149.63986525369168
2006,1,71,M,70.93106766911055
2006,1,72,F,158.36762852421802
2006,1,72,M,69.52906727595283
2006,1,73,F,151.9896224053212
2006,1,73,M,74.84395279939118
2006,1,74,F,144.5824988161633
2006,1,74,M,70.18142675143169
2006,1,75,F,136.74009688830978
2006,1,75,M,68.063253032394
2006,1,76,F,142.30312799088588
2006,1,76,M,66.33946638914915
2006,1,77,F,129.9460133342099
2006,1,77,M,56.685075937886836
2006,1,78,F,122.14905014488012
2006,1,78,M,52.516539627854364
2006,1,79,F,132.78596623625182
2006,1,79,M,41.57481378027488
2006,1,80,F,123.20141545796014
2006,1,80,M,42.97494005164857
2006,1,81,F,102.31289019026894
2006,1,81,M,32.874609610359705
2006,1,82,F,100.41807044587317
2006,1,82,M,31.652529017034986
2006,1,83,F,113.53823154308392
2006,1,83,M,34.999189382851085
2006,1,84,F,91.15733215335985
2006,1,84,M,26.477254679020987
2006,1,85,F,87.49135679358903
2006,1,85,M,19.94450525128389
2006,1,86,F,84.62951643871932
2006,1,86,M,12.967572369571924
2006,1,87,F,63.363541434020796
2006,1,87,M,10.786049633235521
2006,1,88,F,54.73573977835426
2006,1,88,M,10.635850621220431
2006,1,89,F,38.74875329067528
2006,1,89,M,8.43757787122923
2006,1,90,F,38.575763827742236
2006,1,90,M,9.842690474385927
2006,1,91,F,31.847411006692596
2006,1,91,M,5.283520315427329
2006,1,92,F,19.72955855127048
2006,1,92,M,3.514407788300054
2006,1,93,F,16.348289973149857
2006,1,93,M,5.725114580921602
2006,1,94,F,12.578625021329394
2006,1,94,M,2.725387918518207
2006,1,95,F,12.315925800675705
2006,1,95,M,2.008869142245841
2006,1,96,F,7.406514515850555
2006,1,96,M,2.729107906272008
2006,1,97,F,6.24217180564557
2006,1,97,M,0.0
2006,1,98,F,2.144089080742897
2006,1,98,M,0.6452689390184215
2006,1,99,F,2.1132206265988174
2006,1,99,M,0.13616543389668867
2006,1,100,F,3.4897781892038724
2006,1,100,M,0.0
2006,1,101,F,2.53695384733041
2006,1,101,M,0.0318889904032994
2006,1,102,F,1.8303749676838748
2006,1,102,M,0.0
2006,1,103,F,2.935691138164077
2006,1,103,M,0.0
2006,1,104,F,1.2808451164609207
2006,1,104,M,0.0
2006,1,105,F,0.0
2006,1,105,M,0.0
2006,1,106,F,0.0
2006,1,106,M,0.0
2006,1,107,F,0.0
2006,1,107,M,0.0
2006,1,108,F,0.0
2006,1,108,M,0.0
2006,1,109,F,0.0
2006,1,109,M,0.0
2006,1,110,F,0.0
2006,1,110,M,0.0
2006,2,0,F,0.0
2006,2,0,M,0.0
2006,2,1,F,0.0
2006,2,1,M,0.0
2006,2,2,F,0.0
2006,2,2,M,0.0
2006,2,3,F,25.032214785250122
2006,2,3,M,55.984576601112586
2006,2,4,F,53.28296662466172
2006,2,4,M,79.59240670100412
2006,2,5,F,57.056017434287575
2006,2,5,M,99.06275515921755
2006,2,6,F,64.01465491352066
2006,2,6,M,127.87809609274855
2006,2,7,F,82.12760713639975
2006,2,7,M,122.50990359776002
2006,2,8,F,88.22312842460201
2006,2,8,M,155.34562989870295
2006,2,9,F,91.2652290956594
2006,2,9,M,169.7502458139151
2006,2,10,F,108.3116824382047
2006,2,10,M,167.52526120971987
2006,2,11,F,125.51880603599079
2006,2,11,M,166.6166321079544
2006,2,12,F,116.25511863184336
2006,2,12,M,170.31569663859835
2006,2,13,F,140.36618776349067
2006,2,13,M,176.93666047579816
2006,2,14,F,146.11213471143407
2006,2,14,M,189.10889405473705
2006,2,15,F,148.737590535948
2006,2,15,M,200.72398071332952
2006,2,16,F,167.1996360717505
2006,2,16,M,221.36550224999317
2006,2,17,F,152.57468500092958
2006,2,17,M,243.44713181323522
2006,2,18,F,149.8776081345546
2006,2,18,M,234.56186471004904
2006,2,19,F,159.87492589650432
2006,2,19,M,219.56492816552915
2006,2,20,F,172.52700117426664
2006,2,20,M,242.98057766520589
2006,2,21,F,173.80052743667213
2006,2,21,M,240.31788211076508
2006,2,22,F,193.02290479926154
2006,2,22,M,243.45722398100142
2006,2,23,F,180.8615725920419
2006,2,23,M,240.89438083939118
2006,2,24,F,188.01446697840115
2006,2,24,M,223.2718379518468
2006,2,25,F,181.61634751463916
2006,2,25,M,203.4909722573255
2006,2,26,F,183.3524559510887
2006,2,26,M,201.59367246919572
2006,2,27,F,171.55522559853645
2006,2,27,M,174.29104221493702
2006,2,28,F,173.62526407966666
2006,2,28,M,170.9638988175368
2006,2,29,F,166.27772718610365
2006,2,29,M,138.0131711440773
2006,2,30,F,160.33554293393908
2006,2,30,M,151.022229842112
2006,2,31,F,150.65678781293687
2006,2,31,M,124.8239718047039
2006,2,32,F,165.57351944659158
2006,2,32,M,121.0967844373294
2006,2,33,F,135.89362800864484
2006,2,33,M,109.09754185350356
2006,2,34,F,157.3618883277436
2006,2,34,M,108.451752797977
2006,2,35,F,156.06629338111549
2006,2,35,M,111.37201105835997
2006,2,36,F,162.66627827161113
2006,2,36,M,112.06314032265021
2006,2,37,F,143.00662974027267
2006,2,37,M,81.10167106587083
2006,2,38,F,147.76337012722848
2006,2,38,M,88.6135923461524
2006,2,39,F,133.51674900683128
2006,2,39,M,80.90811680060767
2006,2,40,F,151.79828300339932
2006,2,40,M,77.67089552316473
2006,2,41,F,166.83993339664616
2006,2,41,M,90.58261069549302
2006,2,42,F,175.0462186537018
2006,2,42,M,83.12034751948919
2006,2,43,F,169.0330040922923
2006,2,43,M,89.11197582426918
2006,2,44,F,167.2402029918826
2006,2,44,M,72.18047508412816
2006,2,45,F,172.90084353418607
2006,2,45,M,78.67662321057243
2006,2,46,F,149.853488989478
2006,2,46,M,74.82623944407656
2006,2,47,F,153.36658843183343
2006,2,47,M,66.88106970439772
2006,2,48,F,159.85178769376733
2006,2,48,M,61.23666762051544
2006,2,49,F,140.1966844738697
2006,2,49,M,63.03185544623286
2006,2,50,F,161.1758292849066
2006,2,50,M,63.34361450338145
2006,2,51,F,157.87750739046564
2006,2,51,M,65.53992357967412
2006,2,52,F,143.18862022324026
2006,2,52,M,58.21451067498438
2006,2,53,F,142.18266596042682
2006,2,53,M,49.24476321824932
2006,2,54,F,125.55662818707579
2006,2,54,M,55.02367452204924
2006,2,55,F,128.1416722751656
2006,2,55,M,49.44254168157619
2006,2,56,F,119.1007976466547
2006,2,56,M,50.42211786516792
2006,2,57,F,116.55038381728299
2006,2,57,M,51.047438693974414
2006,2,58,F,113.44050460760077
2006,2,58,M,58.017782697455296
2006,2,59,F,126.52213484689608
2006,2,59,M,47.7279288111582
2006,2,60,F,114.88866629464526
2006,2,60,M,44.318327687342894
2006,2,61,F,101.58217639985943
2006,2,61,M,46.00993976901694
2006,2,62,F,100.3279743382545
2006,2,62,M,45.34160791754563
2006,2,63,F,95.31535467592104
2006,2,63,M,50.04094792354387
2006,2,64,F,92.01504521345326
2006,2,64,M,39.28379160912639
2006,2,65,F,95.0237569699455
2006,2,65,M,37.177356055252105
2006,2,66,F,91.63643948123404
2006,2,66,M,28.146049488618825
2006,2,67,F,82.22978338792628
2006,2,67,M,24.724471495499138
2006,2,68,F,74.20363440933303
2006,2,68,M,20.352870637758738
2006,2,69,F,64.76281141921207
2006,2,69,M,22.341403939691
2006,2,70,F,71.50569959434424
2006,2,70,M,22.982157787583386
2006,2,71,F,66.1276956196812
2006,2,71,M,21.68022804720885
2006,2,72,F,59.907879472382824
2006,2,72,M,19.612492609012847
2006,2,73,F,62.79473388125068
2006,2,73,M,18.732181749097208
2006,2,74,F,64.10971579543613
2006,2,74,M,19.315067988171407
2006,2,75,F,60.86174137223155
2006,2,75,M,17.561648386895676
2006,2,76,F,53.334027907844906
2006,2,76,M,18.443073805436136
2006,2,77,F,50.18048762064436
2006,2,77,M,13.228246333390398
2006,2,78,F,55.05854833678203
2006,2,78,M,11.356446600496861
2006,2,79,F,46.76070777684529
2006,2,79,M,9.599861306247602
2006,2,80,F,51.919162017561774
2006,2,80,M,11.002250784018393
2006,2,81,F,40.804764318805205
2006,2,81,M,7.480000445390665
2006,2,82,F,38.76093370989037
2006,2,82,M,6.029640160223626
2006,2,83,F,39.907985443516026
2006,2,83,M,6.722962595370367
2006,2,84,F,34.47506425890368
2006,2,84,M,4.8575420882372065
2006,2,85,F,26.544488309766844
2006,2,85,M,4.327784033294547
2006,2,86,F,34.359157509386144
2006,2,86,M,1.6685617267416033
2006,2,87,F,21.955301940631614
2006,2,87,M,2.090924679957682
2006,2,88,F,21.715083698334748
2006,2,88,M,2.279075788803731
2006,2,89,F,12.103320422606991
2006,2,89,M,1.0275765335192006
2006,2,90,F,14.198617185291765
2006,2,90,M,1.4153231610445058
2006,2,91,F,12.530179275584393
2006,2,91,M,2.0575089083910973
2006,2,92,F,9.416521400277006
2006,2,92,M,1.1325717645764999
2006,2,93,F,7.3682380066607
2006,2,93,M,0.7615149880451144
2006,2,94,F,2.8266562003903286
2006,2,94,M,0.5465244648776202
2006,2,95,F,4.575341616643467
2006,2,95,M,0.686569531911446
2006,2,96,F,1.3628417298705298
2006,2,96,M,0.3739806653426937
2006,2,97,F,2.470283469626855
2006,2,97,M,0.0
2006,2,98,F,0.2359272765386734
2006,2,98,M,0.08187981454041315
2006,2,99,F,0.238753567362054
2006,2,99,M,0.007123271100225592
2006,2,100,F,1.7852863672246198
2006,2,100,M,0.0
2006,2,101,F,0.9927839662978104
2006,2,101,M,0.0014785175098707137
2006,2,102,F,1.6336292324860908
2006,2,102,M,0.0
2006,2,103,F,0.3082492738600058
2006,2,103,M,0.0
2006,2,104,F,0.4174619067418327
2006,2,104,M,0.0
2006,2,105,F,0.0
2006,2,105,M,0.0
2006,2,106,F,0.0
2006,2,106,M,0.0
2006,2,107,F,0.0
2006,2,107,M,0.0
2006,2,108,F,0.0
2006,2,108,M,0.0
2006,2,109,F,0.0
2006,2,109,M,0.0
2006,2,110,F,0.0
2006,2,110,M,0.0
2007,0,0,F,0.0
2007,0,0,M,0.0
2007,0,1,F,0.0
2007,0,1,M,0.0
2007,0,2,F,0.0
2007,0,2,M,0.0
2007,0,3,F,104.58621525351869
2007,0,3,M,159.51202318065617
2007,0,4,F,121.35891445764096
2007,0,4,M,203.62983206623917
2007,0,5,F,156.3362870297976
2007,0,5,M,243.1831730185328
2007,0,6,F,178.16679584682376
2007,0,6,M,292.4264435785896
2007,0,7,F,216.13141907346287
2007,0,7,M,315.66419834965103
2007,0,8,F,220.99259005000042
2007,0,8,M,325.04254560468064
2007,0,9,F,245.49124169728634
2007,0,9,M,329.5997286383442
2007,0,10,F,280.86729534698776
2007,0,10,M,389.9896319265561
2007,0,11,F,289.64506006752094
2007,0,11,M,375.29230825329535
2007,0,12,F,285.172577274304
2007,0,12,M,351.0629254871363
2007,0,13,F,287.71210877061236
2007,0,13,M,353.5267149495363
2007,0,14,F,300.056021430179
2007,0,14,M,351.44899567423937
2007,0,15,F,338.03709298307984
2007,0,15,M,382.7401218281079
2007,0,16,F,330.7741583227663
2007,0,16,M,392.6137360072807
2007,0,17,F,341.197329682466
2007,0,17,M,435.7570354971797
2007,0,18,F,325.9041995660871
2007,0,18,M,432.7753807806118
2007,0,19,F,343.53220911685816
2007,0,19,M,422.1053878760339
2007,0,20,F,341.8346074761392
2007,0,20,M,420.51482483650665
2007,0,21,F,337.7774865264874
2007,0,21,M,432.2045697344557
2007,0,22,F,344.3189119973946
2007,0,22,M,429.4185720742925
2007,0,23,F,297.3272000019415
2007,0,23,M,415.455235536908
2007,0,24,F,323.3344702722801
2007,0,24,M,432.81561677299965
2007,0,25,F,333.58327606674266
2007,0,25,M,415.79103140965543
2007,0,26,F,319.0192006343483
2007,0,26,M,388.91706068932854
2007,0,27,F,289.6854361340597
2007,0,27,M,359.4040847404458
2007,0,28,F,278.87390957002316
2007,0,28,M,342.51570902286625
2007,0,29,F,291.34363967331245
2007,0,29,M,300.3562176382637
2007,0,30,F,285.2463959128338
2007,0,30,M,281.6094260794359
2007,0,31,F,251.16032930204872
2007,0,31,M,266.01798379391795
2007,0,32,F,238.067034880529
2007,0,32,M,244.36516491983335
2007,0,33,F,236.22214647037347
2007,0,33,M,224.86061754846438
2007,0,34,F,232.0363179013521
2007,0,34,M,214.7855662335687
2007,0,35,F,239.94184699909854
2007,0,35,M,207.52983728230276
2007,0,36,F,236.53050896837223
2007,0,36,M,193.86049512517206
2007,0,37,F,233.67775253751327
2007,0,37,M,189.8167482420106
2007,0,38,F,229.70093874297837
2007,0,38,M,181.92867430037046
2007,0,39,F,217.9199651192238
2007,0,39,M,153.33971548500364
2007,0,40,F,208.3674898685964
2007,0,40,M,166.61475783916347
2007,0,41,F,234.7582838556793
2007,0,41,M,172.29165465650897
2007,0,42,F,240.60539220471466
2007,0,42,M,188.34353801633307
2007,0,43,F,249.99223629357954
2007,0,43,M,164.46909589385163
2007,0,44,F,253.59117409953316
2007,0,44,M,194.74334178502278
2007,0,45,F,227.51015090774231
2007,0,45,M,175.26560398727045
2007,0,46,F,236.4893227496456
2007,0,46,M,162.3311996710553
2007,0,47,F,223.75494726032886
2007,0,47,M,165.91304425374435
2007,0,48,F,227.87190963199072
2007,0,48,M,161.32038972022173
2007,0,49,F,224.646221993757
2007,0,49,M,149.05199458671225
2007,0,50,F,221.94614720743806
2007,0,50,M,136.45090488620858
2007,0,51,F,194.66796637704687
2007,0,51,M,149.07202899490872
2007,0,52,F,188.2391358641828
2007,0,52,M,151.23101202876376
2007,0,53,F,201.70546803210982
2007,0,53,M,138.80248857437468
2007,0,54,F,180.31853690222889
2007,0,54,M,130.62042146793314
2007,0,55,F,189.9207437200403
2007,0,55,M,138.95365465071782
2007,0,56,F,174.9267300299573
2007,0,56,M,137.85363149052642
2007,0,57,F,181.3123416858306
2007,0,57,M,138.18278308935396
2007,0,58,F,196.63440317737027
2007,0,58,M,123.65957780148861
2007,0,59,F,184.65350854417326
2007,0,59,M,143.78635029074118
2007,0,60,F,186.0200529908849
2007,0,60,M,151.40616061414497
2007,0,61,F,154.71026994599674
2007,0,61,M,131.09359817103353
2007,0,62,F,153.6972446737125
2007,0,62,M,131.2887914944635
2007,0,63,F,148.58777287445068
2007,0,63,M,134.83374809439474
2007,0,64,F,158.74342671928892
2007,0,64,M,146.1967198982035
2007,0,65,F,146.8957607709377
2007,0,65,M,138.34187443449082
2007,0,66,F,136.3806872783486
2007,0,66,M,111.98802548912364
2007,0,67,F,130.58307914358997
2007,0,67,M,104.2553115278941
2007,0,68,F,122.35813513410623
2007,0,68,M,101.5715328397656
2007,0,69,F,106.02403090411447
2007,0,69,M,100.1617435059417
2007,0,70,F,101.82505196291305
2007,0,70,M,78.99133246312549
2007,0,71,F,100.64690492190047
2007,0,71,M,84.09412007388762
2007,0,72,F,102.09767855139515
2007,0,72,M,84.24400788443522
2007,0,73,F,109.93865718576613
2007,0,73,M,89.3290902761043
2007,0,74,F,95.29903019048693
2007,0,74,M,90.81341613503423
2007,0,75,F,99.34804087604657
2007,0,75,M,94.72692014168369
2007,0,76,F,98.86163009461802
2007,0,76,M,86.8046257418146
2007,0,77,F,105.70116806409231
2007,0,77,M,70.6139242539743
2007,0,78,F,97.75924120788066
2007,0,78,M,63.8842490246704
2007,0,79,F,85.3506763931902
2007,0,79,M,76.23751663091731
2007,0,80,F,86.22195631292227
2007,0,80,M,50.53028669313495
2007,0,81,F,94.6765006953667
2007,0,81,M,64.46689750760338
2007,0,82,F,65.0853830759982
2007,0,82,M,53.03268489417997
2007,0,83,F,78.50831086292669
2007,0,83,M,52.79619011513917
2007,0,84,F,76.64775605622724
2007,0,84,M,49.30343068838575
2007,0,85,F,68.62749122310247
2007,0,85,M,27.484528507354007
