year,age,sex,cost
2012,91,F,733231.4885775497
2012,91,M,174533.72194628723
2012,92,F,673531.8371446469
2012,92,M,170329.995020559
2012,93,F,453155.0413475719
2012,93,M,85163.70625363544
2012,94,F,385453.87473421823
2012,94,M,92873.60116898402
2012,95,F,312081.21916651295
2012,95,M,44714.554889921055
2012,96,F,204919.80053511428
2012,96,M,35989.11224478508
2012,97,F,93692.07328182127
2012,97,M,18350.724959697716
2012,98,F,115595.75490352107
2012,98,M,21061.39052877738
2012,99,F,74062.93725184703
2012,99,M,29290.075489947623
2012,100,F,162077.01583881205
2012,100,M,28054.487832813902
2012,101,F,56408.40972927754
2012,101,M,8730.84726347485
2012,102,F,25741.02404464483
2012,102,M,0.0
2012,103,F,36093.93174324003
2012,103,M,0.0
2012,104,F,39015.66022428619
2012,104,M,0.0
2012,105,F,4976.668683563831
2012,105,M,0.0
2012,106,F,0.0
2012,106,M,0.0
2012,107,F,9213.183658141847
2012,107,M,0.0
2012,108,F,9160.471741269012
2012,108,M,0.0
2012,109,F,0.0
2012,109,M,0.0
2012,110,F,0.0
2012,110,M,0.0
2013,0,F,0.0
2013,0,M,0.0
2013,1,F,0.0
2013,1,M,0.0
2013,2,F,0.0
2013,2,M,0.0
2013,3,F,2134493.7444364512
2013,3,M,5001922.701848107
2013,4,F,2490754.7934209756
2013,4,M,4697983.358052331
2013,5,F,3490281.7951128576
2013,5,M,5220650.78523586
2013,6,F,3642061.1776751825
2013,6,M,5862550.668579594
2013,7,F,3707505.2552077295
2013,7,M,6096746.612270993
2013,8,F,4012613.3267096193
2013,8,M,6788289.466592058
2013,9,F,4652823.489131837
2013,9,M,6667685.050819585
2013,10,F,4506188.962990828
2013,10,M,6567489.246252632
2013,11,F,4851645.698002661
2013,11,M,7089735.952142426
2013,12,F,4886585.377473856
2013,12,M,7680334.965294948
2013,13,F,5524904.701107806
2013,13,M,7654139.214399248
2013,14,F,5588103.14520897
2013,14,M,7570561.464429866
2013,15,F,5485354.339234072
2013,15,M,7471525.015000527
2013,16,F,5824481.708467133
2013,16,M,8063277.426416467
2013,17,F,5674123.226747325
2013,17,M,7314686.937575626
2013,18,F,5741952.930956426
2013,18,M,6800641.251034358
2013,19,F,6178232.481728908
2013,19,M,7029989.100037695
2013,20,F,6123690.096728771
2013,20,M,6676683.320495046
2013,21,F,6206348.515720235
2013,21,M,6738345.570176697
2013,22,F,6192322.099677461
2013,22,M,6838196.218039233
2013,23,F,6334639.779491706
2013,23,M,7287808.981127058
2013,24,F,6306132.2011784
2013,24,M,7005289.533807153
2013,25,F,6031201.442835839
2013,25,M,7059707.226055239
2013,26,F,6217220.574799773
2013,26,M,7007014.492769138
2013,27,F,6025904.39529637
2013,27,M,7289648.279765863
2013,28,F,6393568.385995259
2013,28,M,7236688.690126908
2013,29,F,6417555.612977276
2013,29,M,7533802.276548692
2013,30,F,6625239.672547668
2013,30,M,7360115.289846282
2013,31,F,6953787.827014194
2013,31,M,7261165.683477948
2013,32,F,6653328.32648299
2013,32,M,6608434.198093299
2013,33,F,6529982.532070398
2013,33,M,6670937.586998577
2013,34,F,6320299.948192995
2013,34,M,5878281.756810795
2013,35,F,6656984.896921504
2013,35,M,5724905.206813362
2013,36,F,6622198.7684406
2013,36,M,5435047.752233493
2013,37,F,6308721.556848378
2013,37,M,5218386.188635482
2013,38,F,6149245.01598018
2013,38,M,4676879.858661949
2013,39,F,6210292.734799601
2013,39,M,4781014.247964424
2013,40,F,6059622.709627163
2013,40,M,4415622.045167037
2013,41,F,6580638.784712856
2013,41,M,4523223.900146334
2013,42,F,6551532.24021627
2013,42,M,4464328.353070781
2013,43,F,6352603.9843227565
2013,43,M,4495553.639744531
2013,44,F,6173360.117235709
2013,44,M,3828990.4009489054
2013,45,F,6060726.043585174
2013,45,M,3841901.3751135976
2013,46,F,5857204.64716685
2013,46,M,3918277.60384798
2013,47,F,6362477.187186734
2013,47,M,3933309.7706293254
2013,48,F,6745661.879079485
2013,48,M,4396335.355002665
2013,49,F,6884494.006155989
2013,49,M,4070733.3914000844
2013,50,F,7201404.920654962
2013,50,M,4691269.852916606
2013,51,F,6569785.68348967
2013,51,M,3957425.7971775574
2013,52,F,6823162.4614427015
2013,52,M,3963082.2804285996
2013,53,F,6039986.85794582
2013,53,M,3876452.7651970573
2013,54,F,6535033.303141592
2013,54,M,3926419.785836376
2013,55,F,6555739.327144898
2013,55,M,3587703.9010811043
2013,56,F,5762685.077948029
2013,56,M,3531611.767193878
2013,57,F,5814961.048277037
2013,57,M,3401138.6216624067
2013,58,F,5771363.440160289
2013,58,M,3606294.6342349756
2013,59,F,5896378.858585787
2013,59,M,3453651.9250239795
2013,60,F,5552817.8509666715
2013,60,M,3025836.7351889443
2013,61,F,5308463.564108435
2013,61,M,3187318.5088367737
2013,62,F,5175273.850177218
2013,62,M,2824325.714170168
2013,63,F,5118207.996091508
2013,63,M,2877759.8028222895
2013,64,F,5261401.977046189
2013,64,M,3006254.919429648
2013,65,F,5154248.451945537
2013,65,M,2825382.3929726537
2013,66,F,5091000.416999186
2013,66,M,2949661.0369817945
2013,67,F,4352807.235983972
2013,67,M,2688170.8509403626
2013,68,F,3756642.625817841
2013,68,M,2479502.117889417
2013,69,F,3637257.1055997806
2013,69,M,2300514.9285950256
2013,70,F,3711416.779585327
2013,70,M,2470776.8814115166
2013,71,F,3590975.01349389
2013,71,M,2166276.8694315376
2013,72,F,3223035.8942247345
2013,72,M,1716138.5570201287
2013,73,F,3039836.5236712433
2013,73,M,1631023.9367707127
2013,74,F,2915759.416236838
2013,74,M,1566940.8112729373
2013,75,F,2853255.648666656
2013,75,M,1515296.299540587
2013,76,F,2422771.847523819
2013,76,M,1267161.5841437918
2013,77,F,2405421.5053438013
2013,77,M,1245285.7822625644
2013,78,F,2331769.7702834676
2013,78,M,1158300.4905037105
2013,79,F,2227868.3872633097
2013,79,M,1058673.7968557875
2013,80,F,2218882.588343151
2013,80,M,1068588.1806060993
2013,81,F,2144105.1596088326
2013,81,M,1092974.6239767238
2013,82,F,2143377.1808004254
2013,82,M,915704.9729535026
2013,83,F,2050946.8157409166
2013,83,M,888595.1021461607
2013,84,F,1828374.7662867412
2013,84,M,652603.7112901303
2013,85,F,1807984.1944936581
2013,85,M,632451.144437202
2013,86,F,1696868.8853826427
2013,86,M,557673.9132811393
2013,87,F,1661238.2188037548
2013,87,M,541231.1512326034
2013,88,F,1102142.5950749833
2013,88,M,407354.6082711234
2013,89,F,1281464.1092984863
2013,89,M,411932.46505645104
2013,90,F,1179994.3652604707
2013,90,M,343917.6850721006
2013,91,F,977356.3870469948
2013,91,M,260304.8304775464
2013,92,F,645319.8913837937
2013,92,M,154594.42797489325
2013,93,F,574097.447872144
2013,93,M,128179.71949839035
2013,94,F,400576.82436163793
2013,94,M,42447.360727348016
2013,95,F,314989.2545462851
2013,95,M,68774.2229996754
2013,96,F,246988.34273656394
2013,96,M,29013.94062128857
2013,97,F,187505.74825989475
2013,97,M,35146.859164794296
2013,98,F,97606.72892171037
2013,98,M,13396.307959641075
2013,99,F,87613.85275572701
2013,99,M,12282.515928050214
2013,100,F,111442.44213200183
2013,100,M,42596.41854618255
2013,101,F,88905.24973528324
2013,101,M,22142.54629839102
2013,102,F,38982.70767320311
2013,102,M,4713.032509050634
2013,103,F,16647.204837357538
2013,103,M,0.0
2013,104,F,31000.256143058024
2013,104,M,0.0
2013,105,F,15276.874336098985
2013,105,M,0.0
2013,106,F,5958.13708818993
2013,106,M,0.0
2013,107,F,0.0
2013,107,M,0.0
2013,108,F,0.0
2013,108,M,0.0
2013,109,F,0.0
2013,109,M,0.0
2013,110,F,0.0
2013,110,M,0.0
2014,0,F,0.0
2014,0,M,0.0
2014,1,F,0.0
2014,1,M,0.0
2014,2,F,0.0
2014,2,M,0.0
2014,3,F,2280720.690236376
2014,3,M,4442199.0170062715
2014,4,F,2432197.674922882
2014,4,M,4799510.512134567
2014,5,F,3020816.777377136
2014,5,M,5234494.247720003
2014,6,F,3999328.2608798053
2014,6,M,5932693.992221383
2014,7,F,4094784.7265058146
2014,7,M,6443684.09236025
2014,8,F,4099921.9792725844
2014,8,M,6534710.892949981
2014,9,F,4291698.303185363
2014,9,M,7091146.898167973
2014,10,F,5021119.605993253
2014,10,M,6981815.320114176
2014,11,F,4773751.825709619
2014,11,M,6863431.356250419
2014,12,F,5052682.871390452
2014,12,M,7100425.930252621
2014,13,F,5095681.214227638
2014,13,M,7745580.610884544
2014,14,F,5581680.589193636
2014,14,M,7701158.9933470655
2014,15,F,5586488.94359363
2014,15,M,7671912.222059291
2014,16,F,5510332.913381318
2014,16,M,7438268.223757615
2014,17,F,5752982.324758408
2014,17,M,8007254.985739629
2014,18,F,5725372.271015046
2014,18,M,7328341.980922668
2014,19,F,5909084.106239652
2014,19,M,6829526.067595524
2014,20,F,6079311.071675909
2014,20,M,7025720.322017051
2014,21,F,6079216.825224075
2014,21,M,6748002.512193675
2014,22,F,6119193.783837293
2014,22,M,6662845.0369889615
2014,23,F,6109488.979518046
2014,23,M,6753060.351071908
2014,24,F,6415704.696016314
2014,24,M,7206451.5761318235
2014,25,F,6250918.910958204
2014,25,M,7028329.304387022
2014,26,F,5992984.018880851
2014,26,M,7028644.221344751
2014,27,F,6142767.467077987
2014,27,M,7049660.349233077
2014,28,F,6058140.065705443
2014,28,M,7370268.404494702
2014,29,F,6388862.64557416
2014,29,M,7178667.408911817
2014,30,F,6506355.451897124
2014,30,M,7540626.6825966695
2014,31,F,6724728.27107232
2014,31,M,7366657.319359255
2014,32,F,6933679.835565692
2014,32,M,7384312.819159043
2014,33,F,6705875.343238548
2014,33,M,6593415.793569404
2014,34,F,6575238.098844726
2014,34,M,6691869.08650189
2014,35,F,6541011.085212092
2014,35,M,5946907.606598249
2014,36,F,6653277.4746633945
2014,36,M,5708262.463829293
2014,37,F,6770749.890745287
2014,37,M,5532582.926838103
2014,38,F,6454752.613878468
2014,38,M,5184854.837391988
2014,39,F,6262451.911060829
2014,39,M,4799004.017250851
2014,40,F,6393267.3632223625
2014,40,M,4955028.773856786
2014,41,F,6245648.4472261295
2014,41,M,4449907.477405197
2014,42,F,6852181.5269228695
2014,42,M,4579036.719199912
2014,43,F,6672280.196893919
2014,43,M,4640169.716133515
2014,44,F,6577414.379945417
2014,44,M,4629917.8390287915
2014,45,F,6272441.5168590015
2014,45,M,3989898.4108389746
2014,46,F,6275657.869481939
2014,46,M,3915220.4875777997
2014,47,F,6066632.131177327
2014,47,M,4082449.5513319382
2014,48,F,6514164.466384988
2014,48,M,4117392.520665933
2014,49,F,6855214.633653059
2014,49,M,4600437.31756547
2014,50,F,7144293.79838411
2014,50,M,4252026.030335402
2014,51,F,7351094.151608336
2014,51,M,4870798.6089587845
2014,52,F,6742532.699107157
2014,52,M,4058333.121503848
2014,53,F,6996720.573969027
2014,53,M,4141412.8737951247
2014,54,F,6344848.475189987
2014,54,M,4031483.3996262643
2014,55,F,6734225.386259104
2014,55,M,4049192.0687832395
2014,56,F,6736828.780070312
2014,56,M,3700723.74037147
2014,57,F,6046909.679161246
2014,57,M,3586092.7175444285
2014,58,F,6062093.45478771
2014,58,M,3524603.707664476
2014,59,F,5983902.412715437
2014,59,M,3604061.5056870678
2014,60,F,6155117.2854389055
2014,60,M,3615788.6891375096
2014,61,F,5709526.968146128
2014,61,M,3097120.605576879
2014,62,F,5508302.149294248
2014,62,M,3287467.2201924473
2014,63,F,5273403.860681689
2014,63,M,2901675.396053765
2014,64,F,5153382.5980531005
2014,64,M,2904188.496195562
2014,65,F,5340355.610069092
2014,65,M,3091923.399849167
2014,66,F,5153275.581695062
2014,66,M,2845248.5204913826
2014,67,F,5038657.192853023
2014,67,M,3069004.058324261
2014,68,F,4435268.4608923625
2014,68,M,2727522.1095011947
2014,69,F,3832951.497610367
2014,69,M,2454939.9987406447
2014,70,F,3716378.890164434
2014,70,M,2379148.368521077
2014,71,F,3723497.8168781325
2014,71,M,2514006.110016207
2014,72,F,3594574.000820588
2014,72,M,2366400.218443871
2014,73,F,3266740.942013032
2014,73,M,1704632.541155787
2014,74,F,3090736.703595307
2014,74,M,1611750.1463206224
2014,75,F,2923097.0044384375
2014,75,M,1630794.6455460887
2014,76,F,2847707.765642692
2014,76,M,1498222.664146923
2014,77,F,2436498.499264226
2014,77,M,1192858.0868788532
2014,78,F,2333487.8546258123
2014,78,M,1190332.8579436766
2014,79,F,2313624.4925001217
2014,79,M,1165028.3785285016
2014,80,F,2187215.2668590406
2014,80,M,1038713.8698643696
2014,81,F,2086651.1157051222
2014,81,M,1040326.1671882378
2014,82,F,2085351.1502033635
2014,82,M,1086146.4102065384
2014,83,F,2103246.064777954
2014,83,M,893013.5681866121
2014,84,F,1864412.3369795927
2014,84,M,825684.3174546709
2014,85,F,1767492.9622593955
2014,85,M,598186.8022726122
2014,86,F,1714984.2547932258
2014,86,M,684196.3883251012
2014,87,F,1586008.7328382297
2014,87,M,489376.0021093027
2014,88,F,1547917.9813738044
2014,88,M,494210.1622886617
2014,89,F,1071517.2851177247
2014,89,M,341756.8155125068
2014,90,F,1069826.1242362743
2014,90,M,328812.25792266737
2014,91,F,1101646.342162243
2014,91,M,289044.9397823658
2014,92,F,891807.3737998147
2014,92,M,170271.21883237307
2014,93,F,529741.9558186299
2014,93,M,130907.735825141
2014,94,F,433551.3302868912
2014,94,M,93169.2067888224
2014,95,F,288900.4791843392
2014,95,M,33266.47778433708
2014,96,F,249218.95315164587
2014,96,M,47423.93298179733
2014,97,F,185004.39115134173
2014,97,M,8170.938411080533
2014,98,F,138741.11217243786
2014,98,M,9085.102469039764
2014,99,F,69262.67057572893
2014,99,M,8147.365367057083
2014,100,F,150835.45130328674
2014,100,M,8425.032441715139
2014,101,F,87603.13983013098
2014,101,M,33614.27015429214
2014,102,F,68912.6657464063
2014,102,M,17426.363804669112
2014,103,F,19319.06199700196
2014,103,M,4698.549610380437
2014,104,F,8544.74009526084
2014,104,M,0.0
2014,105,F,30966.572807887303
2014,105,M,0.0
2014,106,F,5815.919630545214
2014,106,M,0.0
2014,107,F,0.0
2014,107,M,0.0
2014,108,F,0.0
2014,108,M,0.0
2014,109,F,0.0
2014,109,M,0.0
2014,110,F,0.0
2014,110,M,0.0
2015,0,F,0.0
2015,0,M,0.0
2015,1,F,0.0
2015,1,M,0.0
2015,2,F,0.0
2015,2,M,0.0
2015,3,F,2135016.0077595054
2015,3,M,5126917.099472031
2015,4,F,2366571.8140404257
2015,4,M,4047644.0815996034
2015,5,F,2743505.6763823
2015,5,M,5140907.04801636
2015,6,F,3351287.7663324303
2015,6,M,5584314.749761464
2015,7,F,4542788.572326626
2015,7,M,6486582.696137541
2015,8,F,4581316.124952673
2015,8,M,6804468.939890958
2015,9,F,4463733.88554243
2015,9,M,6959607.848852999
2015,10,F,4725072.720907273
2015,10,M,7304740.168442908
2015,11,F,5207496.607881489
2015,11,M,7175362.867649781
2015,12,F,4995003.348587619
2015,12,M,6996301.233388548
2015,13,F,5214993.878218639
2015,13,M,7147774.236876176
2015,14,F,5133481.470732727
2015,14,M,7799638.610338927
2015,15,F,5635771.046141599
2015,15,M,7645887.77641261
2015,16,F,5621738.452693128
2015,16,M,7552163.843907238
2015,17,F,5572192.603796478
2015,17,M,7282382.942656826
2015,18,F,5703611.321712446
2015,18,M,7834396.078621444
2015,19,F,5730604.938534222
2015,19,M,7219960.006368083
2015,20,F,5873952.261625231
2015,20,M,6823002.721797364
2015,21,F,5943394.017476663
2015,21,M,6884015.022113383
2015,22,F,5980478.067397268
2015,22,M,6714005.092563158
2015,23,F,6059684.77323295
2015,23,M,6692343.091985117
2015,24,F,6003824.612863734
2015,24,M,6698415.671709457
2015,25,F,6499508.492176189
2015,25,M,7148618.71278106
2015,26,F,6163346.177074896
2015,26,M,6823989.110649006
2015,27,F,5898922.037403448
2015,27,M,6949104.912597838
2015,28,F,6183086.091446895
2015,28,M,6985181.778523277
2015,29,F,6127529.3012318965
2015,29,M,7419555.54836755
2015,30,F,6329474.292392792
2015,30,M,7173055.848577537
2015,31,F,6531631.853063069
2015,31,M,7562132.395330407
2015,32,F,6836747.540053061
2015,32,M,7324598.602141082
2015,33,F,6947640.19704359
2015,33,M,7395332.1176571185
2015,34,F,6843359.607099796
2015,34,M,6468324.229811539
2015,35,F,6578898.769478846
2015,35,M,6691001.875960652
2015,36,F,6619099.484213831
2015,36,M,5871135.650363193
2015,37,F,6776129.082487134
2015,37,M,5754173.144802074
2015,38,F,6831328.343571386
2015,38,M,5572611.544984985
2015,39,F,6584357.926745386
2015,39,M,5228137.607413524
2015,40,F,6296719.984630931
2015,40,M,4817638.506375295
2015,41,F,6630273.075957295
2015,41,M,4999910.0035346355
2015,42,F,6355441.084353318
2015,42,M,4521313.95415361
2015,43,F,7035724.737590363
2015,43,M,4650705.367587058
2015,44,F,6766790.016982479
2015,44,M,4786750.314766422
2015,45,F,6775885.446327215
2015,45,M,4777502.078024034
2015,46,F,6420991.16806622
2015,46,M,4142455.2283388437
2015,47,F,6498106.9265088495
2015,47,M,3974824.9564971407
2015,48,F,6330501.264752451
2015,48,M,4246016.699306436
2015,49,F,6676410.4678499345
2015,49,M,4266619.403083821
2015,50,F,7010382.516191133
2015,50,M,4698219.668487494
2015,51,F,7321863.934175511
2015,51,M,4416603.856554691
2015,52,F,7424439.298649425
2015,52,M,5026564.391350885
2015,53,F,7018620.880004707
2015,53,M,4251007.419620396
2015,54,F,7153245.709330514
2015,54,M,4285648.361100362
2015,55,F,6527452.886412294
2015,55,M,4243623.401249888
2015,56,F,6874047.548948366
2015,56,M,4215151.691219456
2015,57,F,6926113.454717322
2015,57,M,3825090.52358595
2015,58,F,6320570.4712950755
2015,58,M,3676305.5043047112
2015,59,F,6405873.867279464
2015,59,M,3639103.01414288
2015,60,F,6159409.64967337
2015,60,M,3628927.0884343735
2015,61,F,6287872.746608095
2015,61,M,3796034.7928827726
2015,62,F,5907012.302999723
2015,62,M,3141133.8697080957
2015,63,F,5528789.597400133
2015,63,M,3321957.287284562
2015,64,F,5383993.650648572
2015,64,M,3013127.7287501544
2015,65,F,5194644.748046246
2015,65,M,3084518.677725632
2015,66,F,5396127.447621093
2015,66,M,3143821.3695081132
2015,67,F,5227884.203742434
2015,67,M,2829221.2123959693
2015,68,F,5065734.549568941
2015,68,M,3136094.484199843
2015,69,F,4484326.960135927
2015,69,M,2776514.1861561923
2015,70,F,3942581.4495982393
2015,70,M,2560465.781075633
2015,71,F,3799535.0085780057
2015,71,M,2401818.4675578596
2015,72,F,3905946.7527458044
2015,72,M,2505184.1282530786
2015,73,F,3590884.022351009
2015,73,M,2348246.2964144666
2015,74,F,3235371.6520095314
2015,74,M,1770838.7454819942
2015,75,F,3130194.6510815537
2015,75,M,1606427.9157546137
2015,76,F,2909318.293441224
2015,76,M,1646948.8695145014
2015,77,F,2763160.332649672
2015,77,M,1464219.4794712956
2015,78,F,2415396.6787210754
2015,78,M,1193756.87794619
2015,79,F,2326502.1365960636
2015,79,M,1134704.2410726454
2015,80,F,2273093.9362338744
2015,80,M,1173466.3319950718
2015,81,F,2144391.9597444986
2015,81,M,1041666.4907242111
2015,82,F,2161941.1300087646
2015,82,M,995433.6215787961
2015,83,F,1999795.9727378434
2015,83,M,980885.9706690066
2015,84,F,2037652.7582923283
2015,84,M,820415.7289676165
2015,85,F,1810396.2063299285
2015,85,M,815206.6003308777
2015,86,F,1707677.1499180729
2015,86,M,579993.1097096002
2015,87,F,1614186.4338057896
2015,87,M,598647.7900147022
2015,88,F,1555716.8729136446
2015,88,M,469450.06050543784
2015,89,F,1416515.0841085054
2015,89,M,464103.48802538123
2015,90,F,961001.5998996628
2015,90,M,328915.9178875795
2015,91,F,933743.581497411
2015,91,M,259097.13132672186
2015,92,F,959080.4143945435
2015,92,M,226217.69028071876
2015,93,F,773448.1581566484
2015,93,M,127508.41557839377
2015,94,F,459635.80567925895
2015,94,M,118079.93882799373
2015,95,F,377521.19891049986
2015,95,M,67105.15112117294
2015,96,F,218994.5450289363
2015,96,M,32619.93575587961
2015,97,F,153667.3482939124
2015,97,M,26442.831189722376
2015,98,F,150053.73401809944
2015,98,M,4198.593406911982
2015,99,F,128296.3303772722
2015,99,M,4500.482330827698
2015,100,F,138978.2185542463
2015,100,M,12651.53973596101
2015,101,F,92988.56531885396
2015,101,M,4212.05840448676
2015,102,F,40172.067429329254
2015,102,M,8672.361922725533
2015,103,F,44860.19459121415
2015,103,M,3960.183630901193
2015,104,F,14369.211852861401
2015,104,M,0.0
2015,105,F,8535.95249343562
2015,105,M,0.0
2015,106,F,25837.830414089432
2015,106,M,0.0
2015,107,F,0.0
2015,107,M,0.0
2015,108,F,0.0
2015,108,M,0.0
2015,109,F,0.0
2015,109,M,0.0
2015,110,F,0.0
2015,110,M,0.0
2016,0,F,0.0
2016,0,M,0.0
2016,1,F,0.0
2016,1,M,0.0
2016,2,F,0.0
2016,2,M,0.0
2016,3,F,2771525.439508599
2016,3,M,5250012.024099319
2016,4,F,2330270.505296903
2016,4,M,4975223.226618449
2016,5,F,2759909.7189942645
2016,5,M,4426278.569608696
2016,6,F,3142266.3018272812
2016,6,M,5700855.874567848
2016,7,F,3778835.914516987
2016,7,M,6094076.522197853
2016,8,F,4740948.885739949
2016,8,M,6797814.850765878
2016,9,F,4867922.383240855
2016,9,M,7129885.434377037
2016,10,F,4819584.962115439
2016,10,M,7259631.96357179
2016,11,F,4913564.2450547675
2016,11,M,7564165.467722629
