year,sex,age,fam_history,abx_exposure,n_asthma,n_no_asthma
2018,0,105,0,1,0,5
2018,0,105,0,2,0,3
2018,0,105,0,3,0,0
2018,0,105,1,0,0,4
2018,0,105,1,1,0,1
2018,0,105,1,2,0,1
2018,0,105,1,3,0,0
2018,0,106,0,0,0,4
2018,0,106,0,1,0,2
2018,0,106,0,2,0,2
2018,0,106,0,3,0,1
2018,0,106,1,0,0,1
2018,0,106,1,1,0,0
2018,0,106,1,2,0,0
2018,0,106,1,3,0,1
2018,0,107,0,0,0,2
2018,0,107,0,1,0,1
2018,0,107,0,2,0,0
2018,0,107,0,3,0,1
2018,0,107,1,0,0,0
2018,0,107,1,1,0,0
2018,0,107,1,2,0,1
2018,0,107,1,3,0,0
2018,0,108,0,0,0,3
2018,0,108,0,1,0,1
2018,0,108,0,2,0,0
2018,0,108,0,3,0,0
2018,0,108,1,0,0,0
2018,0,108,1,1,0,1
2018,0,108,1,2,0,0
2018,0,108,1,3,0,0
2018,0,109,0,0,0,0
2018,0,109,0,1,0,0
2018,0,109,0,2,0,0
2018,0,109,0,3,0,0
2018,0,109,1,0,0,0
2018,0,109,1,1,0,0
2018,0,109,1,2,0,0
2018,0,109,1,3,0,0
2018,0,110,0,0,0,0
2018,0,110,0,1,0,0
2018,0,110,0,2,0,0
2018,0,110,0,3,0,0
2018,0,110,1,0,0,0
2018,0,110,1,1,0,0
2018,0,110,1,2,0,0
2018,0,110,1,3,0,0
2018,0,111,0,0,0,0
2018,0,111,0,1,0,0
2018,0,111,0,2,0,0
2018,0,111,0,3,0,0
2018,0,111,1,0,0,0
2018,0,111,1,1,0,0
2018,0,111,1,2,0,0
2018,0,111,1,3,0,0
2018,1,0,0,0,0,3141
2018,1,0,0,1,0,900
2018,1,0,0,2,0,151
2018,1,0,0,3,0,14
2018,1,0,1,0,0,1256
2018,1,0,1,1,0,376
2018,1,0,1,2,0,60
2018,1,0,1,3,0,6
2018,1,1,0,0,0,3204
2018,1,1,0,1,0,929
2018,1,1,0,2,0,142
2018,1,1,0,3,0,13
2018,1,1,1,0,0,1244
2018,1,1,1,1,0,411
2018,1,1,1,2,0,69
2018,1,1,1,3,0,10
2018,1,2,0,0,0,3101
2018,1,2,0,1,0,1001
2018,1,2,0,2,0,167
2018,1,2,0,3,0,16
2018,1,2,1,0,0,1290
2018,1,2,1,1,0,419
2018,1,2,1,2,0,70
2018,1,2,1,3,0,11
2018,1,3,0,0,184,2873
2018,1,3,0,1,187,881
2018,1,3,0,2,39,172
2018,1,3,0,3,6,22
2018,1,3,1,0,87,1199
2018,1,3,1,1,81,400
2018,1,3,1,2,19,54
2018,1,3,1,3,1,8
2018,1,4,0,0,75,2713
2018,1,4,0,1,51,888
2018,1,4,0,2,6,179
2018,1,4,0,3,0,17
2018,1,4,1,0,41,1121
2018,1,4,1,1,27,358
2018,1,4,1,2,5,60
2018,1,4,1,3,2,11
2018,1,5,0,0,49,2718
2018,1,5,0,1,24,1028
2018,1,5,0,2,4,218
2018,1,5,0,3,1,27
2018,1,5,1,0,51,1034
2018,1,5,1,1,18,365
2018,1,5,1,2,9,103
2018,1,5,1,3,1,15
2018,1,6,0,0,43,2626
2018,1,6,0,1,20,1137
2018,1,6,0,2,2,245
2018,1,6,0,3,1,43
2018,1,6,1,0,33,958
2018,1,6,1,1,17,395
2018,1,6,1,2,7,100
2018,1,6,1,3,0,7
2018,1,7,0,0,30,2494
2018,1,7,0,1,9,1166
2018,1,7,0,2,2,304
2018,1,7,0,3,2,66
2018,1,7,1,0,27,930
2018,1,7,1,1,5,453
2018,1,7,1,2,3,111
2018,1,7,1,3,1,14
2018,1,8,0,0,17,2468
2018,1,8,0,1,12,1175
2018,1,8,0,2,0,300
2018,1,8,0,3,0,53
2018,1,8,1,0,12,963
2018,1,8,1,1,10,409
2018,1,8,1,2,5,109
2018,1,8,1,3,0,12
2018,1,9,0,0,14,2308
2018,1,9,0,1,10,1235
2018,1,9,0,2,4,370
2018,1,9,0,3,0,79
2018,1,9,1,0,17,817
2018,1,9,1,1,6,447
2018,1,9,1,2,2,137
2018,1,9,1,3,1,31
2018,1,10,0,0,10,2092
2018,1,10,0,1,7,1171
2018,1,10,0,2,3,398
2018,1,10,0,3,1,76
2018,1,10,1,0,10,796
2018,1,10,1,1,8,425
2018,1,10,1,2,3,163
2018,1,10,1,3,0,39
2018,1,11,0,0,4,1951
2018,1,11,0,1,5,1200
2018,1,11,0,2,1,450
2018,1,11,0,3,0,118
2018,1,11,1,0,7,686
2018,1,11,1,1,3,436
2018,1,11,1,2,1,146
2018,1,11,1,3,0,22
2018,1,12,0,0,13,1799
2018,1,12,0,1,6,1225
2018,1,12,0,2,0,420
2018,1,12,0,3,0,118
2018,1,12,1,0,10,661
2018,1,12,1,1,1,477
2018,1,12,1,2,1,174
2018,1,12,1,3,0,41
2018,1,13,0,0,7,1691
2018,1,13,0,1,4,1248
2018,1,13,0,2,2,486
2018,1,13,0,3,1,118
2018,1,13,1,0,6,635
2018,1,13,1,1,2,433
2018,1,13,1,2,0,163
2018,1,13,1,3,1,36
2018,1,14,0,0,7,1589
2018,1,14,0,1,6,1318
2018,1,14,0,2,1,517
2018,1,14,0,3,1,158
2018,1,14,1,0,5,589
2018,1,14,1,1,4,468
2018,1,14,1,2,3,200
2018,1,14,1,3,2,60
2018,1,15,0,0,7,1529
2018,1,15,0,1,8,1276
2018,1,15,0,2,1,577
2018,1,15,0,3,0,166
2018,1,15,1,0,6,597
2018,1,15,1,1,5,464
2018,1,15,1,2,0,211
2018,1,15,1,3,1,63
2018,1,16,0,0,3,1502
2018,1,16,0,1,2,1350
2018,1,16,0,2,2,590
2018,1,16,0,3,1,192
2018,1,16,1,0,3,560
2018,1,16,1,1,5,471
2018,1,16,1,2,3,188
2018,1,16,1,3,1,71
2018,1,17,0,0,4,1495
2018,1,17,0,1,0,1385
2018,1,17,0,2,1,706
2018,1,17,0,3,3,227
2018,1,17,1,0,3,544
2018,1,17,1,1,2,463
2018,1,17,1,2,0,235
2018,1,17,1,3,0,80
2018,1,18,0,0,2,1509
2018,1,18,0,1,5,1464
2018,1,18,0,2,0,768
2018,1,18,0,3,0,255
2018,1,18,1,0,3,598
2018,1,18,1,1,4,566
2018,1,18,1,2,3,291
2018,1,18,1,3,1,77
2018,1,19,0,0,2,1654
2018,1,19,0,1,4,1600
2018,1,19,0,2,2,845
2018,1,19,0,3,0,318
2018,1,19,1,0,3,590
2018,1,19,1,1,2,565
2018,1,19,1,2,6,340
2018,1,19,1,3,0,133
2018,1,20,0,0,11,1722
2018,1,20,0,1,6,1677
2018,1,20,0,2,2,884
2018,1,20,0,3,0,268
2018,1,20,1,0,4,566
2018,1,20,1,1,3,577
2018,1,20,1,2,2,306
2018,1,20,1,3,1,107
2018,1,21,0,0,5,1662
2018,1,21,0,1,2,1662
2018,1,21,0,2,3,941
2018,1,21,0,3,2,323
2018,1,21,1,0,6,670
2018,1,21,1,1,1,566
2018,1,21,1,2,2,319
2018,1,21,1,3,1,106
2018,1,22,0,0,2,1685
2018,1,22,0,1,1,1770
2018,1,22,0,2,3,969
2018,1,22,0,3,1,306
2018,1,22,1,0,3,670
2018,1,22,1,1,3,630
2018,1,22,1,2,1,370
2018,1,22,1,3,0,115
2018,1,23,0,0,5,1848
2018,1,23,0,1,5,1794
2018,1,23,0,2,2,942
2018,1,23,0,3,0,355
2018,1,23,1,0,2,658
2018,1,23,1,1,4,679
2018,1,23,1,2,3,343
2018,1,23,1,3,0,122
2018,1,24,0,0,3,1791
2018,1,24,0,1,3,1828
2018,1,24,0,2,2,985
2018,1,24,0,3,1,328
2018,1,24,1,0,4,679
2018,1,24,1,1,2,643
2018,1,24,1,2,2,371
2018,1,24,1,3,1,106
2018,1,25,0,0,5,1830
2018,1,25,0,1,4,1805
2018,1,25,0,2,2,972
2018,1,25,0,3,1,343
2018,1,25,1,0,1,687
2018,1,25,1,1,1,699
2018,1,25,1,2,4,364
2018,1,25,1,3,3,136
2018,1,26,0,0,3,1763
2018,1,26,0,1,2,1927
2018,1,26,0,2,4,956
2018,1,26,0,3,1,325
2018,1,26,1,0,3,676
2018,1,26,1,1,1,683
2018,1,26,1,2,2,371
2018,1,26,1,3,0,127
2018,1,27,0,0,2,1789
2018,1,27,0,1,8,1898
2018,1,27,0,2,2,978
2018,1,27,0,3,1,366
2018,1,27,1,0,2,652
2018,1,27,1,1,3,682
2018,1,27,1,2,0,338
2018,1,27,1,3,0,138
2018,1,28,0,0,5,1829
2018,1,28,0,1,5,1879
2018,1,28,0,2,3,1002
2018,1,28,0,3,0,343
2018,1,28,1,0,1,640
2018,1,28,1,1,5,691
2018,1,28,1,2,1,345
2018,1,28,1,3,0,132
2018,1,29,0,0,3,1768
2018,1,29,0,1,3,1804
2018,1,29,0,2,3,926
2018,1,29,0,3,1,301
2018,1,29,1,0,4,666
2018,1,29,1,1,7,680
2018,1,29,1,2,3,357
2018,1,29,1,3,0,121
2018,1,30,0,0,2,1644
2018,1,30,0,1,5,1751
2018,1,30,0,2,3,950
2018,1,30,0,3,1,321
2018,1,30,1,0,6,626
2018,1,30,1,1,5,629
2018,1,30,1,2,2,335
2018,1,30,1,3,2,130
2018,1,31,0,0,0,1674
2018,1,31,0,1,5,1791
2018,1,31,0,2,1,982
2018,1,31,0,3,4,326
2018,1,31,1,0,4,619
2018,1,31,1,1,3,643
2018,1,31,1,2,2,344
2018,1,31,1,3,0,113
2018,1,32,0,0,6,1676
2018,1,32,0,1,6,1691
2018,1,32,0,2,1,1017
2018,1,32,0,3,3,355
2018,1,32,1,0,6,598
2018,1,32,1,1,5,669
2018,1,32,1,2,1,339
2018,1,32,1,3,1,118
2018,1,33,0,0,2,1774
2018,1,33,0,1,5,1732
2018,1,33,0,2,3,932
2018,1,33,0,3,1,351
2018,1,33,1,0,0,613
2018,1,33,1,1,4,630
2018,1,33,1,2,0,354
2018,1,33,1,3,1,110
2018,1,34,0,0,3,1736
2018,1,34,0,1,3,1753
2018,1,34,0,2,2,959
2018,1,34,0,3,0,327
2018,1,34,1,0,1,608
2018,1,34,1,1,4,626
2018,1,34,1,2,1,360
2018,1,34,1,3,1,128
2018,1,35,0,0,4,1690
2018,1,35,0,1,7,1741
2018,1,35,0,2,5,972
2018,1,35,0,3,0,317
2018,1,35,1,0,1,636
2018,1,35,1,1,2,618
2018,1,35,1,2,3,304
2018,1,35,1,3,1,116
2018,1,36,0,0,4,1636
2018,1,36,0,1,6,1811
2018,1,36,0,2,1,947
2018,1,36,0,3,0,318
2018,1,36,1,0,1,592
2018,1,36,1,1,7,649
2018,1,36,1,2,2,351
2018,1,36,1,3,0,101
2018,1,37,0,0,5,1671
2018,1,37,0,1,5,1736
2018,1,37,0,2,2,892
2018,1,37,0,3,0,342
2018,1,37,1,0,5,625
2018,1,37,1,1,5,653
2018,1,37,1,2,3,347
2018,1,37,1,3,0,108
2018,1,38,0,0,7,1677
2018,1,38,0,1,3,1673
2018,1,38,0,2,3,934
2018,1,38,0,3,2,311
2018,1,38,1,0,5,642
2018,1,38,1,1,3,613
2018,1,38,1,2,3,331
2018,1,38,1,3,0,126
2018,1,39,0,0,3,1678
2018,1,39,0,1,2,1630
2018,1,39,0,2,1,899
2018,1,39,0,3,0,305
2018,1,39,1,0,2,533
2018,1,39,1,1,4,665
2018,1,39,1,2,3,320
2018,1,39,1,3,0,117
2018,1,40,0,0,3,1586
2018,1,40,0,1,4,1666
2018,1,40,0,2,5,907
2018,1,40,0,3,0,271
2018,1,40,1,0,5,591
2018,1,40,1,1,3,618
2018,1,40,1,2,3,299
2018,1,40,1,3,1,110
2018,1,41,0,0,2,1648
2018,1,41,0,1,2,1727
2018,1,41,0,2,4,884
2018,1,41,0,3,1,299
2018,1,41,1,0,5,601
2018,1,41,1,1,4,597
2018,1,41,1,2,1,325
2018,1,41,1,3,1,134
2018,1,42,0,0,4,1598
2018,1,42,0,1,4,1732
2018,1,42,0,2,1,871
2018,1,42,0,3,0,315
2018,1,42,1,0,2,588
2018,1,42,1,1,2,613
2018,1,42,1,2,3,322
2018,1,42,1,3,1,112
2018,1,43,0,0,4,1627
2018,1,43,0,1,7,1717
2018,1,43,0,2,2,892
2018,1,43,0,3,1,333
2018,1,43,1,0,3,637
2018,1,43,1,1,5,635
2018,1,43,1,2,1,307
2018,1,43,1,3,1,117
2018,1,44,0,0,4,1618
2018,1,44,0,1,6,1630
2018,1,44,0,2,1,879
2018,1,44,0,3,1,313
2018,1,44,1,0,2,580
2018,1,44,1,1,5,587
2018,1,44,1,2,3,347
2018,1,44,1,3,0,106
2018,1,45,0,0,6,1655
2018,1,45,0,1,7,1662
2018,1,45,0,2,2,833
2018,1,45,0,3,1,301
2018,1,45,1,0,3,632
2018,1,45,1,1,4,664
2018,1,45,1,2,3,327
2018,1,45,1,3,0,127
2018,1,46,0,0,5,1619
2018,1,46,0,1,6,1653
2018,1,46,0,2,0,871
2018,1,46,0,3,0,328
2018,1,46,1,0,4,576
2018,1,46,1,1,4,660
2018,1,46,1,2,0,324
2018,1,46,1,3,0,106
2018,1,47,0,0,4,1760
2018,1,47,0,1,3,1770
2018,1,47,0,2,4,922
2018,1,47,0,3,0,324
2018,1,47,1,0,1,610
2018,1,47,1,1,2,627
2018,1,47,1,2,4,353
2018,1,47,1,3,0,96
2018,1,48,0,0,3,1637
2018,1,48,0,1,5,1702
2018,1,48,0,2,4,902
2018,1,48,0,3,1,359
2018,1,48,1,0,4,620
2018,1,48,1,1,5,673
2018,1,48,1,2,1,375
2018,1,48,1,3,0,122
2018,1,49,0,0,2,1715
2018,1,49,0,1,6,1728
2018,1,49,0,2,2,868
2018,1,49,0,3,3,336
2018,1,49,1,0,6,630
2018,1,49,1,1,3,642
2018,1,49,1,2,4,338
2018,1,49,1,3,0,111
2018,1,50,0,0,2,1639
2018,1,50,0,1,5,1771
2018,1,50,0,2,1,922
2018,1,50,0,3,1,297
2018,1,50,1,0,2,630
2018,1,50,1,1,4,645
2018,1,50,1,2,2,362
2018,1,50,1,3,0,115
2018,1,51,0,0,4,1734
2018,1,51,0,1,6,1765
2018,1,51,0,2,2,977
2018,1,51,0,3,2,329
2018,1,51,1,0,8,597
2018,1,51,1,1,5,647
2018,1,51,1,2,3,369
2018,1,51,1,3,1,124
2018,1,52,0,0,5,1780
2018,1,52,0,1,4,1876
2018,1,52,0,2,1,934
2018,1,52,0,3,2,345
2018,1,52,1,0,6,677
2018,1,52,1,1,5,724
2018,1,52,1,2,1,378
2018,1,52,1,3,0,133
2018,1,53,0,0,2,1865
2018,1,53,0,1,4,2003
2018,1,53,0,2,5,1037
2018,1,53,0,3,0,353
2018,1,53,1,0,2,729
2018,1,53,1,1,1,688
2018,1,53,1,2,5,404
2018,1,53,1,3,0,123
2018,1,54,0,0,5,1980
2018,1,54,0,1,7,2067
2018,1,54,0,2,5,1050
2018,1,54,0,3,0,405
2018,1,54,1,0,3,723
2018,1,54,1,1,8,730
2018,1,54,1,2,5,377
2018,1,54,1,3,2,116
2018,1,55,0,0,4,1962
2018,1,55,0,1,5,2086
2018,1,55,0,2,4,1034
2018,1,55,0,3,1,366
2018,1,55,1,0,1,795
2018,1,55,1,1,6,740
2018,1,55,1,2,1,422
2018,1,55,1,3,1,142
2018,1,56,0,0,5,1875
2018,1,56,0,1,7,1997
2018,1,56,0,2,0,1085
2018,1,56,0,3,2,366
2018,1,56,1,0,2,746
2018,1,56,1,1,7,727
2018,1,56,1,2,1,392
2018,1,56,1,3,0,144
2018,1,57,0,0,5,1922
2018,1,57,0,1,12,2080
2018,1,57,0,2,2,1066
2018,1,57,0,3,1,363
2018,1,57,1,0,8,688
2018,1,57,1,1,1,779
2018,1,57,1,2,7,403
2018,1,57,1,3,0,130
2018,1,58,0,0,9,1880
2018,1,58,0,1,7,2009
2018,1,58,0,2,8,1040
2018,1,58,0,3,3,369
2018,1,58,1,0,5,749
2018,1,58,1,1,6,795
2018,1,58,1,2,1,420
2018,1,58,1,3,1,145
2018,1,59,0,0,6,1842
2018,1,59,0,1,10,1935
2018,1,59,0,2,4,1010
2018,1,59,0,3,0,341
2018,1,59,1,0,6,701
2018,1,59,1,1,9,744
2018,1,59,1,2,2,380
2018,1,59,1,3,0,158
2018,1,60,0,0,7,1782
2018,1,60,0,1,5,1927
2018,1,60,0,2,3,999
2018,1,60,0,3,0,336
2018,1,60,1,0,4,667
2018,1,60,1,1,6,732
2018,1,60,1,2,1,362
2018,1,60,1,3,0,135
2018,1,61,0,0,9,1787
2018,1,61,0,1,7,1834
2018,1,61,0,2,3,1021
2018,1,61,0,3,3,319
2018,1,61,1,0,5,671
2018,1,61,1,1,5,676
2018,1,61,1,2,2,359
2018,1,61,1,3,2,122
2018,1,62,0,0,7,1742
2018,1,62,0,1,3,1734
2018,1,62,0,2,1,985
2018,1,62,0,3,1,322
2018,1,62,1,0,4,661
2018,1,62,1,1,7,655
2018,1,62,1,2,4,378
2018,1,62,1,3,1,116
2018,1,63,0,0,9,1671
2018,1,63,0,1,3,1742
2018,1,63,0,2,3,937
2018,1,63,0,3,3,331
2018,1,63,1,0,6,616
2018,1,63,1,1,7,685
2018,1,63,1,2,1,351
2018,1,63,1,3,2,128
2018,1,64,0,0,6,1605
2018,1,64,0,1,6,1632
2018,1,64,0,2,3,888
2018,1,64,0,3,0,299
2018,1,64,1,0,3,624
2018,1,64,1,1,4,616
2018,1,64,1,2,2,346
2018,1,64,1,3,0,115
2018,1,65,0,0,5,1460
2018,1,65,0,1,7,1526
2018,1,65,0,2,3,875
2018,1,65,0,3,3,267
2018,1,65,1,0,4,588
2018,1,65,1,1,4,611
2018,1,65,1,2,0,325
2018,1,65,1,3,0,132
2018,1,66,0,0,3,1451
2018,1,66,0,1,5,1460
2018,1,66,0,2,5,809
2018,1,66,0,3,2,270
2018,1,66,1,0,2,559
2018,1,66,1,1,5,581
2018,1,66,1,2,3,292
2018,1,66,1,3,0,117
2018,1,67,0,0,2,1390
2018,1,67,0,1,5,1452
2018,1,67,0,2,2,781
2018,1,67,0,3,1,261
2018,1,67,1,0,2,496
2018,1,67,1,1,5,524
2018,1,67,1,2,0,287
2018,1,67,1,3,0,109
2018,1,68,0,0,6,1270
2018,1,68,0,1,3,1446
2018,1,68,0,2,0,734
2018,1,68,0,3,0,246
2018,1,68,1,0,4,539
2018,1,68,1,1,2,545
2018,1,68,1,2,3,303
2018,1,68,1,3,0,72
2018,1,69,0,0,5,1301
2018,1,69,0,1,10,1303
2018,1,69,0,2,2,683
2018,1,69,0,3,1,251
2018,1,69,1,0,4,455
2018,1,69,1,1,1,492
2018,1,69,1,2,3,272
2018,1,69,1,3,1,113
2018,1,70,0,0,5,1284
2018,1,70,0,1,4,1330
2018,1,70,0,2,0,691
2018,1,70,0,3,1,215
2018,1,70,1,0,4,487
2018,1,70,1,1,3,497
2018,1,70,1,2,1,276
2018,1,70,1,3,1,102
2018,1,71,0,0,4,1283
2018,1,71,0,1,7,1281
2018,1,71,0,2,1,642
2018,1,71,0,3,1,254
2018,1,71,1,0,4,444
2018,1,71,1,1,1,480
2018,1,71,1,2,2,233
2018,1,71,1,3,0,92
2018,1,72,0,0,3,1088
2018,1,72,0,1,3,1102
2018,1,72,0,2,2,553
2018,1,72,0,3,1,192
2018,1,72,1,0,5,417
2018,1,72,1,1,2,398
2018,1,72,1,2,0,231
2018,1,72,1,3,0,64
2018,1,73,0,0,4,981
2018,1,73,0,1,5,978
2018,1,73,0,2,3,500
2018,1,73,0,3,0,172
2018,1,73,1,0,4,391
2018,1,73,1,1,3,394
2018,1,73,1,2,0,225
2018,1,73,1,3,1,88
2018,1,74,0,0,8,952
2018,1,74,0,1,6,970
2018,1,74,0,2,2,518
2018,1,74,0,3,1,168
2018,1,74,1,0,3,332
2018,1,74,1,1,1,377
2018,1,74,1,2,1,193
2018,1,74,1,3,1,60
2018,1,75,0,0,7,879
2018,1,75,0,1,5,880
2018,1,75,0,2,6,476
2018,1,75,0,3,0,170
2018,1,75,1,0,4,329
2018,1,75,1,1,4,286
2018,1,75,1,2,3,192
2018,1,75,1,3,0,55
2018,1,76,0,0,5,732
2018,1,76,0,1,3,813
2018,1,76,0,2,2,427
2018,1,76,0,3,1,158
2018,1,76,1,0,2,299
2018,1,76,1,1,2,318
2018,1,76,1,2,0,181
2018,1,76,1,3,0,42
2018,1,77,0,0,5,679
2018,1,77,0,1,3,737
2018,1,77,0,2,0,409
2018,1,77,0,3,1,147
2018,1,77,1,0,3,254
2018,1,77,1,1,0,272
2018,1,77,1,2,1,166
2018,1,77,1,3,0,49
2018,1,78,0,0,2,642
2018,1,78,0,1,2,693
2018,1,78,0,2,3,349
2018,1,78,0,3,1,137
2018,1,78,1,0,1,269
2018,1,78,1,1,2,228
2018,1,78,1,2,1,112
2018,1,78,1,3,1,46
2018,1,79,0,0,1,580
2018,1,79,0,1,0,623
2018,1,79,0,2,0,321
2018,1,79,0,3,0,117
2018,1,79,1,0,1,244
2018,1,79,1,1,2,236
2018,1,79,1,2,1,141
2018,1,79,1,3,0,49
2018,1,80,0,0,3,555
2018,1,80,0,1,2,596
2018,1,80,0,2,1,274
2018,1,80,0,3,2,121
2018,1,80,1,0,2,202
2018,1,80,1,1,1,226
2018,1,80,1,2,0,113
2018,1,80,1,3,0,38
2018,1,81,0,0,3,505
2018,1,81,0,1,4,494
2018,1,81,0,2,0,264
2018,1,81,0,3,0,103
2018,1,81,1,0,0,193
2018,1,81,1,1,2,226
2018,1,81,1,2,1,99
2018,1,81,1,3,0,48
2018,1,82,0,0,5,478
2018,1,82,0,1,3,545
2018,1,82,0,2,1,273
2018,1,82,0,3,0,116
2018,1,82,1,0,0,161
2018,1,82,1,1,2,170
2018,1,82,1,2,0,99
2018,1,82,1,3,1,37
2018,1,83,0,0,2,412
2018,1,83,0,1,1,465
2018,1,83,0,2,1,264
2018,1,83,0,3,0,69
2018,1,83,1,0,1,164
2018,1,83,1,1,2,180
2018,1,83,1,2,1,69
2018,1,83,1,3,0,37
2018,1,84,0,0,2,388
2018,1,84,0,1,0,412
2018,1,84,0,2,1,221
2018,1,84,0,3,0,73
2018,1,84,1,0,1,156
2018,1,84,1,1,1,147
2018,1,84,1,2,1,96
2018,1,84,1,3,0,28
2018,1,85,0,0,3,371
2018,1,85,0,1,1,358
2018,1,85,0,2,0,214
2018,1,85,0,3,1,70
2018,1,85,1,0,2,131
2018,1,85,1,1,1,159
2018,1,85,1,2,0,65
2018,1,85,1,3,0,26
2018,1,86,0,0,1,350
2018,1,86,0,1,0,347
2018,1,86,0,2,0,169
2018,1,86,0,3,0,60
2018,1,86,1,0,0,120
2018,1,86,1,1,1,131
2018,1,86,1,2,1,64
2018,1,86,1,3,0,23
2018,1,87,0,0,3,278
2018,1,87,0,1,0,296
2018,1,87,0,2,0,156
2018,1,87,0,3,0,73
2018,1,87,1,0,1,100
2018,1,87,1,1,3,125
2018,1,87,1,2,1,54
2018,1,87,1,3,0,20
2018,1,88,0,0,1,241
2018,1,88,0,1,1,279
2018,1,88,0,2,0,135
2018,1,88,0,3,0,48
2018,1,88,1,0,0,107
2018,1,88,1,1,3,87
2018,1,88,1,2,0,51
2018,1,88,1,3,0,18
2018,1,89,0,0,1,192
2018,1,89,0,1,0,208
2018,1,89,0,2,0,112
2018,1,89,0,3,1,30
2018,1,89,1,0,1,59
2018,1,89,1,1,0,76
2018,1,89,1,2,0,41
2018,1,89,1,3,0,5
2018,1,90,0,0,0,178
2018,1,90,0,1,0,170
2018,1,90,0,2,1,98
2018,1,90,0,3,0,27
2018,1,90,1,0,0,56
2018,1,90,1,1,0,81
2018,1,90,1,2,0,36
2018,1,90,1,3,0,12
2018,1,91,0,0,0,142
2018,1,91,0,1,2,137
2018,1,91,0,2,0,84
2018,1,91,0,3,0,23
2018,1,91,1,0,1,47
2018,1,91,1,1,0,47
2018,1,91,1,2,0,37
2018,1,91,1,3,0,8
2018,1,92,0,0,0,126
2018,1,92,0,1,0,111
2018,1,92,0,2,0,61
2018,1,92,0,3,0,22
2018,1,92,1,0,0,37
2018,1,92,1,1,1,41
2018,1,92,1,2,0,21
2018,1,92,1,3,0,8
2018,1,93,0,0,0,84
2018,1,93,0,1,0,76
2018,1,93,0,2,0,42
2018,1,93,0,3,0,16
2018,1,93,1,0,0,26
2018,1,93,1,1,0,36
2018,1,93,1,2,0,24
2018,1,93,1,3,0,5
2018,1,94,0,0,0,58
2018,1,94,0,1,0,60
2018,1,94,0,2,0,37
2018,1,94,0,3,0,12
2018,1,94,1,0,0,20
2018,1,94,1,1,0,26
2018,1,94,1,2,0,10
2018,1,94,1,3,0,3
2018,1,95,0,0,0,32
2018,1,95,0,1,0,43
2018,1,95,0,2,0,19
2018,1,95,0,3,0,5
2018,1,95,1,0,0,12
2018,1,95,1,1,0,18
2018,1,95,1,2,0,8
2018,1,95,1,3,0,4
2018,1,96,0,0,0,27
2018,1,96,0,1,0,33
2018,1,96,0,2,0,15
2018,1,96,0,3,0,4
2018,1,96,1,0,0,18
2018,1,96,1,1,0,8
2018,1,96,1,2,0,8
2018,1,96,1,3,0,2
2018,1,97,0,0,0,25
2018,1,97,0,1,0,24
2018,1,97,0,2,0,7
2018,1,97,0,3,0,6
2018,1,97,1,0,0,8
2018,1,97,1,1,0,16
2018,1,97,1,2,0,2
2018,1,97,1,3,0,1
2018,1,98,0,0,0,14
2018,1,98,0,1,0,15
2018,1,98,0,2,0,5
2018,1,98,0,3,0,3
2018,1,98,1,0,0,6
2018,1,98,1,1,0,8
2018,1,98,1,2,0,9
2018,1,98,1,3,0,1
2018,1,99,0,0,0,7
2018,1,99,0,1,0,9
2018,1,99,0,2,0,4
2018,1,99,0,3,0,1
2018,1,99,1,0,0,0
2018,1,99,1,1,0,0
2018,1,99,1,2,0,3
2018,1,99,1,3,0,0
2018,1,100,0,0,0,9
2018,1,100,0,1,0,12
2018,1,100,0,2,0,8
2018,1,100,0,3,0,1
2018,1,100,1,0,0,1
2018,1,100,1,1,0,3
2018,1,100,1,2,0,7
2018,1,100,1,3,0,2
2018,1,101,0,0,0,6
2018,1,101,0,1,0,5
2018,1,101,0,2,0,0
2018,1,101,0,3,0,2
2018,1,101,1,0,0,1
2018,1,101,1,1,0,3
2018,1,101,1,2,0,1
2018,1,101,1,3,0,1
2018,1,102,0,0,0,5
2018,1,102,0,1,0,5
2018,1,102,0,2,0,0
2018,1,102,0,3,0,0
2018,1,102,1,0,0,6
2018,1,102,1,1,0,1
2018,1,102,1,2,0,1
2018,1,102,1,3,0,0
2018,1,103,0,0,0,0
2018,1,103,0,1,0,1
2018,1,103,0,2,0,1
2018,1,103,0,3,0,0
2018,1,103,1,0,0,0
2018,1,103,1,1,0,1
2018,1,103,1,2,0,0
2018,1,103,1,3,0,0
2018,1,104,0,0,0,0
2018,1,104,0,1,0,2
2018,1,104,0,2,0,0
2018,1,104,0,3,0,0
2018,1,104,1,0,0,0
2018,1,104,1,1,0,0
2018,1,104,1,2,0,0
2018,1,104,1,3,0,0
2018,1,105,0,0,0,2
2018,1,105,0,1,0,0
2018,1,105,0,2,0,0
2018,1,105,0,3,0,1
2018,1,105,1,0,0,0
2018,1,105,1,1,0,0
2018,1,105,1,2,0,0
2018,1,105,1,3,0,0
2018,1,106,0,0,0,0
2018,1,106,0,1,0,1
2018,1,106,0,2,0,0
2018,1,106,0,3,0,0
2018,1,106,1,0,0,0
2018,1,106,1,1,0,0
2018,1,106,1,2,0,0
2018,1,106,1,3,0,0
2018,1,107,0,0,0,1
2018,1,107,0,1,0,2
2018,1,107,0,2,0,0
2018,1,107,0,3,0,0
2018,1,107,1,0,0,0
2018,1,107,1,1,0,0
2018,1,107,1,2,0,0
2018,1,107,1,3,0,0
2018,1,108,0,0,0,0
