year,age,sex,utility
2005,22,F,5783.480920360248
2005,22,M,5942.205006830536
2005,23,F,5723.4630122340295
2005,23,M,5992.4908294046545
2005,24,F,5834.8399053430185
2005,24,M,5928.83716395743
2005,25,F,5785.035712337087
2005,25,M,5871.830094559754
2005,26,F,5737.055358552742
2005,26,M,5634.873259070192
2005,27,F,5644.777462967842
2005,27,M,5539.4889486510065
2005,28,F,5621.441642562136
2005,28,M,5658.7119692362985
2005,29,F,5766.176813486052
2005,29,M,5571.978501462558
2005,30,F,5730.690981544574
2005,30,M,5673.413112989877
2005,31,F,5682.416156218221
2005,31,M,5521.600334727127
2005,32,F,5647.744710914182
2005,32,M,5737.644515514897
2005,33,F,5907.280143660083
2005,33,M,5675.612702614988
2005,34,F,6152.939671768475
2005,34,M,6041.91903338081
2005,35,F,6076.5215180529885
2005,35,M,6153.044958435328
2005,36,F,6100.584322208384
2005,36,M,6076.042665653213
2005,37,F,6030.760813037208
2005,37,M,6111.911742720669
2005,38,F,6088.564384003439
2005,38,M,6353.572574139696
2005,39,F,6510.939829915282
2005,39,M,6676.681454884578
2005,40,F,7141.585591984988
2005,40,M,7140.32429932394
2005,41,F,7376.869189968242
2005,41,M,7429.226007604798
2005,42,F,7416.69259221683
2005,42,M,7556.412934224822
2005,43,F,7225.536176292186
2005,43,M,7335.562534891946
2005,44,F,7288.154769917002
2005,44,M,7373.751454808465
2005,45,F,6914.797107760661
2005,45,M,7151.493650038891
2005,46,F,6838.022120828815
2005,46,M,6888.179702456946
2005,47,F,6862.36518302257
2005,47,M,6708.636008376145
2005,48,F,6716.674286774218
2005,48,M,6653.76330704498
2005,49,F,6518.9921402537875
2005,49,M,6432.470024715221
2005,50,F,6517.187772154481
2005,50,M,6416.070231874022
2005,51,F,6285.5538157012015
2005,51,M,6164.075115785672
2005,52,F,6070.39837048697
2005,52,M,5797.021085531842
2005,53,F,5741.6869893497615
2005,53,M,5639.785991375504
2005,54,F,5746.298566301602
2005,54,M,5446.91989169482
2005,55,F,5512.219394622764
2005,55,M,5185.124725807441
2005,56,F,5459.518550651461
2005,56,M,4994.891224517724
2005,57,F,5379.509571425135
2005,57,M,5083.799160441686
2005,58,F,5346.441077257403
2005,58,M,5058.725796445125
2005,59,F,4602.939665666105
2005,59,M,4268.883432262321
2005,60,F,4276.805040831136
2005,60,M,4084.1385846717603
2005,61,F,4187.4758444357085
2005,61,M,4002.190084297547
2005,62,F,4051.5107172879734
2005,62,M,3825.5079114070545
2005,63,F,3756.2923901353915
2005,63,M,3526.4245305773225
2005,64,F,3666.2560370638043
2005,64,M,3320.4011409959935
2005,65,F,3447.839327324788
2005,65,M,3253.3662713726435
2005,66,F,3371.102153321449
2005,66,M,3128.2413536981276
2005,67,F,3212.5295518737357
2005,67,M,2997.1591689855404
2005,68,F,3089.2350625355266
2005,68,M,2845.215711711277
2005,69,F,3073.580161814411
2005,69,M,2829.337667863163
2005,70,F,3007.1587093381395
2005,70,M,2698.6266029046433
2005,71,F,2845.374111771711
2005,71,M,2590.447008783413
2005,72,F,2925.7389381339394
2005,72,M,2540.1439283231307
2005,73,F,2813.8243297663707
2005,73,M,2551.7868459191914
2005,74,F,2806.59312597205
2005,74,M,2482.1922066051575
2005,75,F,2721.2075211667793
2005,75,M,2307.9376304928765
2005,76,F,2646.960479703675
2005,76,M,2020.8974031305906
2005,77,F,2552.403124158242
2005,77,M,1965.3261633683358
2005,78,F,2458.618104396219
2005,78,M,1773.9162628825165
2005,79,F,2368.949694680806
2005,79,M,1681.2799295344914
2005,80,F,2228.3303989047035
2005,80,M,1538.3662298329514
2005,81,F,2165.5080884822655
2005,81,M,1371.2515766885867
2005,82,F,2024.2118261978083
2005,82,M,1226.6021853405368
2005,83,F,1891.611256275293
2005,83,M,1144.4982747505544
2005,84,F,1715.7340986786912
2005,84,M,972.9583798748789
2005,85,F,1558.4479492282328
2005,85,M,812.5144646937794
2005,86,F,1264.2013764184749
2005,86,M,598.6931490681841
2005,87,F,1072.5362457231838
2005,87,M,502.015898491001
2005,88,F,946.1498624156739
2005,88,M,436.0047562322177
2005,89,F,862.1281093962485
2005,89,M,346.91811203184324
2005,90,F,719.2692857772233
2005,90,M,288.49715903419616
2005,91,F,588.5919267280235
2005,91,M,250.9709566766456
2005,92,F,474.53072085421525
2005,92,M,175.09908707134795
2005,93,F,385.5519687313213
2005,93,M,116.56316855967034
2005,94,F,246.10857064101768
2005,94,M,98.66829246869305
2005,95,F,226.16481733889958
2005,95,M,66.02190867741352
2005,96,F,156.13153806672025
2005,96,M,41.74475230087168
2005,97,F,107.15473178234731
2005,97,M,27.081034871524405
2005,98,F,70.41382402480735
2005,98,M,16.80488676428226
2005,99,F,52.89957458970344
2005,99,M,10.283999999999999
2005,100,F,94.92617313433637
2005,100,M,12.79391682619234
2005,101,F,53.15864972086745
2005,101,M,11.140999999999998
2005,102,F,51.09710820086848
2005,102,M,11.140999999999998
2005,103,F,28.05529115850662
2005,103,M,1.714
2005,104,F,11.232000000000003
2005,104,M,0.857
2005,105,F,0.0
2005,105,M,0.0
2005,106,F,0.0
2005,106,M,0.0
2005,107,F,0.0
2005,107,M,0.0
2005,108,F,0.0
2005,108,M,0.0
2005,109,F,0.0
2005,109,M,0.0
2005,110,F,0.0
2005,110,M,0.0
2006,0,F,5112.0
2006,0,M,5385.0
2006,1,F,5099.065166667153
2006,1,M,5330.722222222649
2006,2,F,5124.337000000221
2006,2,M,5326.972222222849
2006,3,F,5029.044645790477
2006,3,M,5213.960665657773
2006,4,F,5010.843611411298
2006,4,M,5158.6155244239235
2006,5,F,4936.27957482528
2006,5,M,5203.533551294692
2006,6,F,5125.203060326089
2006,6,M,5267.892838575871
2006,7,F,4991.8092509183225
2006,7,M,5376.674472348352
2006,8,F,5139.430010849483
2006,8,M,5347.177815254956
2006,9,F,5214.141744876902
2006,9,M,5601.067419185905
2006,10,F,5487.764159560571
2006,10,M,5773.750611939046
2006,11,F,5657.281345685117
2006,11,M,5849.576635927645
2006,12,F,5661.843834290479
2006,12,M,5879.621813062228
2006,13,F,5716.228133689238
2006,13,M,5985.915404605485
2006,14,F,5816.915354670104
2006,14,M,6043.873486650337
2006,15,F,5953.813153117265
2006,15,M,6108.6627576490855
2006,16,F,5939.958082503917
2006,16,M,6172.749765486587
2006,17,F,5659.540791886316
2006,17,M,6081.505740926763
2006,18,F,5561.386587999607
2006,18,M,5715.44422840506
2006,19,F,5558.812320646083
2006,19,M,5909.6999570639355
2006,20,F,5720.189342734136
2006,20,M,6014.868881516107
2006,21,F,5792.893039228381
2006,21,M,6106.534492972938
2006,22,F,5717.361365363731
2006,22,M,6148.525149379389
2006,23,F,5846.31800954225
2006,23,M,5984.274757641905
2006,24,F,5773.814480798621
2006,24,M,6030.569326691707
2006,25,F,5969.178176995043
2006,25,M,5890.228698011139
2006,26,F,5843.327976445038
2006,26,M,5865.368711275879
2006,27,F,5799.045781014906
2006,27,M,5657.3390419950265
2006,28,F,5728.637120062719
2006,28,M,5567.588381397304
2006,29,F,5687.084079407442
2006,29,M,5682.768478148131
2006,30,F,5847.6152876961705
2006,30,M,5614.997557911257
2006,31,F,5775.586225429263
2006,31,M,5703.58635908212
2006,32,F,5718.712633683425
2006,32,M,5583.975404459784
2006,33,F,5699.6420252822545
2006,33,M,5776.562172721274
2006,34,F,5958.3431187744445
2006,34,M,5726.117714187967
2006,35,F,6046.194507160786
2006,35,M,6157.754839758921
2006,36,F,6108.896095647743
2006,36,M,6175.438246534456
2006,37,F,6128.676905546824
2006,37,M,6118.7646310392365
2006,38,F,6073.718748140532
2006,38,M,6153.5849575719085
2006,39,F,6144.406947902303
2006,39,M,6399.696770397478
2006,40,F,6541.567202572115
2006,40,M,6720.1835157484375
2006,41,F,7157.160558225499
2006,41,M,7155.084768902502
2006,42,F,7387.935442287023
2006,42,M,7438.226714155922
2006,43,F,7423.840224532815
2006,43,M,7569.962444008941
2006,44,F,7255.61702865995
2006,44,M,7366.777973467227
2006,45,F,7153.866720910847
2006,45,M,7089.141903374927
2006,46,F,6915.883226456221
2006,46,M,7146.492061890172
2006,47,F,6851.631545293911
2006,47,M,6904.887719547245
2006,48,F,6863.975473149764
2006,48,M,6716.7444127219605
2006,49,F,6711.261474339925
2006,49,M,6652.5265845849735
2006,50,F,6526.987644843333
2006,50,M,6448.778237585388
2006,51,F,6502.605690306963
2006,51,M,6400.640885790431
2006,52,F,6279.520663668568
2006,52,M,6159.24576569283
2006,53,F,6071.943475419242
2006,53,M,5794.5332013665375
2006,54,F,5744.379623519222
2006,54,M,5626.022206874025
2006,55,F,5667.484975066994
2006,55,M,5281.396410663708
2006,56,F,5510.556171636016
2006,56,M,5174.555241648252
2006,57,F,5456.00796552349
2006,57,M,4976.84613203305
2006,58,F,5361.478421491146
2006,58,M,5051.468215453414
2006,59,F,5317.764443949145
2006,59,M,5011.496356052909
2006,60,F,4638.646203971929
2006,60,M,4293.389332006344
2006,61,F,4292.3860148505
2006,61,M,4081.756053745764
2006,62,F,4175.289447109668
2006,62,M,3982.2175813137796
2006,63,F,4033.0229808753224
2006,63,M,3790.666827710869
2006,64,F,3751.8766141926803
2006,64,M,3498.8710993821446
2006,65,F,3698.039476535147
2006,65,M,3471.0489975492424
2006,66,F,3428.3854080808833
2006,66,M,3230.2601759772424
2006,67,F,3350.62977081657
2006,67,M,3093.5819163496167
2006,68,F,3192.2069458861656
2006,68,M,2932.6251871721697
2006,69,F,3051.053045445502
2006,69,M,2795.193732662175
2006,70,F,3034.712131191718
2006,70,M,2766.575849461239
2006,71,F,2965.830773140758
2006,71,M,2629.485705002035
2006,72,F,2821.1966559654525
2006,72,M,2530.274935969805
2006,73,F,2867.140521972668
2006,73,M,2460.8901633769565
2006,74,F,2763.254597942232
2006,74,M,2457.528877554986
2006,75,F,2744.398558207765
2006,75,M,2342.4257133965784
2006,76,F,2645.9606219671045
2006,76,M,2218.1763238252934
2006,77,F,2564.15640009521
2006,77,M,1945.9907024838756
2006,78,F,2488.931648100706
2006,78,M,1875.0357844086466
2006,79,F,2390.1930696249765
2006,79,M,1679.1395303650804
2006,80,F,2279.411498747923
2006,80,M,1573.347430997832
2006,81,F,2139.7814996446673
2006,81,M,1432.5600232323127
2006,82,F,2069.0768666921235
2006,82,M,1260.7177000615254
2006,83,F,1920.9096874821626
2006,83,M,1117.8444904300727
2006,84,F,1766.2372005420027
2006,84,M,1052.69638067609
2006,85,F,1607.4944028407576
2006,85,M,875.0183227118946
2006,86,F,1444.941671283412
2006,86,M,734.1658457444588
2006,87,F,1134.1274970639856
2006,87,M,512.3605507545815
2006,88,F,975.5819398433416
2006,88,M,448.9449152959708
2006,89,F,847.9804815074584
2006,89,M,362.9608465256024
2006,90,F,755.8238593208358
2006,90,M,302.8931832824048
2006,91,F,613.6084474218503
2006,91,M,237.66757864958598
2006,92,F,494.0202216182146
2006,92,M,199.58649566499855
2006,93,F,386.1818987036133
2006,93,M,153.7463244245889
2006,94,F,312.66649807826695
2006,94,M,96.32968507615696
2006,95,F,195.20735471516065
2006,95,M,77.50004037522535
2006,96,F,179.9186755107148
2006,96,M,48.90532138235195
2006,97,F,112.87961581473802
2006,97,M,29.137999999999984
2006,98,F,74.56654792882382
2006,98,M,18.664443662324746
2006,99,F,58.2490532385075
2006,99,M,7.631707029216014
2006,100,F,107.17081827655811
2006,100,M,16.282999999999994
2006,101,F,69.36664156438967
2006,101,M,9.359830343433659
2006,102,F,36.74328204320851
2006,102,M,5.9990000000000006
2006,103,F,34.85513775643915
2006,103,M,7.713000000000001
2006,104,F,15.364568477928811
2006,104,M,0.857
2006,105,F,7.776
2006,105,M,0.0
2006,106,F,0.0
2006,106,M,0.0
2006,107,F,0.0
2006,107,M,0.0
2006,108,F,0.0
2006,108,M,0.0
2006,109,F,0.0
2006,109,M,0.0
2006,110,F,0.0
2006,110,M,0.0
2007,0,F,5411.0
2007,0,M,5551.0
2007,1,F,5133.83377777827
2007,1,M,5397.256944444878
2007,2,F,5109.53533333355
2007,2,M,5325.986111111738
2007,3,F,5108.765158962147
2007,3,M,5287.448822191732
2007,4,F,5028.716398939341
2007,4,M,5192.452025471877
2007,5,F,5004.034487240447
2007,5,M,5137.55770015918
2007,6,F,4941.981533659653
2007,6,M,5198.345294925716
2007,7,F,5120.408266514037
2007,7,M,5273.215749937229
2007,8,F,4993.041884379081
2007,8,M,5376.197955373097
2007,9,F,5171.587886565798
2007,9,M,5374.693818211927
2007,10,F,5218.602874655226
2007,10,M,5618.8302357666225
2007,11,F,5520.855419119763
2007,11,M,5816.892678996596
2007,12,F,5666.214560993548
2007,12,M,5868.335920310432
2007,13,F,5667.46082337836
2007,13,M,5899.608208181901
2007,14,F,5719.317074741782
2007,14,M,5999.391731420016
2007,15,F,5812.217284781475
2007,15,M,6030.926390781678
2007,16,F,5948.721260649315
2007,16,M,6084.6016441996335
2007,17,F,5955.298064256766
2007,17,M,6158.7108229902105
2007,18,F,5673.474643104739
2007,18,M,6057.251440649357
2007,19,F,5677.040776801886
2007,19,M,5797.419173269244
2007,20,F,5662.514243204334
2007,20,M,5958.03985699636
2007,21,F,5804.788134800366
2007,21,M,6046.400489340341
2007,22,F,5855.163716123236
2007,22,M,6127.522453507663
2007,23,F,5779.301629547237
2007,23,M,6174.825675447545
2007,24,F,5907.202200296445
2007,24,M,6026.787984928946
2007,25,F,5916.920736853474
2007,25,M,5996.1306292359295
2007,26,F,6051.978361028958
2007,26,M,5928.45171326638
2007,27,F,5930.419489391174
2007,27,M,5908.685859920819
2007,28,F,5868.999907124959
2007,28,M,5701.303156684351
2007,29,F,5810.914119500513
2007,29,M,5611.67285474123
2007,30,F,5763.26325050521
2007,30,M,5726.461337356372
2007,31,F,5918.402931137588
2007,31,M,5665.495194724595
2007,32,F,5862.473058967753
2007,32,M,5766.544691986012
2007,33,F,5777.867728341642
2007,33,M,5631.866865090086
2007,34,F,5755.4890581278905
2007,34,M,5821.396596961661
2007,35,F,5900.83024436055
2007,35,M,5853.448208882343
2007,36,F,6100.336468928053
2007,36,M,6214.896190718064
2007,37,F,6164.103809831478
2007,37,M,6199.725713022757
2007,38,F,6182.426112019516
2007,38,M,6131.219515357316
2007,39,F,6105.397941635802
2007,39,M,6167.934768825604
2007,40,F,6157.106523247568
2007,40,M,6408.504660255606
2007,41,F,6544.022043209744
2007,41,M,6726.602184565058
2007,42,F,7175.106636787627
2007,42,M,7161.651175971861
2007,43,F,7389.283640810108
2007,43,M,7435.37262332818
2007,44,F,7430.331668921703
2007,44,M,7571.4059159433245
2007,45,F,7130.801108841499
2007,45,M,7096.719440676845
2007,46,F,7178.362921798135
2007,46,M,7122.364619253201
2007,47,F,6934.26492436957
2007,47,M,7168.776642091557
2007,48,F,6869.880803230741
2007,48,M,6897.503660206762
2007,49,F,6868.079722486656
2007,49,M,6739.167883910692
2007,50,F,6701.2248513012055
2007,50,M,6661.0603081197
2007,51,F,6513.276388242326
2007,51,M,6461.426287263338
2007,52,F,6492.939654945123
2007,52,M,6411.85182023625
2007,53,F,6267.016113369979
2007,53,M,6152.509313254704
2007,54,F,6058.643788342354
2007,54,M,5777.6970890923485
2007,55,F,5655.567639795016
2007,55,M,5454.461245568003
2007,56,F,5644.832494291368
2007,56,M,5275.656071039943
2007,57,F,5488.3718837132765
2007,57,M,5166.7837718838955
2007,58,F,5444.163782189443
2007,58,M,4960.532013649691
2007,59,F,5341.082302103119
2007,59,M,5040.773248540515
2007,60,F,5256.071876345279
2007,60,M,4951.946176701234
2007,61,F,4611.371793041654
2007,61,M,4258.287024598395
2007,62,F,4263.380237948408
2007,62,M,4040.480589412493
2007,63,F,4150.295276115623
2007,63,M,3946.597224059013
2007,64,F,4006.7966602762353
2007,64,M,3745.384217988551
2007,65,F,3776.3471600930297
2007,65,M,3649.6910196811764
2007,66,F,3673.931621745661
2007,66,M,3415.4675153018648
2007,67,F,3394.8807241726286
2007,67,M,3161.6736164592157
2007,68,F,3334.9567561980543
2007,68,M,3044.8985378331836
2007,69,F,3156.7223353482677
2007,69,M,2876.2129071311865
2007,70,F,3021.963714146848
2007,70,M,2732.6990284294834
2007,71,F,2991.439473021957
2007,71,M,2699.050353340166
2007,72,F,2916.1821024860064
2007,72,M,2568.6172443042665
2007,73,F,2761.9506053682658
2007,73,M,2450.55492386687
2007,74,F,2805.7328459857104
2007,74,M,2387.721045090038
2007,75,F,2697.8856795532724
2007,75,M,2339.430647491353
2007,76,F,2691.861935275995
2007,76,M,2251.5416519808
2007,77,F,2577.9344496493545
2007,77,M,2132.3030614918885
2007,78,F,2489.456774648397
2007,78,M,1857.3771722536674
2007,79,F,2405.4122749087414
2007,79,M,1779.6125082989288
2007,80,F,2306.0574898491323
2007,80,M,1597.8488114612187
2007,81,F,2187.3218282906373
2007,81,M,1488.563666195781
2007,82,F,2052.098482155429
2007,82,M,1335.0706478122995
2007,83,F,1953.8185252240125
2007,83,M,1164.6415438858876
2007,84,F,1815.828558041178
2007,84,M,1032.5595211481582
2007,85,F,1661.2367957325948
2007,85,M,947.9017137449409
2007,86,F,1495.8494836881925
2007,86,M,792.5853026958143
2007,87,F,1334.6268895844207
2007,87,M,651.4094451148918
2007,88,F,1041.9987013696614
2007,88,M,444.7387063008905
2007,89,F,884.3385787887869
2007,89,M,384.20222955612667
2007,90,F,745.3729392882055
2007,90,M,321.1966652128994
2007,91,F,666.1448431829936
2007,91,M,245.70201687107183
2007,92,F,530.9281143668654
2007,92,M,194.15345176429443
2007,93,F,429.56396833526713
2007,93,M,158.56028468468594
2007,94,F,326.69277521809846
2007,94,M,112.01441416306066
2007,95,F,248.27123029989218
2007,95,M,69.76488657804296
2007,96,F,148.04454423427
2007,96,M,57.051165243966246
2007,97,F,136.6245995645882
2007,97,M,37.18160544108524
2007,98,F,79.5602014018429
2007,98,M,17.996999999999993
2007,99,F,55.55746163495531
2007,99,M,11.809032518904525
2007,100,F,105.93125845881389
2007,100,M,18.77063957524079
2007,101,F,74.67193839359246
2007,101,M,11.140999999999998
2007,102,F,49.746614821405615
2007,102,M,5.931894511889759
2007,103,F,18.7679389353336
2007,103,M,0.857
2007,104,F,21.284403376427143
2007,104,M,3.428
2007,105,F,11.908977304426548
2007,105,M,0.0
2007,106,F,1.728
2007,106,M,0.0
2007,107,F,0.0
2007,107,M,0.0
2007,108,F,0.0
2007,108,M,0.0
2007,109,F,0.0
2007,109,M,0.0
2007,110,F,0.0
2007,110,M,0.0
2008,0,F,5615.0
2008,0,M,5734.0
2008,1,F,5433.837222222765
2008,1,M,5556.145833333783
2008,2,F,5158.8742222224555
2008,2,M,5420.652777778424
2008,3,F,5087.578250391259
2008,3,M,5275.765688131737
2008,4,F,5103.615412570083
2008,4,M,5273.980594185599
2008,5,F,5040.469226765532
2008,5,M,5173.253063629028
2008,6,F,5008.86845132271
2008,6,M,5137.315985479281
2008,7,F,4952.407306822094
2008,7,M,5209.135185590998
2008,8,F,5130.546241244038
2008,8,M,5271.754650553415
2008,9,F,5014.057370091515
2008,9,M,5380.773970290323
2008,10,F,5188.108285722394
2008,10,M,5383.404197864014
2008,11,F,5241.866978317479
2008,11,M,5639.819343243514
2008,12,F,5524.299753439478
2008,12,M,5836.880645800679
2008,13,F,5685.378258759616
2008,13,M,5905.7217839726845
2008,14,F,5685.410244316015
2008,14,M,5918.670067412183
2008,15,F,5737.717332192109
2008,15,M,6006.960572834188
2008,16,F,5833.642378981841
2008,16,M,6036.420238969954
2008,17,F,5976.9201267929175
2008,17,M,6088.282327933638
2008,18,F,5985.805546050774
2008,18,M,6177.501637036289
2008,19,F,5777.1882006186315
2008,19,M,6141.180887428944
2008,20,F,5778.6140504176965
2008,20,M,5830.778531833439
2008,21,F,5741.325672552163
2008,21,M,5986.147050853873
2008,22,F,5855.895175845006
2008,22,M,6081.891598727612
2008,23,F,5933.944385325808
2008,23,M,6172.12630397821
2008,24,F,5862.615802659936
2008,24,M,6202.036473579027
2008,25,F,6080.055902092847
2008,25,M,6009.089772379948
2008,26,F,5997.691264423531
2008,26,M,6025.701363697165
2008,27,F,6149.693395674176
2008,27,M,5975.7260340930725
2008,28,F,6023.985562800499
2008,28,M,5981.904056172272
2008,29,F,5944.152521913575
2008,29,M,5755.884917714049
2008,30,F,5895.13878884434
2008,30,M,5681.042618355068
2008,31,F,5847.13669078218
2008,31,M,5805.322774734947
2008,32,F,5994.792756449632
2008,32,M,5726.318651250856
2008,33,F,5953.160748431363
2008,33,M,5856.397197263916
2008,34,F,5860.628748309139
2008,34,M,5697.550705212768
2008,35,F,5703.896813015209
2008,35,M,5957.100426724752
2008,36,F,5972.235180966862
2008,36,M,5901.772772476216
2008,37,F,6179.123739726054
2008,37,M,6260.990735933498
2008,38,F,6225.282330998591
2008,38,M,6238.103987915314
2008,39,F,6235.822068806669
2008,39,M,6184.461333337591
2008,40,F,6133.6559445425255
2008,40,M,6192.137636642349
2008,41,F,6186.023384471361
2008,41,M,6416.642287519631
2008,42,F,6560.550535692015
2008,42,M,6738.424009667919
2008,43,F,7197.740725355748
2008,43,M,7183.673599795357
2008,44,F,7395.839571018592
2008,44,M,7437.708903693496
2008,45,F,7306.299941849911
2008,45,M,7280.947521849357
2008,46,F,7134.954260436988
2008,46,M,7100.047218322395
2008,47,F,7202.261060300554
2008,47,M,7154.090410615932
2008,48,F,6945.034664196269
2008,48,M,7189.3151184240705
2008,49,F,6876.3412464163675
2008,49,M,6912.002926763048
2008,50,F,6876.864703248004
2008,50,M,6755.107920373912
2008,51,F,6697.463256161683
2008,51,M,6669.962010147208
2008,52,F,6497.7744950480255
2008,52,M,6466.835127965559
