year,age,sex,province,prob
2021,68,M,CA,0.9933696406291922
2021,69,F,CA,0.9752061228349548
2021,69,M,CA,0.9933696406291922
2021,70,F,CA,0.9752061228349548
2021,70,M,CA,0.9933696406291922
2021,71,F,CA,0.9752061228349548
2021,71,M,CA,0.9933696406291922
2021,72,F,CA,0.9752061228349548
2021,72,M,CA,0.9933696406291922
2021,73,F,CA,0.9752061228349548
2021,73,M,CA,0.9933696406291922
2021,74,F,CA,0.9752061228349548
2021,74,M,CA,0.9933696406291922
2021,75,F,CA,0.9752061228349548
2021,75,M,CA,0.9933696406291922
2021,76,F,CA,0.9752061228349548
2021,76,M,CA,0.9933696406291922
2021,77,F,CA,0.9752061228349548
2021,77,M,CA,0.9933696406291922
2021,78,F,CA,0.9752061228349548
2021,78,M,CA,0.9933696406291922
2021,79,F,CA,0.9752061228349548
2021,79,M,CA,0.9933696406291922
2021,80,F,CA,0.9752061228349548
2021,80,M,CA,0.9933696406291922
2021,81,F,CA,0.9752061228349548
2021,81,M,CA,0.9933696406291922
2021,82,F,CA,0.9752061228349548
2021,82,M,CA,0.9933696406291922
2021,83,F,CA,0.9752061228349548
2021,83,M,CA,0.9933696406291922
2021,84,F,CA,0.9752061228349548
2021,84,M,CA,0.9933696406291922
2021,85,F,CA,0.9752061228349548
2021,85,M,CA,0.9933696406291922
2021,86,F,CA,0.9752061228349548
2021,86,M,CA,0.9933696406291922
2021,87,F,CA,0.9752061228349548
2021,87,M,CA,0.9933696406291922
2021,88,F,CA,0.9752061228349548
2021,88,M,CA,0.9933696406291922
2021,89,F,CA,0.9752061228349548
2021,89,M,CA,0.9933696406291922
2021,90,F,CA,0.9752061228349548
2021,90,M,CA,0.9933696406291922
2021,91,F,CA,0.9752061228349548
2021,91,M,CA,0.9933696406291922
2021,92,F,CA,0.9752061228349548
2021,92,M,CA,0.9933696406291922
2021,93,F,CA,0.9752061228349548
2021,93,M,CA,0.9933696406291922
2021,94,F,CA,0.9752061228349548
2021,94,M,CA,0.9933696406291922
2021,95,F,CA,0.9752061228349548
2021,95,M,CA,0.9933696406291922
2021,96,F,CA,0.9752061228349548
2021,96,M,CA,0.9933696406291922
2021,97,F,CA,0.9752061228349548
2021,97,M,CA,0.9933696406291922
2021,98,F,CA,0.9752061228349548
2021,98,M,CA,0.9933696406291922
2021,99,F,CA,0.9752061228349548
2021,99,M,CA,0.9933696406291922
2021,100,F,CA,0.9752061228349548
2021,100,M,CA,0.9933696406291922
2021,101,F,CA,0.9752061228349548
2021,101,M,CA,0.9933696406291922
2021,102,F,CA,0.9752061228349548
2021,102,M,CA,0.9933696406291922
2021,103,F,CA,0.9752061228349548
2021,103,M,CA,0.9933696406291922
2021,104,F,CA,0.9752061228349548
2021,104,M,CA,0.9933696406291922
2021,105,F,CA,0.9752061228349548
2021,105,M,CA,0.9933696406291922
2021,106,F,CA,0.9752061228349548
2021,106,M,CA,0.9933696406291922
2021,107,F,CA,0.9752061228349548
2021,107,M,CA,0.9933696406291922
2021,108,F,CA,0.9752061228349548
2021,108,M,CA,0.9933696406291922
2021,109,F,CA,0.9752061228349548
2021,109,M,CA,0.9933696406291922
2021,110,F,CA,0.9752061228349548
2021,110,M,CA,0.9933696406291922
2022,4,F,CA,0.3965935189056035
2022,4,M,CA,0.2842893502161708
2022,5,F,CA,0.6988485266783833
2022,5,M,CA,0.6339299443615664
2022,6,F,CA,0.8419062713881633
2022,6,M,CA,0.8024973021309255
2022,7,F,CA,0.9105550045490064
2022,7,M,CA,0.8856325338552131
2022,8,F,CA,0.9429235040960672
2022,8,M,CA,0.926865343367709
2022,9,F,CA,0.957100272527891
2022,9,M,CA,0.9469454412510704
2022,10,F,CA,0.962062943759196
2022,10,M,CA,0.9561729904707956
2022,11,F,CA,0.9624312041509336
2022,11,M,CA,0.9598382106849062
2022,12,F,CA,0.9606445138548269
2022,12,M,CA,0.9607309328041376
2022,13,F,CA,0.9580082518253884
2022,13,M,CA,0.9603473584586794
2022,14,F,CA,0.9552182203526164
2022,14,M,CA,0.9594929580090372
2022,15,F,CA,0.9526339489310324
2022,15,M,CA,0.9585944436794448
2022,16,F,CA,0.950426132269366
2022,16,M,CA,0.957866470611985
2022,17,F,CA,0.9486586883047944
2022,17,M,CA,0.9574033551764106
2022,18,F,CA,0.9473357231038472
2022,18,M,CA,0.9572308932527912
2022,19,F,CA,0.9464290822085982
2022,19,M,CA,0.9573363464855942
2022,20,F,CA,0.9458948507072044
2022,20,M,CA,0.9576861765696923
2022,21,F,CA,0.9456833793704508
2022,21,M,CA,0.9582367458600816
2022,22,F,CA,0.9457453991343896
2022,22,M,CA,0.9589408979521292
2022,23,F,CA,0.9460356866736602
2022,23,M,CA,0.9597520816840552
2022,24,F,CA,0.9465151326504386
2022,24,M,CA,0.9606269863447948
2022,25,F,CA,0.9471517213572782
2022,25,M,CA,0.9615272587483984
2022,26,F,CA,0.9479207388757196
2022,26,M,CA,0.962420639948846
2022,27,F,CA,0.9488044220295098
2022,27,M,CA,0.9632817187334134
2022,28,F,CA,0.949791205173664
2022,28,M,CA,0.9640924114575942
2022,29,F,CA,0.9508746937842342
2022,29,M,CA,0.9648422217924458
2022,30,F,CA,0.9520524787828318
2022,30,M,CA,0.9655282978700424
2022,31,F,CA,0.953324894591782
2022,31,M,CA,0.9661552819597624
2022,32,F,CA,0.95469381171744
2022,32,M,CA,0.9667349360532635
2022,33,F,CA,0.9561615386138544
2022,33,M,CA,0.9672855239869113
2022,34,F,CA,0.9577298872827704
2022,34,M,CA,0.9678309359536216
2022,35,F,CA,0.9593994337341012
2022,35,M,CA,0.968399553326006
2022,36,F,CA,0.9611689802786972
2022,36,M,CA,0.9690228690081938
2022,37,F,CA,0.963035204224643
2022,37,M,CA,0.9697338987799374
2022,38,F,CA,0.9649924592408357
2022,38,M,CA,0.97056543943797
2022,39,F,CA,0.9670326831050052
2022,39,M,CA,0.971548246832805
2022,40,F,CA,0.969145359519588
2022,40,M,CA,0.9727092181592368
2022,41,F,CA,0.9713174819701982
2022,41,M,CA,0.9740696657714848
2022,42,F,CA,0.9735334732486892
2022,42,M,CA,0.975643763170544
2022,43,F,CA,0.9757750237927022
2022,43,M,CA,0.9774372278765658
2022,44,F,CA,0.978020823746906
2022,44,M,CA,0.9794462823235878
2022,45,F,CA,0.9802461760728886
2022,45,M,CA,0.981656905573106
2022,46,F,CA,0.982422489886022
2022,46,M,CA,0.9840443591324732
2022,47,F,CA,0.984516663671872
2022,47,M,CA,0.986572943178131
2022,48,F,CA,0.9864903767762774
2022,48,M,CA,0.9891959181795712
2022,49,F,CA,0.988299314613464
2022,49,M,CA,0.9918555133972622
2022,50,F,CA,0.9898923587303604
2022,50,M,CA,0.9944829387161952
2022,51,F,CA,0.9912107777080554
2022,51,M,CA,0.9969983190637948
2022,52,F,CA,0.9921874594230168
2022,52,M,CA,0.9993104792323768
2022,53,F,CA,0.992746229910708
2022,53,M,CA,1.0
2022,54,F,CA,0.9928013092760752
2022,54,M,CA,1.0
2022,55,F,CA,0.9922569608104412
2022,55,M,CA,1.0
2022,56,F,CA,0.9910073953613276
2022,56,M,CA,1.0
2022,57,F,CA,0.9889369982440088
2022,57,M,CA,1.0
2022,58,F,CA,0.9859209491770616
2022,58,M,CA,1.0
2022,59,F,CA,0.981826304782084
2022,59,M,CA,0.9994392561748288
2022,60,F,CA,0.9765136052985244
2022,60,M,CA,0.9951997349863118
2022,61,F,CA,0.969839048886988
2022,61,M,CA,0.9892401962477988
2022,62,F,CA,0.9616572445124884
2022,62,M,CA,0.9812602876425274
2022,63,F,CA,0.9740699107096216
2022,63,M,CA,0.99550285115087
2022,64,F,CA,0.9740699107096216
2022,64,M,CA,0.99550285115087
2022,65,F,CA,0.9740699107096216
2022,65,M,CA,0.99550285115087
2022,66,F,CA,0.9740699107096216
2022,66,M,CA,0.99550285115087
2022,67,F,CA,0.9740699107096216
2022,67,M,CA,0.99550285115087
2022,68,F,CA,0.9740699107096216
2022,68,M,CA,0.99550285115087
2022,69,F,CA,0.9740699107096216
2022,69,M,CA,0.99550285115087
2022,70,F,CA,0.9740699107096216
2022,70,M,CA,0.99550285115087
2022,71,F,CA,0.9740699107096216
2022,71,M,CA,0.99550285115087
2022,72,F,CA,0.9740699107096216
2022,72,M,CA,0.99550285115087
2022,73,F,CA,0.9740699107096216
2022,73,M,CA,0.99550285115087
2022,74,F,CA,0.9740699107096216
2022,74,M,CA,0.99550285115087
2022,75,F,CA,0.9740699107096216
2022,75,M,CA,0.99550285115087
2022,76,F,CA,0.9740699107096216
2022,76,M,CA,0.99550285115087
2022,77,F,CA,0.9740699107096216
2022,77,M,CA,0.99550285115087
2022,78,F,CA,0.9740699107096216
2022,78,M,CA,0.99550285115087
2022,79,F,CA,0.9740699107096216
2022,79,M,CA,0.99550285115087
2022,80,F,CA,0.9740699107096216
2022,80,M,CA,0.99550285115087
2022,81,F,CA,0.9740699107096216
2022,81,M,CA,0.99550285115087
2022,82,F,CA,0.9740699107096216
2022,82,M,CA,0.99550285115087
2022,83,F,CA,0.9740699107096216
2022,83,M,CA,0.99550285115087
2022,84,F,CA,0.9740699107096216
2022,84,M,CA,0.99550285115087
2022,85,F,CA,0.9740699107096216
2022,85,M,CA,0.99550285115087
2022,86,F,CA,0.9740699107096216
2022,86,M,CA,0.99550285115087
2022,87,F,CA,0.9740699107096216
2022,87,M,CA,0.99550285115087
2022,88,F,CA,0.9740699107096216
2022,88,M,CA,0.99550285115087
2022,89,F,CA,0.9740699107096216
2022,89,M,CA,0.99550285115087
2022,90,F,CA,0.9740699107096216
2022,90,M,CA,0.99550285115087
2022,91,F,CA,0.9740699107096216
2022,91,M,CA,0.99550285115087
2022,92,F,CA,0.9740699107096216
2022,92,M,CA,0.99550285115087
2022,93,F,CA,0.9740699107096216
2022,93,M,CA,0.99550285115087
2022,94,F,CA,0.9740699107096216
2022,94,M,CA,0.99550285115087
2022,95,F,CA,0.9740699107096216
2022,95,M,CA,0.99550285115087
2022,96,F,CA,0.9740699107096216
2022,96,M,CA,0.99550285115087
2022,97,F,CA,0.9740699107096216
2022,97,M,CA,0.99550285115087
2022,98,F,CA,0.9740699107096216
2022,98,M,CA,0.99550285115087
2022,99,F,CA,0.9740699107096216
2022,99,M,CA,0.99550285115087
2022,100,F,CA,0.9740699107096216
2022,100,M,CA,0.99550285115087
2022,101,F,CA,0.9740699107096216
2022,101,M,CA,0.99550285115087
2022,102,F,CA,0.9740699107096216
2022,102,M,CA,0.99550285115087
2022,103,F,CA,0.9740699107096216
2022,103,M,CA,0.99550285115087
2022,104,F,CA,0.9740699107096216
2022,104,M,CA,0.99550285115087
2022,105,F,CA,0.9740699107096216
2022,105,M,CA,0.99550285115087
2022,106,F,CA,0.9740699107096216
2022,106,M,CA,0.99550285115087
2022,107,F,CA,0.9740699107096216
2022,107,M,CA,0.99550285115087
2022,108,F,CA,0.9740699107096216
2022,108,M,CA,0.99550285115087
2022,109,F,CA,0.9740699107096216
2022,109,M,CA,0.99550285115087
2022,110,F,CA,0.9740699107096216
2022,110,M,CA,0.99550285115087
2023,4,F,CA,0.3514431059518711
2023,4,M,CA,0.2223084465186599
2023,5,F,CA,0.6659249866688639
2023,5,M,CA,0.5893920456532353
2023,6,F,CA,0.8177336089304725
2023,6,M,CA,0.7706496439369784
2023,7,F,CA,0.892504010411176
2023,7,M,CA,0.8626224459599817
2023,8,F,CA,0.9292005175105816
2023,8,M,CA,0.9100137257562408
2023,9,F,CA,0.9465039678222504
2023,9,M,CA,0.9344617091943372
2023,10,F,CA,0.9537786156815696
2023,10,M,CA,0.9468600471705751
2023,11,F,CA,0.955891905353035
2023,11,M,CA,0.9528809031138634
2023,12,F,CA,0.955443183756055
2023,12,M,CA,0.9555589321187116
2023,13,F,CA,0.9538430117520792
2023,13,M,CA,0.9565491628465798
2023,14,F,CA,0.9518582020526763
2023,14,M,CA,0.9567622860693052
2023,15,F,CA,0.949897682491261
2023,15,M,CA,0.9566965959898108
2023,16,F,CA,0.948167645225666
2023,16,M,CA,0.9566169398152224
2023,17,F,CA,0.9467583915654568
2023,17,M,CA,0.956653993058846
2023,18,F,CA,0.9456943101638108
2023,18,M,CA,0.956860792609771
2023,19,F,CA,0.9449633536204824
2023,19,M,CA,0.9572457040884688
2023,20,F,CA,0.9445347873831949
2023,20,M,CA,0.9577920662670888
2023,21,F,CA,0.9443700392375564
2023,21,M,CA,0.9584701294638576
2023,22,F,CA,0.9444293675777516
2023,22,M,CA,0.9592444441462268
2023,23,F,CA,0.9446759098518416
2023,23,M,CA,0.9600785132764432
2023,24,F,CA,0.9450780258730098
2023,24,M,CA,0.9609377710893954
2023,25,F,CA,0.9456104848287004
2023,25,M,CA,0.9617915207539056
2023,26,F,CA,0.9462548376245808
2023,26,M,CA,0.9626142104847348
2023,27,F,CA,0.9469992003536908
2023,27,M,CA,0.9633862748563096
2023,28,F,CA,0.9478376116114712
2023,28,M,CA,0.9640946729074534
2023,29,F,CA,0.9487690929822402
2023,29,M,CA,0.9647331936230924
2023,30,F,CA,0.9497965238897792
2023,30,M,CA,0.965302559557304
2023,31,F,CA,0.9509254299784268
2023,31,M,CA,0.965810333708572
2023,32,F,CA,0.9521627726437156
2023,32,M,CA,0.9662706196369636
2023,33,F,CA,0.9535158132576468
2023,33,M,CA,0.9667035384116236
2023,34,F,CA,0.9549911080745832
2023,34,M,CA,0.9671344672954604
2023,35,F,CA,0.9565936693543065
2023,35,M,CA,0.967593033241088
2023,36,F,CA,0.9583263065287946
2023,36,M,CA,0.9681118680866052
2023,37,F,CA,0.9601891403918684
2023,37,M,CA,0.9687251500252652
2023,38,F,CA,0.9621792654058549
2023,38,M,CA,0.9694669750894996
2023,39,F,CA,0.9642905219540268
2023,39,M,CA,0.9703696202066115
2023,40,F,CA,0.9665133326702708
2023,40,M,CA,0.971461772928738
2023,41,F,CA,0.9688345549994772
2023,41,M,CA,0.9727668096579274
2023,42,F,CA,0.9712373053136532
2023,42,M,CA,0.9743012023605392
2023,43,F,CA,0.9737007171357328
2023,43,M,CA,0.976073122882421
2023,44,F,CA,0.9761996059439016
2023,44,M,CA,0.9780812949050506
2023,45,F,CA,0.978704024271918
2023,45,M,CA,0.980314118485932
2023,46,F,CA,0.98117870221097
2023,46,M,CA,0.9827490641227812
2023,47,F,CA,0.9835823791136052
2023,47,M,CA,0.9853523059140978
2023,48,F,CA,0.9858670418417086
2023,48,M,CA,0.988078540008784
2023,49,F,CA,0.9879770931960832
2023,49,M,CA,0.9908709177236804
2023,50,F,CA,0.9898484814188536
2023,50,M,CA,0.9936610138416284
2023,51,F,CA,0.991407828274925
2023,51,M,CA,0.9963687496550172
2023,52,F,CA,0.9925715996894396
2023,52,M,CA,0.9989021958621046
2023,53,F,CA,0.9932453697263308
2023,53,M,CA,1.0
2023,54,F,CA,0.9933232362106464
2023,54,M,CA,1.0
2023,55,F,CA,0.992687454696612
2023,55,M,CA,1.0
2023,56,F,CA,0.991208366644358
2023,56,M,CA,1.0
2023,57,F,CA,0.9887447070790886
2023,57,M,CA,1.0
2023,58,F,CA,0.9851443856446284
2023,58,M,CA,1.0
2023,59,F,CA,0.9802458411626952
2023,59,M,CA,1.0
2023,60,F,CA,0.9738800711224472
2023,60,M,CA,0.9973800964477768
2023,61,F,CA,0.9658734306194056
2023,61,M,CA,0.9918110216970238
2023,62,F,CA,0.9560512759239402
2023,62,M,CA,0.9842294938846168
2023,63,F,CA,0.9728424243821302
2023,63,M,CA,0.9975673467493604
2023,64,F,CA,0.9728424243821302
2023,64,M,CA,0.9975673467493604
2023,65,F,CA,0.9728424243821302
2023,65,M,CA,0.9975673467493604
2023,66,F,CA,0.9728424243821302
2023,66,M,CA,0.9975673467493604
2023,67,F,CA,0.9728424243821302
2023,67,M,CA,0.9975673467493604
2023,68,F,CA,0.9728424243821302
2023,68,M,CA,0.9975673467493604
2023,69,F,CA,0.9728424243821302
2023,69,M,CA,0.9975673467493604
2023,70,F,CA,0.9728424243821302
2023,70,M,CA,0.9975673467493604
2023,71,F,CA,0.9728424243821302
2023,71,M,CA,0.9975673467493604
2023,72,F,CA,0.9728424243821302
2023,72,M,CA,0.9975673467493604
2023,73,F,CA,0.9728424243821302
2023,73,M,CA,0.9975673467493604
2023,74,F,CA,0.9728424243821302
2023,74,M,CA,0.9975673467493604
2023,75,F,CA,0.9728424243821302
2023,75,M,CA,0.9975673467493604
2023,76,F,CA,0.9728424243821302
2023,76,M,CA,0.9975673467493604
2023,77,F,CA,0.9728424243821302
2023,77,M,CA,0.9975673467493604
2023,78,F,CA,0.9728424243821302
2023,78,M,CA,0.9975673467493604
2023,79,F,CA,0.9728424243821302
2023,79,M,CA,0.9975673467493604
2023,80,F,CA,0.9728424243821302
2023,80,M,CA,0.9975673467493604
2023,81,F,CA,0.9728424243821302
2023,81,M,CA,0.9975673467493604
2023,82,F,CA,0.9728424243821302
2023,82,M,CA,0.9975673467493604
2023,83,F,CA,0.9728424243821302
2023,83,M,CA,0.9975673467493604
2023,84,F,CA,0.9728424243821302
2023,84,M,CA,0.9975673467493604
2023,85,F,CA,0.9728424243821302
2023,85,M,CA,0.9975673467493604
2023,86,F,CA,0.9728424243821302
2023,86,M,CA,0.9975673467493604
2023,87,F,CA,0.9728424243821302
2023,87,M,CA,0.9975673467493604
2023,88,F,CA,0.9728424243821302
2023,88,M,CA,0.9975673467493604
2023,89,F,CA,0.9728424243821302
2023,89,M,CA,0.9975673467493604
2023,90,F,CA,0.9728424243821302
2023,90,M,CA,0.9975673467493604
2023,91,F,CA,0.9728424243821302
2023,91,M,CA,0.9975673467493604
2023,92,F,CA,0.9728424243821302
2023,92,M,CA,0.9975673467493604
2023,93,F,CA,0.9728424243821302
2023,93,M,CA,0.9975673467493604
2023,94,F,CA,0.9728424243821302
2023,94,M,CA,0.9975673467493604
2023,95,F,CA,0.9728424243821302
2023,95,M,CA,0.9975673467493604
2023,96,F,CA,0.9728424243821302
2023,96,M,CA,0.9975673467493604
2023,97,F,CA,0.9728424243821302
2023,97,M,CA,0.9975673467493604
2023,98,F,CA,0.9728424243821302
2023,98,M,CA,0.9975673467493604
2023,99,F,CA,0.9728424243821302
2023,99,M,CA,0.9975673467493604
2023,100,F,CA,0.9728424243821302
2023,100,M,CA,0.9975673467493604
2023,101,F,CA,0.9728424243821302
2023,101,M,CA,0.9975673467493604
2023,102,F,CA,0.9728424243821302
2023,102,M,CA,0.9975673467493604
2023,103,F,CA,0.9728424243821302
2023,103,M,CA,0.9975673467493604
2023,104,F,CA,0.9728424243821302
2023,104,M,CA,0.9975673467493604
2023,105,F,CA,0.9728424243821302
2023,105,M,CA,0.9975673467493604
2023,106,F,CA,0.9728424243821302
2023,106,M,CA,0.9975673467493604
2023,107,F,CA,0.9728424243821302
2023,107,M,CA,0.9975673467493604
2023,108,F,CA,0.9728424243821302
2023,108,M,CA,0.9975673467493604
2023,109,F,CA,0.9728424243821302
2023,109,M,CA,0.9975673467493604
2023,110,F,CA,0.9728424243821302
2023,110,M,CA,0.9975673467493604
2024,4,F,CA,0.3022847227489992
2024,4,M,CA,0.1547446586194356
2024,5,F,CA,0.629546139470042
2024,5,M,CA,0.540174406893171
2024,6,F,CA,0.7908204552817751
2024,6,M,CA,0.735160315732998
2024,7,F,CA,0.8723441719800289
2024,7,M,CA,0.8368554191063537
2024,8,F,CA,0.9138738144917444
2024,8,M,CA,0.8910935111830874
2024,9,F,CA,0.9346953734310676
2024,9,M,CA,0.9204296645711184
2024,10,F,CA,0.9445831773368598
2024,10,M,CA,0.9363910986033857
2024,11,F,CA,0.9486737024279576
2024,11,M,CA,0.9450663909504028
2024,12,F,CA,0.949742750872006
2024,12,M,CA,0.9497608475737004
2024,13,F,CA,0.9493183294116498
2024,13,M,CA,0.9523066497668992
2024,14,F,CA,0.9482472160152616
2024,14,M,CA,0.9537324370973284
2024,15,F,CA,0.9469943025643968
2024,15,M,CA,0.9546168840837532
2024,16,F,CA,0.9458061607990516
2024,16,M,CA,0.955281141360114
2024,17,F,CA,0.9448031794489158
2024,17,M,CA,0.9558965369327218
2024,18,F,CA,0.9440329079559854
2024,18,M,CA,0.9565464145004908
2024,19,F,CA,0.9435017012364892
2024,19,M,CA,0.9572624787886488
2024,20,F,CA,0.9431938844413604
2024,20,M,CA,0.9580466165892786
2024,21,F,CA,0.9430835405592484
2024,21,M,CA,0.9588842528238596
2024,22,F,CA,0.9431418110830242
2024,22,M,CA,0.9597526697725748
2024,23,F,CA,0.943341380677772
2024,23,M,CA,0.9606262723683366
2024,24,F,CA,0.943659131068475
2024,24,M,CA,0.96147996967997
2024,25,F,CA,0.9440775582759824
2024,25,M,CA,0.9622913748668358
2024,26,F,CA,0.9445853231286004
2024,26,M,CA,0.9630422500430202
2024,27,F,CA,0.9451771772415752
2024,27,M,CA,0.9637194555543732
2024,28,F,CA,0.9458534351655026
2024,28,M,CA,0.9643155591936212
2024,29,F,CA,0.9466191242355132
2024,29,M,CA,0.9648291941456484
2024,30,F,CA,0.9474829219947362
2024,30,M,CA,0.965265210562059
2024,31,F,CA,0.9484559775112432
2024,31,M,CA,0.965634636665029
2024,32,F,CA,0.9495507015536034
2024,32,M,CA,0.9659544469515629
2024,33,F,CA,0.9507795980450312
2024,33,M,CA,0.9662471252849928
2024,34,F,CA,0.9521541940169924
2024,34,M,CA,0.9665400083515838
2024,35,F,CA,0.953684107452108
2024,35,M,CA,0.9668643994040864
2024,36,F,CA,0.9553762730176558
2024,36,M,CA,0.9672544525377308
2024,37,F,CA,0.9572343264209636
2024,37,M,CA,0.9677458426113492
2024,38,F,CA,0.9592581307992888
2024,38,M,CA,0.9683742534059004
2024,39,F,CA,0.9614434147904678
2024,39,M,CA,0.9691737342411694
2024,40,F,CA,0.9637814828094512
2024,40,M,CA,0.9701749902987588
2024,41,F,CA,0.9662589540235442
2024,41,M,CA,0.971403681672834
2024,42,F,CA,0.968857487376007
2024,42,M,CA,0.9728788085885604
2024,43,F,CA,0.9715534550299386
2024,43,M,CA,0.9746112541577084
2024,44,F,CA,0.9743175347393608
2024,44,M,CA,0.9766025415952726
2024,45,F,CA,0.9771142017379252
2024,45,M,CA,0.9788438414240574
2024,46,F,CA,0.9799011116882732
2024,46,M,CA,0.9813152383898016
2024,47,F,CA,0.9826283772069124
2024,47,M,CA,0.983985240846658
2024,48,F,CA,0.9852377509289504
2024,48,M,CA,0.9868104906403016
2024,49,F,CA,0.9876617377848398
2024,49,M,CA,0.9897356119452048
2024,50,F,CA,0.989822668192732
2024,50,M,CA,0.9926931250636428
2024,51,F,CA,0.9916317725014938
2024,51,M,CA,0.9956033465158186
2024,52,F,CA,0.9929883056479488
2024,52,M,CA,0.9983741990573706
2024,53,F,CA,0.9937787800395148
2024,53,M,CA,1.0
2024,54,F,CA,0.9938763744949474
2024,54,M,CA,1.0
2024,55,F,CA,0.9931405978715614
2024,55,M,CA,1.0
2024,56,F,CA,0.9914172977353712
2024,56,M,CA,1.0
2024,57,F,CA,0.9885391167152624
2024,57,M,CA,1.0
2024,58,F,CA,0.984326511204679
2024,58,M,CA,1.0
2024,59,F,CA,0.9785894574429884
2024,59,M,CA,1.0
2024,60,F,CA,0.9711299766046452
2024,60,M,CA,0.999855633049007
2024,61,F,CA,0.961745610332168
2024,61,M,CA,0.9947734335378828
2024,62,F,CA,0.9502339671057832
2024,62,M,CA,0.9876991427615344
2024,63,F,CA,0.97152954598064
2024,63,M,CA,0.9995650792098928
2024,64,F,CA,0.97152954598064
2024,64,M,CA,0.9995650792098928
2024,65,F,CA,0.97152954598064
2024,65,M,CA,0.9995650792098928
2024,66,F,CA,0.97152954598064
2024,66,M,CA,0.9995650792098928
2024,67,F,CA,0.97152954598064
2024,67,M,CA,0.9995650792098928
2024,68,F,CA,0.97152954598064
2024,68,M,CA,0.9995650792098928
2024,69,F,CA,0.97152954598064
2024,69,M,CA,0.9995650792098928
2024,70,F,CA,0.97152954598064
2024,70,M,CA,0.9995650792098928
2024,71,F,CA,0.97152954598064
2024,71,M,CA,0.9995650792098928
2024,72,F,CA,0.97152954598064
2024,72,M,CA,0.9995650792098928
2024,73,F,CA,0.97152954598064
2024,73,M,CA,0.9995650792098928
2024,74,F,CA,0.97152954598064
2024,74,M,CA,0.9995650792098928
2024,75,F,CA,0.97152954598064
2024,75,M,CA,0.9995650792098928
2024,76,F,CA,0.97152954598064
2024,76,M,CA,0.9995650792098928
2024,77,F,CA,0.97152954598064
2024,77,M,CA,0.9995650792098928
2024,78,F,CA,0.97152954598064
2024,78,M,CA,0.9995650792098928
2024,79,F,CA,0.97152954598064
2024,79,M,CA,0.9995650792098928
2024,80,F,CA,0.97152954598064
2024,80,M,CA,0.9995650792098928
2024,81,F,CA,0.97152954598064
2024,81,M,CA,0.9995650792098928
2024,82,F,CA,0.97152954598064
2024,82,M,CA,0.9995650792098928
2024,83,F,CA,0.97152954598064
2024,83,M,CA,0.9995650792098928
2024,84,F,CA,0.97152954598064
2024,84,M,CA,0.9995650792098928
2024,85,F,CA,0.97152954598064
2024,85,M,CA,0.9995650792098928
2024,86,F,CA,0.97152954598064
2024,86,M,CA,0.9995650792098928
2024,87,F,CA,0.97152954598064
2024,87,M,CA,0.9995650792098928
2024,88,F,CA,0.97152954598064
2024,88,M,CA,0.9995650792098928
2024,89,F,CA,0.97152954598064
2024,89,M,CA,0.9995650792098928
2024,90,F,CA,0.97152954598064
2024,90,M,CA,0.9995650792098928
