timepoint,province,sex,age,prob_death,se
2001-01-01 00:00:00,BC,F,34,0.00056,0.00027
2001-01-01 00:00:00,BC,M,35,0.00142,0.00042
2001-01-01 00:00:00,BC,F,35,0.00059,0.00027
2001-01-01 00:00:00,BC,M,36,0.00144,0.00041
2001-01-01 00:00:00,BC,F,36,0.00063,0.00027
2001-01-01 00:00:00,BC,M,37,0.00148,0.0004
2001-01-01 00:00:00,BC,F,37,0.00068,0.00027
2001-01-01 00:00:00,BC,M,38,0.00153,0.0004
2001-01-01 00:00:00,BC,F,38,0.00073,0.00028
2001-01-01 00:00:00,BC,M,39,0.00159,0.00042
2001-01-01 00:00:00,BC,F,39,0.0008,0.0003
2001-01-01 00:00:00,BC,M,40,0.00167,0.00043
2001-01-01 00:00:00,BC,F,40,0.00087,0.00031
2001-01-01 00:00:00,BC,M,41,0.00176,0.00044
2001-01-01 00:00:00,BC,F,41,0.00096,0.00032
2001-01-01 00:00:00,BC,M,42,0.00186,0.00046
2001-01-01 00:00:00,BC,F,42,0.00105,0.00034
2001-01-01 00:00:00,BC,M,43,0.00198,0.00047
2001-01-01 00:00:00,BC,F,43,0.00115,0.00035
2001-01-01 00:00:00,BC,M,44,0.00211,0.00049
2001-01-01 00:00:00,BC,F,44,0.00126,0.00037
2001-01-01 00:00:00,BC,M,45,0.00226,0.00051
2001-01-01 00:00:00,BC,F,45,0.00138,0.00039
2001-01-01 00:00:00,BC,M,46,0.00243,0.00053
2001-01-01 00:00:00,BC,F,46,0.00151,0.00041
2001-01-01 00:00:00,BC,M,47,0.00263,0.00056
2001-01-01 00:00:00,BC,F,47,0.00165,0.00044
2001-01-01 00:00:00,BC,M,48,0.00285,0.00059
2001-01-01 00:00:00,BC,F,48,0.0018,0.00047
2001-01-01 00:00:00,BC,M,49,0.0031,0.00062
2001-01-01 00:00:00,BC,F,49,0.00196,0.0005
2001-01-01 00:00:00,BC,M,50,0.00339,0.00066
2001-01-01 00:00:00,BC,F,50,0.00213,0.00052
2001-01-01 00:00:00,BC,M,51,0.00372,0.00069
2001-01-01 00:00:00,BC,F,51,0.00232,0.00055
2001-01-01 00:00:00,BC,M,52,0.00408,0.00074
2001-01-01 00:00:00,BC,F,52,0.00252,0.00058
2001-01-01 00:00:00,BC,M,53,0.00447,0.00077
2001-01-01 00:00:00,BC,F,53,0.00275,0.00061
2001-01-01 00:00:00,BC,M,54,0.0049,0.00081
2001-01-01 00:00:00,BC,F,54,0.003,0.00064
2001-01-01 00:00:00,BC,M,55,0.00538,0.00093
2001-01-01 00:00:00,BC,F,55,0.00327,0.00073
2001-01-01 00:00:00,BC,M,56,0.0059,0.00101
2001-01-01 00:00:00,BC,F,56,0.00358,0.00079
2001-01-01 00:00:00,BC,M,57,0.00648,0.00106
2001-01-01 00:00:00,BC,F,57,0.00391,0.00083
2001-01-01 00:00:00,BC,M,58,0.00712,0.00113
2001-01-01 00:00:00,BC,F,58,0.00428,0.00088
2001-01-01 00:00:00,BC,M,59,0.00782,0.00123
2001-01-01 00:00:00,BC,F,59,0.00469,0.00096
2001-01-01 00:00:00,BC,M,60,0.00859,0.00132
2001-01-01 00:00:00,BC,F,60,0.00514,0.00101
2001-01-01 00:00:00,BC,M,61,0.00945,0.00142
2001-01-01 00:00:00,BC,F,61,0.00565,0.0011
2001-01-01 00:00:00,BC,M,62,0.01039,0.00152
2001-01-01 00:00:00,BC,F,62,0.0062,0.00118
2001-01-01 00:00:00,BC,M,63,0.01143,0.00163
2001-01-01 00:00:00,BC,F,63,0.00682,0.00125
2001-01-01 00:00:00,BC,M,64,0.01257,0.00173
2001-01-01 00:00:00,BC,F,64,0.00751,0.00133
2001-01-01 00:00:00,BC,M,65,0.01384,0.00181
2001-01-01 00:00:00,BC,F,65,0.00827,0.0014
2001-01-01 00:00:00,BC,M,66,0.01524,0.00193
2001-01-01 00:00:00,BC,F,66,0.00912,0.00149
2001-01-01 00:00:00,BC,M,67,0.01678,0.00204
2001-01-01 00:00:00,BC,F,67,0.01006,0.0016
2001-01-01 00:00:00,BC,M,68,0.01849,0.00215
2001-01-01 00:00:00,BC,F,68,0.01111,0.00166
2001-01-01 00:00:00,BC,M,69,0.02038,0.00226
2001-01-01 00:00:00,BC,F,69,0.01229,0.00177
2001-01-01 00:00:00,BC,M,70,0.02246,0.00238
2001-01-01 00:00:00,BC,F,70,0.0136,0.00184
2001-01-01 00:00:00,BC,M,71,0.02477,0.00256
2001-01-01 00:00:00,BC,F,71,0.01506,0.00195
2001-01-01 00:00:00,BC,M,72,0.02733,0.00277
2001-01-01 00:00:00,BC,F,72,0.0167,0.00209
2001-01-01 00:00:00,BC,M,73,0.03016,0.00297
2001-01-01 00:00:00,BC,F,73,0.01853,0.00224
2001-01-01 00:00:00,BC,M,74,0.03329,0.00322
2001-01-01 00:00:00,BC,F,74,0.02058,0.00237
2001-01-01 00:00:00,BC,M,75,0.03676,0.00347
2001-01-01 00:00:00,BC,F,75,0.02288,0.00252
2001-01-01 00:00:00,BC,M,76,0.0406,0.00376
2001-01-01 00:00:00,BC,F,76,0.02546,0.00268
2001-01-01 00:00:00,BC,M,77,0.04486,0.00403
2001-01-01 00:00:00,BC,F,77,0.02835,0.00283
2001-01-01 00:00:00,BC,M,78,0.04958,0.00438
2001-01-01 00:00:00,BC,F,78,0.03161,0.00307
2001-01-01 00:00:00,BC,M,79,0.05482,0.0047
2001-01-01 00:00:00,BC,F,79,0.03527,0.00326
2001-01-01 00:00:00,BC,M,80,0.06063,0.00517
2001-01-01 00:00:00,BC,F,80,0.03938,0.00351
2001-01-01 00:00:00,BC,M,81,0.06707,0.00572
2001-01-01 00:00:00,BC,F,81,0.04402,0.00386
2001-01-01 00:00:00,BC,M,82,0.07423,0.00681
2001-01-01 00:00:00,BC,F,82,0.04925,0.00447
2001-01-01 00:00:00,BC,M,83,0.08217,0.00765
2001-01-01 00:00:00,BC,F,83,0.05516,0.00501
2001-01-01 00:00:00,BC,M,84,0.091,0.00852
2001-01-01 00:00:00,BC,F,84,0.06182,0.00545
2001-01-01 00:00:00,BC,M,85,0.1008,0.0092
2001-01-01 00:00:00,BC,F,85,0.06936,0.00596
2001-01-01 00:00:00,BC,M,86,0.11169,0.00997
2001-01-01 00:00:00,BC,F,86,0.07788,0.0064
2001-01-01 00:00:00,BC,M,87,0.12381,0.01146
2001-01-01 00:00:00,BC,F,87,0.08753,0.00728
2001-01-01 00:00:00,BC,M,88,0.13728,0.01348
2001-01-01 00:00:00,BC,F,88,0.09847,0.0084
2001-01-01 00:00:00,BC,M,89,0.15226,0.01585
2001-01-01 00:00:00,BC,F,89,0.11088,0.00968
2001-01-01 00:00:00,BC,M,90,0.16894,0.01885
2001-01-01 00:00:00,BC,F,90,0.12496,0.01102
2001-01-01 00:00:00,BC,M,91,0.187,0.02194
2001-01-01 00:00:00,BC,F,91,0.14052,0.01279
2001-01-01 00:00:00,BC,M,92,0.20597,0.02617
2001-01-01 00:00:00,BC,F,92,0.1572,0.01502
2001-01-01 00:00:00,BC,M,93,0.22574,0.03112
2001-01-01 00:00:00,BC,F,93,0.17493,0.01767
2001-01-01 00:00:00,BC,M,94,0.24618,0.03699
2001-01-01 00:00:00,BC,F,94,0.19364,0.02101
2001-01-01 00:00:00,BC,M,95,0.26019,0.04662
2001-01-01 00:00:00,BC,F,95,0.20772,0.02495
2001-01-01 00:00:00,BC,M,96,0.2798,0.05858
2001-01-01 00:00:00,BC,F,96,0.22673,0.03017
2001-01-01 00:00:00,BC,M,97,0.29979,0.06973
2001-01-01 00:00:00,BC,F,97,0.24653,0.0357
2001-01-01 00:00:00,BC,M,98,0.32004,0.09369
2001-01-01 00:00:00,BC,F,98,0.26702,0.04498
2001-01-01 00:00:00,BC,M,99,0.34038,0.1234
2001-01-01 00:00:00,BC,F,99,0.28804,0.05475
2001-01-01 00:00:00,BC,M,100,0.36067,0.15355
2001-01-01 00:00:00,BC,F,100,0.30944,0.07006
2001-01-01 00:00:00,BC,M,101,0.38075,0.18502
2001-01-01 00:00:00,BC,F,101,0.33104,0.08854
2001-01-01 00:00:00,BC,M,102,0.40049,0.26243
2001-01-01 00:00:00,BC,F,102,0.35265,0.10224
2001-01-01 00:00:00,BC,M,103,0.41976,0.46997
2001-01-01 00:00:00,BC,F,103,0.37411,0.13996
2001-01-01 00:00:00,BC,M,104,0.43842,0.33214
2001-01-01 00:00:00,BC,F,104,0.39522,0.18535
2001-01-01 00:00:00,BC,M,105,0.45638,0.37062
2001-01-01 00:00:00,BC,F,105,0.41584,0.22131
2001-01-01 00:00:00,BC,M,106,0.47355,0.6033
2001-01-01 00:00:00,BC,F,106,0.4358,0.25775
2001-01-01 00:00:00,BC,M,107,0.48986,0.85139
2001-01-01 00:00:00,BC,F,107,0.45498,0.3801
2001-01-01 00:00:00,BC,M,108,0.50526,0.84717
2001-01-01 00:00:00,BC,F,108,0.47328,0.67836
2001-01-01 00:00:00,BC,M,109,0.51972,0.84245
2001-01-01 00:00:00,BC,F,109,0.4906,0.6863
2001-01-01 00:00:00,BC,M,110,1.0,0.0
2001-01-01 00:00:00,BC,F,110,1.0,0.0
2002-01-01 00:00:00,CA,M,0,0.00578,0.00036
2002-01-01 00:00:00,CA,F,0,0.00485,0.00034
2002-01-01 00:00:00,CA,M,1,0.00032,8e-05
2002-01-01 00:00:00,CA,F,1,0.00034,9e-05
2002-01-01 00:00:00,CA,M,2,0.00025,7e-05
2002-01-01 00:00:00,CA,F,2,0.00024,7e-05
2002-01-01 00:00:00,CA,M,3,0.0002,7e-05
2002-01-01 00:00:00,CA,F,3,0.00017,6e-05
2002-01-01 00:00:00,CA,M,4,0.00017,6e-05
2002-01-01 00:00:00,CA,F,4,0.00014,5e-05
2002-01-01 00:00:00,CA,M,5,0.00015,5e-05
2002-01-01 00:00:00,CA,F,5,0.00011,5e-05
2002-01-01 00:00:00,CA,M,6,0.00014,5e-05
2002-01-01 00:00:00,CA,F,6,0.0001,4e-05
2002-01-01 00:00:00,CA,M,7,0.00013,5e-05
2002-01-01 00:00:00,CA,F,7,9e-05,4e-05
2002-01-01 00:00:00,CA,M,8,0.00012,5e-05
2002-01-01 00:00:00,CA,F,8,9e-05,4e-05
2002-01-01 00:00:00,CA,M,9,0.00012,5e-05
2002-01-01 00:00:00,CA,F,9,9e-05,4e-05
2002-01-01 00:00:00,CA,M,10,0.00013,5e-05
2002-01-01 00:00:00,CA,F,10,0.0001,4e-05
2002-01-01 00:00:00,CA,M,11,0.00014,5e-05
2002-01-01 00:00:00,CA,F,11,0.00011,4e-05
2002-01-01 00:00:00,CA,M,12,0.00017,5e-05
2002-01-01 00:00:00,CA,F,12,0.00012,5e-05
2002-01-01 00:00:00,CA,M,13,0.00021,6e-05
2002-01-01 00:00:00,CA,F,13,0.00014,5e-05
2002-01-01 00:00:00,CA,M,14,0.00027,7e-05
2002-01-01 00:00:00,CA,F,14,0.00017,6e-05
2002-01-01 00:00:00,CA,M,15,0.00037,8e-05
2002-01-01 00:00:00,CA,F,15,0.00021,6e-05
2002-01-01 00:00:00,CA,M,16,0.0005,9e-05
2002-01-01 00:00:00,CA,F,16,0.00026,7e-05
2002-01-01 00:00:00,CA,M,17,0.00062,0.0001
2002-01-01 00:00:00,CA,F,17,0.0003,7e-05
2002-01-01 00:00:00,CA,M,18,0.00071,0.00011
2002-01-01 00:00:00,CA,F,18,0.00033,8e-05
2002-01-01 00:00:00,CA,M,19,0.00076,0.00011
2002-01-01 00:00:00,CA,F,19,0.00035,8e-05
2002-01-01 00:00:00,CA,M,20,0.0008,0.00012
2002-01-01 00:00:00,CA,F,20,0.00035,8e-05
2002-01-01 00:00:00,CA,M,21,0.00082,0.00012
2002-01-01 00:00:00,CA,F,21,0.00036,8e-05
2002-01-01 00:00:00,CA,M,22,0.00083,0.00012
2002-01-01 00:00:00,CA,F,22,0.00035,8e-05
2002-01-01 00:00:00,CA,M,23,0.00082,0.00012
2002-01-01 00:00:00,CA,F,23,0.00034,8e-05
2002-01-01 00:00:00,CA,M,24,0.0008,0.00012
2002-01-01 00:00:00,CA,F,24,0.00032,8e-05
2002-01-01 00:00:00,CA,M,25,0.00078,0.00012
2002-01-01 00:00:00,CA,F,25,0.0003,8e-05
2002-01-01 00:00:00,CA,M,26,0.00076,0.00012
2002-01-01 00:00:00,CA,F,26,0.00029,7e-05
2002-01-01 00:00:00,CA,M,27,0.00076,0.00012
2002-01-01 00:00:00,CA,F,27,0.0003,7e-05
2002-01-01 00:00:00,CA,M,28,0.00077,0.00012
2002-01-01 00:00:00,CA,F,28,0.00031,8e-05
2002-01-01 00:00:00,CA,M,29,0.0008,0.00012
2002-01-01 00:00:00,CA,F,29,0.00034,8e-05
2002-01-01 00:00:00,CA,M,30,0.00083,0.00012
2002-01-01 00:00:00,CA,F,30,0.00037,8e-05
2002-01-01 00:00:00,CA,M,31,0.00088,0.00012
2002-01-01 00:00:00,CA,F,31,0.00042,9e-05
2002-01-01 00:00:00,CA,M,32,0.00092,0.00012
2002-01-01 00:00:00,CA,F,32,0.00047,9e-05
2002-01-01 00:00:00,CA,M,33,0.00097,0.00013
2002-01-01 00:00:00,CA,F,33,0.00052,9e-05
2002-01-01 00:00:00,CA,M,34,0.00102,0.00013
2002-01-01 00:00:00,CA,F,34,0.00056,0.0001
2002-01-01 00:00:00,CA,M,35,0.00106,0.00013
2002-01-01 00:00:00,CA,F,35,0.0006,0.0001
2002-01-01 00:00:00,CA,M,36,0.00111,0.00013
2002-01-01 00:00:00,CA,F,36,0.00065,0.0001
2002-01-01 00:00:00,CA,M,37,0.00118,0.00013
2002-01-01 00:00:00,CA,F,37,0.0007,0.0001
2002-01-01 00:00:00,CA,M,38,0.00126,0.00013
2002-01-01 00:00:00,CA,F,38,0.00076,0.0001
2002-01-01 00:00:00,CA,M,39,0.00135,0.00014
2002-01-01 00:00:00,CA,F,39,0.00083,0.00011
2002-01-01 00:00:00,CA,M,40,0.00146,0.00014
2002-01-01 00:00:00,CA,F,40,0.00091,0.00011
2002-01-01 00:00:00,CA,M,41,0.00159,0.00015
2002-01-01 00:00:00,CA,F,41,0.00101,0.00012
2002-01-01 00:00:00,CA,M,42,0.00174,0.00016
2002-01-01 00:00:00,CA,F,42,0.00111,0.00013
2002-01-01 00:00:00,CA,M,43,0.0019,0.00017
2002-01-01 00:00:00,CA,F,43,0.00122,0.00013
2002-01-01 00:00:00,CA,M,44,0.00207,0.00017
2002-01-01 00:00:00,CA,F,44,0.00134,0.00014
2002-01-01 00:00:00,CA,M,45,0.00227,0.00018
2002-01-01 00:00:00,CA,F,45,0.00147,0.00015
2002-01-01 00:00:00,CA,M,46,0.00248,0.0002
2002-01-01 00:00:00,CA,F,46,0.00161,0.00016
2002-01-01 00:00:00,CA,M,47,0.00272,0.00021
2002-01-01 00:00:00,CA,F,47,0.00177,0.00016
2002-01-01 00:00:00,CA,M,48,0.00299,0.00022
2002-01-01 00:00:00,CA,F,48,0.00193,0.00017
2002-01-01 00:00:00,CA,M,49,0.00329,0.00023
2002-01-01 00:00:00,CA,F,49,0.00211,0.00019
2002-01-01 00:00:00,CA,M,50,0.00362,0.00025
2002-01-01 00:00:00,CA,F,50,0.0023,0.0002
2002-01-01 00:00:00,CA,M,51,0.00398,0.00027
2002-01-01 00:00:00,CA,F,51,0.00251,0.00021
2002-01-01 00:00:00,CA,M,52,0.00439,0.00028
2002-01-01 00:00:00,CA,F,52,0.00274,0.00022
2002-01-01 00:00:00,CA,M,53,0.00483,0.0003
2002-01-01 00:00:00,CA,F,53,0.003,0.00023
2002-01-01 00:00:00,CA,M,54,0.00532,0.00031
2002-01-01 00:00:00,CA,F,54,0.00328,0.00024
2002-01-01 00:00:00,CA,M,55,0.00587,0.00033
2002-01-01 00:00:00,CA,F,55,0.00358,0.00026
2002-01-01 00:00:00,CA,M,56,0.00646,0.00037
2002-01-01 00:00:00,CA,F,56,0.00393,0.00029
2002-01-01 00:00:00,CA,M,57,0.00712,0.0004
2002-01-01 00:00:00,CA,F,57,0.0043,0.00031
2002-01-01 00:00:00,CA,M,58,0.00784,0.00043
2002-01-01 00:00:00,CA,F,58,0.00472,0.00033
2002-01-01 00:00:00,CA,M,59,0.00864,0.00046
2002-01-01 00:00:00,CA,F,59,0.00518,0.00035
2002-01-01 00:00:00,CA,M,60,0.00952,0.0005
2002-01-01 00:00:00,CA,F,60,0.00568,0.00038
2002-01-01 00:00:00,CA,M,61,0.01049,0.00054
2002-01-01 00:00:00,CA,F,61,0.00625,0.00041
2002-01-01 00:00:00,CA,M,62,0.01156,0.00058
2002-01-01 00:00:00,CA,F,62,0.00687,0.00044
2002-01-01 00:00:00,CA,M,63,0.01273,0.00062
2002-01-01 00:00:00,CA,F,63,0.00756,0.00047
2002-01-01 00:00:00,CA,M,64,0.01403,0.00066
2002-01-01 00:00:00,CA,F,64,0.00833,0.0005
2002-01-01 00:00:00,CA,M,65,0.01546,0.00071
2002-01-01 00:00:00,CA,F,65,0.00918,0.00054
2002-01-01 00:00:00,CA,M,66,0.01704,0.00075
2002-01-01 00:00:00,CA,F,66,0.01012,0.00056
2002-01-01 00:00:00,CA,M,67,0.01878,0.0008
2002-01-01 00:00:00,CA,F,67,0.01117,0.0006
2002-01-01 00:00:00,CA,M,68,0.0207,0.00085
2002-01-01 00:00:00,CA,F,68,0.01234,0.00064
2002-01-01 00:00:00,CA,M,69,0.02282,0.00089
2002-01-01 00:00:00,CA,F,69,0.01364,0.00066
2002-01-01 00:00:00,CA,M,70,0.02515,0.00094
2002-01-01 00:00:00,CA,F,70,0.01508,0.0007
2002-01-01 00:00:00,CA,M,71,0.02772,0.001
2002-01-01 00:00:00,CA,F,71,0.01669,0.00074
2002-01-01 00:00:00,CA,M,72,0.03056,0.00108
2002-01-01 00:00:00,CA,F,72,0.01849,0.00079
2002-01-01 00:00:00,CA,M,73,0.03369,0.00117
2002-01-01 00:00:00,CA,F,73,0.0205,0.00085
2002-01-01 00:00:00,CA,M,74,0.03714,0.00125
2002-01-01 00:00:00,CA,F,74,0.02274,0.0009
2002-01-01 00:00:00,CA,M,75,0.04095,0.00136
2002-01-01 00:00:00,CA,F,75,0.02524,0.00096
2002-01-01 00:00:00,CA,M,76,0.04514,0.00146
2002-01-01 00:00:00,CA,F,76,0.02804,0.00102
2002-01-01 00:00:00,CA,M,77,0.04978,0.00159
2002-01-01 00:00:00,CA,F,77,0.03117,0.00109
2002-01-01 00:00:00,CA,M,78,0.05489,0.00173
2002-01-01 00:00:00,CA,F,78,0.03467,0.00117
2002-01-01 00:00:00,CA,M,79,0.06052,0.00189
2002-01-01 00:00:00,CA,F,79,0.0386,0.00126
2002-01-01 00:00:00,CA,M,80,0.06674,0.00205
2002-01-01 00:00:00,CA,F,80,0.043,0.00135
2002-01-01 00:00:00,CA,M,81,0.0736,0.00227
2002-01-01 00:00:00,CA,F,81,0.04794,0.00148
2002-01-01 00:00:00,CA,M,82,0.08117,0.00254
2002-01-01 00:00:00,CA,F,82,0.05348,0.00163
2002-01-01 00:00:00,CA,M,83,0.08952,0.00298
2002-01-01 00:00:00,CA,F,83,0.05971,0.00188
2002-01-01 00:00:00,CA,M,84,0.09873,0.00335
2002-01-01 00:00:00,CA,F,84,0.06671,0.0021
2002-01-01 00:00:00,CA,M,85,0.1089,0.00376
2002-01-01 00:00:00,CA,F,85,0.07459,0.0023
2002-01-01 00:00:00,CA,M,86,0.12012,0.00417
2002-01-01 00:00:00,CA,F,86,0.08346,0.00253
2002-01-01 00:00:00,CA,M,87,0.1325,0.00462
2002-01-01 00:00:00,CA,F,87,0.09344,0.00277
2002-01-01 00:00:00,CA,M,88,0.14617,0.00534
2002-01-01 00:00:00,CA,F,88,0.1047,0.00313
2002-01-01 00:00:00,CA,M,89,0.16125,0.00616
2002-01-01 00:00:00,CA,F,89,0.1174,0.00358
2002-01-01 00:00:00,CA,M,90,0.17789,0.00731
2002-01-01 00:00:00,CA,F,90,0.13173,0.00413
2002-01-01 00:00:00,CA,M,91,0.19583,0.00871
2002-01-01 00:00:00,CA,F,91,0.14751,0.00476
2002-01-01 00:00:00,CA,M,92,0.21462,0.01028
2002-01-01 00:00:00,CA,F,92,0.1644,0.00551
2002-01-01 00:00:00,CA,M,93,0.23418,0.01253
2002-01-01 00:00:00,CA,F,93,0.18235,0.00647
2002-01-01 00:00:00,CA,M,94,0.25439,0.01455
2002-01-01 00:00:00,CA,F,94,0.2013,0.00755
2002-01-01 00:00:00,CA,M,95,0.2731,0.01803
2002-01-01 00:00:00,CA,F,95,0.22002,0.00903
2002-01-01 00:00:00,CA,M,96,0.29322,0.02204
2002-01-01 00:00:00,CA,F,96,0.24012,0.0108
2002-01-01 00:00:00,CA,M,97,0.31365,0.02777
2002-01-01 00:00:00,CA,F,97,0.26098,0.01306
2002-01-01 00:00:00,CA,M,98,0.33422,0.03465
2002-01-01 00:00:00,CA,F,98,0.28245,0.01589
2002-01-01 00:00:00,CA,M,99,0.35479,0.04386
2002-01-01 00:00:00,CA,F,99,0.30436,0.01936
2002-01-01 00:00:00,CA,M,100,0.37519,0.06114
2002-01-01 00:00:00,CA,F,100,0.32653,0.02378
2002-01-01 00:00:00,CA,M,101,0.39528,0.07782
2002-01-01 00:00:00,CA,F,101,0.34876,0.03042
2002-01-01 00:00:00,CA,M,102,0.41492,0.0869
2002-01-01 00:00:00,CA,F,102,0.37085,0.03835
2002-01-01 00:00:00,CA,M,103,0.43397,0.12545
2002-01-01 00:00:00,CA,F,103,0.39262,0.04928
2002-01-01 00:00:00,CA,M,104,0.45232,0.14634
2002-01-01 00:00:00,CA,F,104,0.41387,0.06487
2002-01-01 00:00:00,CA,M,105,0.46989,0.17785
2002-01-01 00:00:00,CA,F,105,0.43445,0.0808
2002-01-01 00:00:00,CA,M,106,0.48658,0.29065
2002-01-01 00:00:00,CA,F,106,0.45422,0.10186
2002-01-01 00:00:00,CA,M,107,0.50236,0.73739
2002-01-01 00:00:00,CA,F,107,0.47305,0.15441
2002-01-01 00:00:00,CA,M,108,0.51718,0.73331
2002-01-01 00:00:00,CA,F,108,0.49086,0.22464
2002-01-01 00:00:00,CA,M,109,0.53102,0.83827
2002-01-01 00:00:00,CA,F,109,0.50758,0.34815
2002-01-01 00:00:00,CA,M,110,1.0,0.0
2002-01-01 00:00:00,CA,F,110,1.0,0.0
2002-01-01 00:00:00,BC,M,0,0.00542,0.001
2002-01-01 00:00:00,BC,F,0,0.00365,0.00085
2002-01-01 00:00:00,BC,M,1,0.00028,0.00023
2002-01-01 00:00:00,BC,F,1,0.00021,0.0002
2002-01-01 00:00:00,BC,M,2,0.00022,0.0002
2002-01-01 00:00:00,BC,F,2,0.00014,0.00016
2002-01-01 00:00:00,BC,M,3,0.00018,0.00018
2002-01-01 00:00:00,BC,F,3,0.0001,0.00014
2002-01-01 00:00:00,BC,M,4,0.00015,0.00016
2002-01-01 00:00:00,BC,F,4,8e-05,0.00012
2002-01-01 00:00:00,BC,M,5,0.00013,0.00015
2002-01-01 00:00:00,BC,F,5,7e-05,0.00011
2002-01-01 00:00:00,BC,M,6,0.00012,0.00014
2002-01-01 00:00:00,BC,F,6,6e-05,0.0001
2002-01-01 00:00:00,BC,M,7,0.00012,0.00013
2002-01-01 00:00:00,BC,F,7,6e-05,0.0001
2002-01-01 00:00:00,BC,M,8,0.00012,0.00013
2002-01-01 00:00:00,BC,F,8,6e-05,0.0001
2002-01-01 00:00:00,BC,M,9,0.00012,0.00013
2002-01-01 00:00:00,BC,F,9,7e-05,0.00011
2002-01-01 00:00:00,BC,M,10,0.00013,0.00014
2002-01-01 00:00:00,BC,F,10,9e-05,0.00012
2002-01-01 00:00:00,BC,M,11,0.00015,0.00015
2002-01-01 00:00:00,BC,F,11,0.00011,0.00013
2002-01-01 00:00:00,BC,M,12,0.00018,0.00016
2002-01-01 00:00:00,BC,F,12,0.00013,0.00014
2002-01-01 00:00:00,BC,M,13,0.00022,0.00017
2002-01-01 00:00:00,BC,F,13,0.00016,0.00016
2002-01-01 00:00:00,BC,M,14,0.00028,0.0002
2002-01-01 00:00:00,BC,F,14,0.0002,0.00017
2002-01-01 00:00:00,BC,M,15,0.00037,0.00023
2002-01-01 00:00:00,BC,F,15,0.00025,0.00019
2002-01-01 00:00:00,BC,M,16,0.00048,0.00025
2002-01-01 00:00:00,BC,F,16,0.0003,0.00021
2002-01-01 00:00:00,BC,M,17,0.00059,0.00028
2002-01-01 00:00:00,BC,F,17,0.00035,0.00022
2002-01-01 00:00:00,BC,M,18,0.00069,0.0003
2002-01-01 00:00:00,BC,F,18,0.00039,0.00023
2002-01-01 00:00:00,BC,M,19,0.00077,0.00031
2002-01-01 00:00:00,BC,F,19,0.00041,0.00024
2002-01-01 00:00:00,BC,M,20,0.00083,0.00033
2002-01-01 00:00:00,BC,F,20,0.00042,0.00024
2002-01-01 00:00:00,BC,M,21,0.00088,0.00035
2002-01-01 00:00:00,BC,F,21,0.00042,0.00024
2002-01-01 00:00:00,BC,M,22,0.00092,0.00036
2002-01-01 00:00:00,BC,F,22,0.00041,0.00024
2002-01-01 00:00:00,BC,M,23,0.00093,0.00036
2002-01-01 00:00:00,BC,F,23,0.00038,0.00024
2002-01-01 00:00:00,BC,M,24,0.00091,0.00036
2002-01-01 00:00:00,BC,F,24,0.00035,0.00023
2002-01-01 00:00:00,BC,M,25,0.0009,0.00036
2002-01-01 00:00:00,BC,F,25,0.00032,0.00022
2002-01-01 00:00:00,BC,M,26,0.00089,0.00036
2002-01-01 00:00:00,BC,F,26,0.0003,0.00021
2002-01-01 00:00:00,BC,M,27,0.00089,0.00036
2002-01-01 00:00:00,BC,F,27,0.0003,0.00021
2002-01-01 00:00:00,BC,M,28,0.0009,0.00036
2002-01-01 00:00:00,BC,F,28,0.0003,0.00021
2002-01-01 00:00:00,BC,M,29,0.00093,0.00036
2002-01-01 00:00:00,BC,F,29,0.00032,0.00021
2002-01-01 00:00:00,BC,M,30,0.00096,0.00036
2002-01-01 00:00:00,BC,F,30,0.00035,0.00022
2002-01-01 00:00:00,BC,M,31,0.001,0.00036
2002-01-01 00:00:00,BC,F,31,0.00039,0.00022
2002-01-01 00:00:00,BC,M,32,0.00104,0.00036
2002-01-01 00:00:00,BC,F,32,0.00043,0.00023
2002-01-01 00:00:00,BC,M,33,0.00109,0.00037
2002-01-01 00:00:00,BC,F,33,0.00047,0.00024
2002-01-01 00:00:00,BC,M,34,0.00114,0.00038
2002-01-01 00:00:00,BC,F,34,0.00051,0.00025
2002-01-01 00:00:00,BC,M,35,0.00119,0.00039
2002-01-01 00:00:00,BC,F,35,0.00055,0.00027
2002-01-01 00:00:00,BC,M,36,0.00125,0.00039
2002-01-01 00:00:00,BC,F,36,0.00059,0.00027
2002-01-01 00:00:00,BC,M,37,0.00132,0.00039
2002-01-01 00:00:00,BC,F,37,0.00064,0.00027
2002-01-01 00:00:00,BC,M,38,0.00141,0.00039
2002-01-01 00:00:00,BC,F,38,0.0007,0.00028
2002-01-01 00:00:00,BC,M,39,0.0015,0.0004
2002-01-01 00:00:00,BC,F,39,0.00077,0.00029
2002-01-01 00:00:00,BC,M,40,0.00161,0.00042
2002-01-01 00:00:00,BC,F,40,0.00085,0.00031
2002-01-01 00:00:00,BC,M,41,0.00174,0.00044
2002-01-01 00:00:00,BC,F,41,0.00094,0.00032
2002-01-01 00:00:00,BC,M,42,0.00187,0.00045
2002-01-01 00:00:00,BC,F,42,0.00104,0.00033
2002-01-01 00:00:00,BC,M,43,0.00202,0.00048
2002-01-01 00:00:00,BC,F,43,0.00114,0.00035
2002-01-01 00:00:00,BC,M,44,0.00219,0.00049
2002-01-01 00:00:00,BC,F,44,0.00125,0.00037
2002-01-01 00:00:00,BC,M,45,0.00237,0.00052
